,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
7014,24.12,1.0,11,18,1,2012,12.44,4.91,4.91
7015,25.09,1.0,12,18,1,2012,11.19,5.47,5.47
7016,25.57,1.0,13,18,1,2012,10.38,6.0,6.0
7017,25.42,1.0,14,18,1,2012,10.12,6.3,6.3
7018,24.62,1.0,15,18,1,2012,10.31,6.34,6.34
7019,22.63,1.0,16,18,1,2012,11.69,6.22,6.22
7020,17.05,1.0,17,18,1,2012,17.75,6.84,6.84
7021,15.46,1.0,18,18,1,2012,19.88,7.66,7.66
7022,14.57,1.0,19,18,1,2012,21.62,8.07,8.07
7023,13.7,1.0,20,18,1,2012,23.56,8.11,8.11
7024,12.8,1.0,21,18,1,2012,25.31,7.77,7.77
7025,11.88,1.0,22,18,1,2012,26.81,7.29,7.29
7026,11.1,1.0,23,18,1,2012,27.94,7.03,7.03
7027,10.37,1.0,0,19,1,2012,29.19,6.86,6.86
7028,9.65,1.0,1,19,1,2012,30.62,6.66,6.66
7029,8.94,1.0,2,19,1,2012,32.25,6.32,6.32
7030,8.3,1.0,3,19,1,2012,33.81,6.02,6.02
7031,7.83,1.0,4,19,1,2012,35.12,5.59,5.59
7032,7.55,1.0,5,19,1,2012,36.0,4.94,4.94
7033,7.6,1.0,6,19,1,2012,36.25,4.18,4.18
7034,11.13,1.0,7,19,1,2012,29.5,3.19,3.19
7035,14.75,1.0,8,19,1,2012,23.19,1.73,1.73
7036,20.31,1.0,9,19,1,2012,15.94,2.89,2.89
7037,22.47,1.0,10,19,1,2012,14.12,3.65,3.65
7038,23.69,1.0,11,19,1,2012,13.25,4.08,4.08
7039,24.53,1.0,12,19,1,2012,12.69,4.4,4.4
7040,24.91,1.0,13,19,1,2012,12.56,4.72,4.72
7041,24.82,1.0,14,19,1,2012,12.81,4.91,4.91
7042,24.07,1.0,15,19,1,2012,13.5,4.88,4.88
7043,22.05,1.0,16,19,1,2012,15.69,4.61,4.61
7044,16.84,1.0,17,19,1,2012,22.5,5.03,5.03
7045,15.19,1.0,18,19,1,2012,23.44,5.94,5.94
7046,14.23,1.0,19,19,1,2012,23.38,6.71,6.71
7047,13.38,1.0,20,19,1,2012,23.62,7.06,7.06
7048,12.6,1.0,21,19,1,2012,24.69,7.13,7.13
7049,11.85,1.0,22,19,1,2012,26.5,7.02,7.02
7050,11.11,1.0,23,19,1,2012,29.25,6.79,6.79
7051,10.4,1.0,0,20,1,2012,32.88,6.65,6.65
7052,9.77,1.0,1,20,1,2012,37.25,6.77,6.77
7053,9.23,1.0,2,20,1,2012,42.0,7.04,7.04
7054,8.76,1.0,3,20,1,2012,46.44,7.41,7.41
7055,8.32,1.0,4,20,1,2012,50.06,7.66,7.66
7056,7.93,1.0,5,20,1,2012,52.56,7.86,7.86
7057,7.73,1.0,6,20,1,2012,53.69,7.91,7.91
7058,10.28,1.0,7,20,1,2012,45.5,6.51,6.51
7059,13.9,1.0,8,20,1,2012,36.19,4.72,4.72
7060,19.22,1.0,9,20,1,2012,23.19,5.11,5.11
7061,21.51,1.0,10,20,1,2012,18.38,3.79,3.79
7062,22.87,1.0,11,20,1,2012,16.06,2.71,2.71
7063,23.84,1.0,12,20,1,2012,14.5,2.0,2.0
7064,24.34,1.0,13,20,1,2012,13.56,1.75,1.75
7065,24.34,1.0,14,20,1,2012,13.06,1.69,1.69
7066,23.79,1.0,15,20,1,2012,13.19,1.72,1.72
7067,21.78,1.0,16,20,1,2012,16.56,2.13,2.13
7068,17.9,1.0,17,20,1,2012,20.94,3.3,3.3
7069,15.59,1.0,18,20,1,2012,23.44,4.79,4.79
7070,14.21,1.0,19,20,1,2012,25.19,6.33,6.33
7071,13.43,1.0,20,20,1,2012,26.19,7.7,7.7
7072,12.81,1.0,21,20,1,2012,26.94,8.6,8.6
7073,12.16,1.0,22,20,1,2012,27.75,8.95,8.95
7074,11.44,1.0,23,20,1,2012,28.94,8.9,8.9
7075,10.69,1.0,0,21,1,2012,30.5,8.72,8.72
7076,9.95,1.0,1,21,1,2012,32.62,8.6,8.6
7077,9.3,1.0,2,21,1,2012,35.19,8.52,8.52
7078,8.74,1.0,3,21,1,2012,38.19,8.49,8.49
7079,8.23,1.0,4,21,1,2012,41.44,8.34,8.34
7080,7.79,1.0,5,21,1,2012,44.62,8.3,8.3
7081,7.57,1.0,6,21,1,2012,46.94,8.25,8.25
7082,9.69,1.0,7,21,1,2012,41.75,6.95,6.95
7083,13.63,1.0,8,21,1,2012,32.62,6.14,6.14
7084,18.71,1.0,9,21,1,2012,21.88,7.41,7.41
7085,21.99,1.0,10,21,1,2012,16.69,6.16,6.16
7086,23.99,1.0,11,21,1,2012,14.31,4.79,4.79
7087,25.31,1.0,12,21,1,2012,13.0,3.83,3.83
7088,26.0,1.0,13,21,1,2012,12.56,3.34,3.34
7089,26.09,1.0,14,21,1,2012,12.69,3.04,3.04
7090,25.47,1.0,15,21,1,2012,13.44,2.72,2.72
7091,23.34,1.0,16,21,1,2012,16.88,2.44,2.44
7092,18.97,1.0,17,21,1,2012,22.5,3.17,3.17
7093,16.62,1.0,18,21,1,2012,25.06,4.87,4.87
7094,15.63,1.0,19,21,1,2012,25.56,6.63,6.63
7095,15.15,1.0,20,21,1,2012,24.94,7.97,7.97
7096,14.76,1.0,21,21,1,2012,23.94,8.77,8.77
7097,14.26,1.0,22,21,1,2012,23.38,9.06,9.06
7098,13.6,1.0,23,21,1,2012,23.5,8.98,8.98
7099,12.89,1.0,0,22,1,2012,24.25,8.78,8.78
7100,12.18,1.0,1,22,1,2012,25.31,8.54,8.54
7101,11.33,1.0,2,22,1,2012,26.94,8.05,8.05
7102,10.38,1.0,3,22,1,2012,29.12,7.45,7.45
7103,9.65,1.0,4,22,1,2012,31.12,6.97,6.97
7104,9.05,1.0,5,22,1,2012,33.06,6.63,6.63
7105,8.82,1.0,6,22,1,2012,34.38,6.47,6.47
7106,11.17,1.0,7,22,1,2012,29.94,5.22,5.22
7107,14.6,1.0,8,22,1,2012,24.38,4.12,4.12
7108,19.04,1.0,9,22,1,2012,19.38,4.5,4.5
7109,22.97,1.0,10,22,1,2012,17.81,5.19,5.19
7110,25.82,1.0,11,22,1,2012,18.06,5.72,5.72
7111,27.12,1.0,12,22,1,2012,18.06,5.52,5.52
7112,27.72,1.0,13,22,1,2012,18.56,5.22,5.22
7113,27.83,1.0,14,22,1,2012,19.25,5.09,5.09
7114,27.39,1.0,15,22,1,2012,20.38,4.91,4.91
7115,25.26,1.0,16,22,1,2012,24.25,4.04,4.04
7116,22.32,1.0,17,22,1,2012,29.19,2.67,2.67
7117,22.12,1.0,18,22,1,2012,29.38,1.73,1.73
7118,21.05,1.0,19,22,1,2012,31.38,2.06,2.06
7119,19.49,1.0,20,22,1,2012,34.31,3.22,3.22
7120,18.05,1.0,21,22,1,2012,37.06,4.47,4.47
7121,16.51,1.0,22,22,1,2012,39.88,5.39,5.39
7122,15.15,1.0,23,22,1,2012,41.88,5.86,5.86
7123,14.09,1.0,0,23,1,2012,43.0,6.17,6.17
7124,13.34,1.0,1,23,1,2012,43.38,6.58,6.58
7125,12.83,1.0,2,23,1,2012,43.31,6.84,6.84
7126,12.4,1.0,3,23,1,2012,43.38,6.78,6.78
7127,12.07,1.0,4,23,1,2012,43.69,6.41,6.41
7128,11.73,1.0,5,23,1,2012,44.56,5.9,5.9
7129,11.63,1.0,6,23,1,2012,45.38,5.51,5.51
7130,15.11,1.0,7,23,1,2012,37.0,4.77,4.77
7131,18.6,1.0,8,23,1,2012,30.06,3.4,3.4
7132,23.56,1.0,9,23,1,2012,23.38,1.4,1.4
7133,26.14,1.0,10,23,1,2012,22.69,1.09,1.09
7134,27.66,1.0,11,23,1,2012,21.5,2.64,2.64
7135,28.52,1.0,12,23,1,2012,20.25,3.48,3.48
7136,28.88,1.0,13,23,1,2012,19.25,4.05,4.05
7137,28.7,1.0,14,23,1,2012,18.75,4.36,4.36
7138,27.96,1.0,15,23,1,2012,18.88,4.41,4.41
7139,25.82,1.0,16,23,1,2012,21.19,4.34,4.34
7140,21.15,1.0,17,23,1,2012,27.31,4.56,4.56
7141,19.48,1.0,18,23,1,2012,28.25,4.98,4.98
7142,18.34,1.0,19,23,1,2012,28.25,5.81,5.81
7143,17.51,1.0,20,23,1,2012,28.19,6.82,6.82
7144,16.92,1.0,21,23,1,2012,28.62,7.63,7.63
7145,16.4,1.0,22,23,1,2012,29.88,8.01,8.01
7146,15.8,1.0,23,23,1,2012,31.56,7.97,7.97
7147,15.08,1.0,0,24,1,2012,33.69,7.7,7.7
7148,14.36,1.0,1,24,1,2012,36.12,7.4,7.4
7149,13.66,1.0,2,24,1,2012,38.75,7.06,7.06
7150,13.03,1.0,3,24,1,2012,41.75,6.65,6.65
7151,12.49,1.0,4,24,1,2012,45.0,6.2,6.2
7152,12.1,1.0,5,24,1,2012,48.38,5.79,5.79
7153,12.01,1.0,6,24,1,2012,51.0,5.32,5.32
7154,15.58,1.0,7,24,1,2012,42.19,4.39,4.39
7155,19.08,1.0,8,24,1,2012,34.81,2.81,2.81
7156,24.33,1.0,9,24,1,2012,23.19,1.16,1.16
7157,27.11,1.0,10,24,1,2012,19.88,1.88,1.88
7158,28.4,1.0,11,24,1,2012,18.94,2.89,2.89
7159,29.17,1.0,12,24,1,2012,18.31,3.65,3.65
7160,29.41,1.0,13,24,1,2012,18.0,4.14,4.14
7161,29.23,1.0,14,24,1,2012,18.06,4.59,4.59
7162,28.39,1.0,15,24,1,2012,18.81,4.83,4.83
7163,26.56,1.0,16,24,1,2012,20.88,5.01,5.01
7164,21.44,1.0,17,24,1,2012,28.56,6.07,6.07
7165,19.87,1.0,18,24,1,2012,30.5,7.44,7.44
7166,19.14,1.0,19,24,1,2012,30.94,8.39,8.39
7167,18.41,1.0,20,24,1,2012,31.56,8.72,8.72
7168,17.75,1.0,21,24,1,2012,32.56,8.77,8.77
7169,17.15,1.0,22,24,1,2012,33.56,8.74,8.74
7170,16.44,1.0,23,24,1,2012,34.62,8.5,8.5
7171,15.73,1.0,0,25,1,2012,35.44,8.24,8.24
7172,15.05,1.0,1,25,1,2012,35.81,7.98,7.98
7173,14.41,1.0,2,25,1,2012,36.12,7.71,7.71
7174,13.88,1.0,3,25,1,2012,36.44,7.58,7.58
7175,13.66,1.0,4,25,1,2012,36.69,7.18,7.18
7176,13.49,1.0,5,25,1,2012,37.62,6.43,6.43
7177,13.5,1.0,6,25,1,2012,38.88,5.73,5.73
7178,15.9,1.0,7,25,1,2012,34.75,4.54,4.54
7179,18.34,1.0,8,25,1,2012,30.88,3.37,3.37
7180,22.73,1.0,9,25,1,2012,24.38,1.97,1.97
7181,26.06,1.0,10,25,1,2012,22.06,0.5,0.5
7182,27.5,1.0,11,25,1,2012,21.5,1.27,1.27
7183,28.11,1.0,12,25,1,2012,21.38,1.9,1.9
7184,28.01,1.0,13,25,1,2012,22.0,2.02,2.02
7185,27.8,1.0,14,25,1,2012,22.62,1.95,1.95
7186,27.4,1.0,15,25,1,2012,23.25,1.89,1.89
7187,26.08,1.0,16,25,1,2012,26.31,1.52,1.52
7188,23.66,1.0,17,25,1,2012,30.0,1.68,1.68
7189,21.96,1.0,18,25,1,2012,32.75,2.7,2.7
7190,20.7,1.0,19,25,1,2012,35.5,3.46,3.46
7191,20.05,1.0,20,25,1,2012,37.44,3.88,3.88
7192,19.81,1.0,21,25,1,2012,38.5,4.04,4.04
7193,19.39,1.0,22,25,1,2012,40.06,4.1,4.1
7194,18.91,1.0,23,25,1,2012,41.81,4.29,4.29
7195,18.41,1.0,0,26,1,2012,43.56,4.47,4.47
7196,17.82,1.0,1,26,1,2012,45.38,4.51,4.51
7197,17.37,1.0,2,26,1,2012,46.75,4.49,4.49
7198,17.04,1.0,3,26,1,2012,47.69,4.58,4.58
7199,16.83,1.0,4,26,1,2012,48.19,4.5,4.5
7200,16.57,1.0,5,26,1,2012,49.06,4.14,4.14
7201,16.46,1.0,6,26,1,2012,49.75,3.76,3.76
7202,17.76,1.0,7,26,1,2012,46.56,3.16,3.16
7203,19.32,1.0,8,26,1,2012,42.94,2.39,2.39
7204,22.26,1.0,9,26,1,2012,36.75,2.02,2.02
7205,24.42,1.0,10,26,1,2012,33.31,1.82,1.82
7206,25.99,1.0,11,26,1,2012,30.75,1.55,1.55
7207,26.87,1.0,12,26,1,2012,29.25,1.09,1.09
7208,26.93,1.0,13,26,1,2012,29.0,0.85,0.85
7209,27.1,1.0,14,26,1,2012,28.19,0.66,0.66
7210,26.69,1.0,15,26,1,2012,28.0,0.58,0.58
7211,25.58,1.0,16,26,1,2012,29.56,0.55,0.55
7212,23.27,1.0,17,26,1,2012,34.19,1.36,1.36
7213,21.84,1.0,18,26,1,2012,37.31,2.42,2.42
7214,20.47,1.0,19,26,1,2012,41.69,3.34,3.34
7215,19.26,1.0,20,26,1,2012,46.25,4.09,4.09
7216,18.01,1.0,21,26,1,2012,51.44,4.67,4.67
7217,16.76,1.0,22,26,1,2012,57.19,5.0,5.0
7218,15.6,1.0,23,26,1,2012,63.25,5.17,5.17
7219,14.64,1.0,0,27,1,2012,68.94,5.31,5.31
7220,13.9,1.0,1,27,1,2012,73.88,5.47,5.47
7221,13.27,1.0,2,27,1,2012,78.25,5.52,5.52
7222,12.75,1.0,3,27,1,2012,82.31,5.56,5.56
7223,12.3,1.0,4,27,1,2012,86.31,5.59,5.59
7224,11.94,1.0,5,27,1,2012,89.94,5.74,5.74
7225,11.87,1.0,6,27,1,2012,91.75,5.81,5.81
7226,14.37,1.0,7,27,1,2012,79.06,4.74,4.74
7227,17.97,1.0,8,27,1,2012,62.25,3.77,3.77
7228,23.18,1.0,9,27,1,2012,40.44,2.81,2.81
7229,25.89,1.0,10,27,1,2012,31.31,1.77,1.77
7230,27.36,1.0,11,27,1,2012,27.56,1.56,1.56
7231,28.33,1.0,12,27,1,2012,25.31,2.07,2.07
7232,28.86,1.0,13,27,1,2012,24.19,2.59,2.59
7233,28.85,1.0,14,27,1,2012,24.06,2.9,2.9
7234,28.26,1.0,15,27,1,2012,24.75,3.0,3.0
7235,26.84,1.0,16,27,1,2012,27.12,2.74,2.74
7236,24.27,1.0,17,27,1,2012,32.06,1.74,1.74
7237,23.83,1.0,18,27,1,2012,32.81,0.52,0.52
7238,22.87,1.0,19,27,1,2012,34.5,1.06,1.06
7239,21.8,1.0,20,27,1,2012,36.19,1.91,1.91
7240,20.92,1.0,21,27,1,2012,37.19,2.35,2.35
7241,20.51,1.0,22,27,1,2012,37.06,2.29,2.29
7242,19.82,1.0,23,27,1,2012,37.81,2.04,2.04
7243,19.05,1.0,0,28,1,2012,39.12,2.03,2.03
7244,18.3,1.0,1,28,1,2012,40.62,2.15,2.15
7245,17.56,1.0,2,28,1,2012,42.5,2.26,2.26
7246,16.83,1.0,3,28,1,2012,44.75,2.42,2.42
7247,16.12,1.0,4,28,1,2012,47.31,2.57,2.57
7248,15.58,1.0,5,28,1,2012,49.56,2.72,2.72
7249,15.15,1.0,6,28,1,2012,51.56,2.95,2.95
7250,17.53,1.0,7,28,1,2012,44.81,2.72,2.72
7251,21.16,1.0,8,28,1,2012,35.31,1.46,1.46
7252,24.98,1.0,9,28,1,2012,27.06,1.31,1.31
7253,26.92,1.0,10,28,1,2012,23.44,2.73,2.73
7254,28.08,1.0,11,28,1,2012,20.94,4.02,4.02
7255,28.76,1.0,12,28,1,2012,18.62,5.14,5.14
7256,28.9,1.0,13,28,1,2012,16.81,6.03,6.03
7257,28.43,1.0,14,28,1,2012,15.44,6.52,6.52
7258,27.45,1.0,15,28,1,2012,14.56,6.72,6.72
7259,25.69,1.0,16,28,1,2012,14.75,6.8,6.8
7260,20.97,1.0,17,28,1,2012,18.88,7.51,7.51
7261,19.06,1.0,18,28,1,2012,20.88,8.25,8.25
7262,18.01,1.0,19,28,1,2012,22.88,8.33,8.33
7263,17.04,1.0,20,28,1,2012,25.88,8.34,8.34
7264,16.26,1.0,21,28,1,2012,30.06,8.42,8.42
7265,15.56,1.0,22,28,1,2012,36.19,8.39,8.39
7266,14.85,1.0,23,28,1,2012,45.38,8.32,8.32
7267,14.19,1.0,0,29,1,2012,57.56,8.27,8.27
7268,13.7,1.0,1,29,1,2012,70.31,8.28,8.28
7269,13.23,1.0,2,29,1,2012,80.44,8.28,8.28
7270,12.77,1.0,3,29,1,2012,86.31,8.29,8.29
7271,12.35,1.0,4,29,1,2012,89.12,8.26,8.26
7272,11.95,1.0,5,29,1,2012,89.94,8.22,8.22
7273,11.69,1.0,6,29,1,2012,89.0,8.09,8.09
7274,13.43,1.0,7,29,1,2012,76.56,7.32,7.32
7275,17.3,1.0,8,29,1,2012,54.56,7.6,7.6
7276,21.03,1.0,9,29,1,2012,41.81,7.7,7.7
7277,23.55,1.0,10,29,1,2012,35.12,6.63,6.63
7278,25.24,1.0,11,29,1,2012,30.19,5.38,5.38
7279,26.38,1.0,12,29,1,2012,27.0,4.32,4.32
7280,26.92,1.0,13,29,1,2012,25.44,3.61,3.61
7281,26.92,1.0,14,29,1,2012,24.94,3.06,3.06
7282,26.4,1.0,15,29,1,2012,25.38,2.65,2.65
7283,24.99,1.0,16,29,1,2012,27.75,2.37,2.37
7284,21.83,1.0,17,29,1,2012,34.19,2.42,2.42
7285,20.03,1.0,18,29,1,2012,38.44,3.36,3.36
7286,18.52,1.0,19,29,1,2012,42.81,4.76,4.76
7287,17.64,1.0,20,29,1,2012,45.62,6.32,6.32
7288,17.19,1.0,21,29,1,2012,46.75,7.65,7.65
7289,16.8,1.0,22,29,1,2012,47.06,8.38,8.38
7290,16.25,1.0,23,29,1,2012,47.31,8.47,8.47
7291,15.44,1.0,0,30,1,2012,48.62,8.28,8.28
7292,14.65,1.0,1,30,1,2012,50.88,8.02,8.02
7293,13.97,1.0,2,30,1,2012,54.12,7.86,7.86
7294,13.4,1.0,3,30,1,2012,57.5,7.77,7.77
7295,12.96,1.0,4,30,1,2012,60.44,7.73,7.73
7296,12.62,1.0,5,30,1,2012,62.44,7.71,7.71
7297,12.44,1.0,6,30,1,2012,63.19,7.59,7.59
7298,14.0,0.0,7,30,1,2012,57.62,6.62,6.62
7299,17.58,1.0,8,30,1,2012,47.69,6.38,6.38
7300,22.08,1.0,9,30,1,2012,41.0,6.76,6.76
7301,24.69,1.0,10,30,1,2012,37.25,6.23,6.23
7302,26.19,1.0,11,30,1,2012,35.12,5.49,5.49
7303,27.2,1.0,12,30,1,2012,33.5,4.64,4.64
7304,27.73,1.0,13,30,1,2012,32.25,3.76,3.76
7305,27.46,1.0,14,30,1,2012,32.0,3.04,3.04
7306,26.8,1.0,15,30,1,2012,32.56,2.51,2.51
7307,25.23,1.0,16,30,1,2012,35.75,2.63,2.63
7308,21.79,1.0,17,30,1,2012,43.81,3.83,3.83
7309,20.47,1.0,18,30,1,2012,47.25,5.41,5.41
7310,19.95,1.0,19,30,1,2012,48.5,6.77,6.77
7311,19.74,1.0,20,30,1,2012,48.81,7.42,7.42
7312,19.45,1.0,21,30,1,2012,49.5,7.51,7.51
7313,19.09,1.0,22,30,1,2012,50.44,7.41,7.41
7314,18.69,1.0,23,30,1,2012,51.75,7.18,7.18
7315,18.2,1.0,0,31,1,2012,53.75,6.85,6.85
7316,17.55,1.0,1,31,1,2012,57.0,6.52,6.52
7317,16.9,1.0,2,31,1,2012,60.56,6.14,6.14
7318,16.35,1.0,3,31,1,2012,63.94,5.74,5.74
7319,15.91,1.0,4,31,1,2012,67.38,5.4,5.4
7320,15.51,1.0,5,31,1,2012,71.12,5.27,5.27
7321,15.23,1.0,6,31,1,2012,74.5,5.3,5.3
7322,16.35,1.0,7,31,1,2012,71.81,4.65,4.65
7323,19.02,1.0,8,31,1,2012,65.19,4.54,4.54
7324,21.86,1.0,9,31,1,2012,56.94,3.99,3.99
7325,23.51,1.0,10,31,1,2012,51.12,3.06,3.06
7326,24.29,1.0,11,31,1,2012,48.0,2.09,2.09
7327,24.44,1.0,12,31,1,2012,46.75,1.3,1.3
7328,24.8,1.0,13,31,1,2012,44.81,1.01,1.01
7329,25.05,1.0,14,31,1,2012,43.06,1.07,1.07
7330,24.91,1.0,15,31,1,2012,42.25,1.28,1.28
7331,24.12,1.0,16,31,1,2012,43.62,1.82,1.82
7332,21.59,1.0,17,31,1,2012,50.81,3.01,3.01
7333,19.73,1.0,18,31,1,2012,57.19,4.46,4.46
7334,18.63,1.0,19,31,1,2012,61.44,5.39,5.39
7335,17.72,1.0,20,31,1,2012,64.75,5.6,5.6
7336,16.9,1.0,21,31,1,2012,66.56,5.95,5.95
7337,16.26,1.0,22,31,1,2012,65.62,6.77,6.77
7338,15.5,1.0,23,31,1,2012,63.69,7.14,7.14
7339,14.73,1.0,0,1,2,2012,59.5,7.45,7.45
7340,14.02,1.0,1,1,2,2012,51.5,7.72,7.72
7341,13.15,1.0,2,1,2,2012,42.0,7.64,7.64
7342,12.32,1.0,3,1,2,2012,34.0,7.56,7.56
7343,11.58,1.0,4,1,2,2012,29.06,7.52,7.52
7344,10.92,1.0,5,1,2,2012,27.75,7.49,7.49
7345,10.62,1.0,6,1,2,2012,28.0,7.37,7.37
7346,13.13,1.0,7,1,2,2012,24.19,5.83,5.83
7347,16.99,1.0,8,1,2,2012,19.44,4.56,4.56
7348,22.33,1.0,9,1,2,2012,16.12,4.74,4.74
7349,24.8,1.0,10,1,2,2012,16.31,3.57,3.57
7350,26.34,1.0,11,1,2,2012,14.69,2.9,2.9
7351,27.42,1.0,12,1,2,2012,12.88,2.62,2.62
7352,27.96,1.0,13,1,2,2012,11.5,2.74,2.74
7353,27.84,1.0,14,1,2,2012,10.81,2.95,2.95
7354,27.1,1.0,15,1,2,2012,10.62,3.28,3.28
7355,25.14,1.0,16,1,2,2012,11.81,3.87,3.87
7356,19.66,1.0,17,1,2,2012,17.25,5.15,5.15
7357,17.66,1.0,18,1,2,2012,18.0,6.46,6.46
7358,16.65,1.0,19,1,2,2012,18.06,7.38,7.38
7359,15.77,1.0,20,1,2,2012,17.94,8.06,8.06
7360,15.04,1.0,21,1,2,2012,17.69,8.66,8.66
7361,14.36,1.0,22,1,2,2012,17.94,8.97,8.97
7362,13.65,1.0,23,1,2,2012,18.94,8.95,8.95
7363,12.98,1.0,0,2,2,2012,20.44,8.81,8.81
7364,12.32,1.0,1,2,2,2012,22.38,8.57,8.57
7365,11.64,1.0,2,2,2,2012,24.62,8.19,8.19
7366,11.04,1.0,3,2,2,2012,26.94,7.86,7.86
7367,10.69,1.0,4,2,2,2012,28.88,7.62,7.62
7368,10.2,1.0,5,2,2,2012,31.0,7.4,7.4
7369,10.08,1.0,6,2,2,2012,32.31,7.08,7.08
7370,12.57,1.0,7,2,2,2012,28.25,5.36,5.36
7371,16.34,1.0,8,2,2,2012,22.56,4.16,4.16
7372,21.69,1.0,9,2,2,2012,16.75,4.15,4.15
7373,25.07,1.0,10,2,2,2012,17.0,2.29,2.29
7374,27.22,1.0,11,2,2,2012,17.75,1.33,1.33
7375,28.55,1.0,12,2,2,2012,16.56,0.93,0.93
7376,29.23,1.0,13,2,2,2012,15.19,0.62,0.62
7377,29.42,1.0,14,2,2,2012,14.12,0.22,0.22
7378,28.91,1.0,15,2,2,2012,13.81,0.74,0.74
7379,27.34,1.0,16,2,2,2012,15.94,1.2,1.2
7380,24.2,1.0,17,2,2,2012,19.38,1.79,1.79
7381,22.32,1.0,18,2,2,2012,20.0,2.64,2.64
7382,20.21,1.0,19,2,2,2012,21.19,3.79,3.79
7383,18.05,1.0,20,2,2,2012,22.12,5.27,5.27
7384,16.76,1.0,21,2,2,2012,21.44,6.69,6.69
7385,15.98,1.0,22,2,2,2012,19.88,7.89,7.89
7386,15.3,1.0,23,2,2,2012,18.62,8.59,8.59
7387,14.56,1.0,0,3,2,2012,18.44,8.7,8.7
7388,13.73,1.0,1,3,2,2012,19.38,8.4,8.4
7389,12.86,1.0,2,3,2,2012,21.25,7.85,7.85
7390,12.26,1.0,3,3,2,2012,23.12,7.62,7.62
7391,11.87,1.0,4,3,2,2012,24.88,7.57,7.57
7392,11.56,1.0,5,3,2,2012,26.62,7.52,7.52
7393,11.5,1.0,6,3,2,2012,28.19,7.2,7.2
7394,14.05,1.0,7,3,2,2012,25.19,5.29,5.29
7395,17.76,1.0,8,3,2,2012,21.19,3.71,3.71
7396,22.73,1.0,9,3,2,2012,19.19,4.27,4.27
7397,27.0,1.0,10,3,2,2012,18.31,3.86,3.86
7398,29.06,1.0,11,3,2,2012,17.44,3.05,3.05
7399,30.22,1.0,12,3,2,2012,16.81,2.84,2.84
7400,30.8,1.0,13,3,2,2012,16.44,2.87,2.87
7401,30.76,1.0,14,3,2,2012,16.5,2.93,2.93
7402,30.12,1.0,15,3,2,2012,17.12,2.88,2.88
7403,28.47,1.0,16,3,2,2012,19.62,2.53,2.53
7404,25.62,1.0,17,3,2,2012,24.06,1.71,1.71
7405,24.94,1.0,18,3,2,2012,25.19,0.83,0.83
7406,23.76,1.0,19,3,2,2012,26.5,0.67,0.67
7407,22.56,1.0,20,3,2,2012,28.38,1.1,1.1
7408,21.84,1.0,21,3,2,2012,29.56,1.31,1.31
7409,20.94,1.0,22,3,2,2012,31.19,1.19,1.19
7410,20.2,1.0,23,3,2,2012,32.56,0.92,0.92
7411,19.8,1.0,0,4,2,2012,33.19,0.56,0.56
7412,19.12,1.0,1,4,2,2012,34.44,0.49,0.49
7413,17.83,1.0,2,4,2,2012,37.06,1.1,1.1
7414,16.91,1.0,3,4,2,2012,38.94,1.74,1.74
7415,15.83,1.0,4,4,2,2012,41.31,2.28,2.28
7416,15.06,1.0,5,4,2,2012,42.94,2.49,2.49
7417,14.53,1.0,6,4,2,2012,43.81,2.69,2.69
7418,17.24,1.0,7,4,2,2012,36.38,2.76,2.76
7419,20.76,1.0,8,4,2,2012,29.06,2.5,2.5
7420,25.66,1.0,9,4,2,2012,23.56,3.8,3.8
7421,28.45,1.0,10,4,2,2012,21.5,4.73,4.73
7422,29.73,1.0,11,4,2,2012,21.0,5.34,5.34
7423,30.48,1.0,12,4,2,2012,21.0,6.06,6.06
7424,30.72,1.0,13,4,2,2012,21.44,6.75,6.75
7425,30.53,1.0,14,4,2,2012,22.25,7.1,7.1
7426,29.69,1.0,15,4,2,2012,23.56,7.11,7.11
7427,28.12,1.0,16,4,2,2012,25.94,6.78,6.78
7428,23.8,1.0,17,4,2,2012,33.88,6.62,6.62
7429,21.85,1.0,18,4,2,2012,38.19,7.03,7.03
7430,20.97,1.0,19,4,2,2012,40.38,7.54,7.54
7431,20.23,1.0,20,4,2,2012,42.25,8.0,8.0
7432,19.48,1.0,21,4,2,2012,44.0,7.97,7.97
7433,18.72,1.0,22,4,2,2012,45.81,7.76,7.76
7434,17.98,1.0,23,4,2,2012,47.31,7.47,7.47
7435,17.15,1.0,0,5,2,2012,48.94,6.93,6.93
7436,16.33,1.0,1,5,2,2012,50.44,6.29,6.29
7437,15.62,1.0,2,5,2,2012,51.75,5.94,5.94
7438,15.05,1.0,3,5,2,2012,52.94,6.05,6.05
7439,14.55,1.0,4,5,2,2012,54.25,6.23,6.23
7440,14.07,1.0,5,5,2,2012,56.0,6.22,6.22
7441,14.0,1.0,6,5,2,2012,56.69,6.15,6.15
7442,16.95,1.0,7,5,2,2012,47.44,4.92,4.92
7443,20.72,1.0,8,5,2,2012,38.19,3.42,3.42
7444,25.04,1.0,9,5,2,2012,29.81,1.66,1.66
7445,27.28,1.0,10,5,2,2012,26.25,1.26,1.26
7446,28.94,1.0,11,5,2,2012,23.94,2.6,2.6
7447,30.01,1.0,12,5,2,2012,22.62,3.65,3.65
7448,30.52,1.0,13,5,2,2012,22.0,4.25,4.25
7449,30.43,1.0,14,5,2,2012,22.0,4.42,4.42
