YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2013,7,29,16,32.08,43.25,0,98.88,10.3
2013,7,29,17,30.92,43.94,0,98.96,10.7
2013,7,29,18,29.57,45.44,0,99.05,10.3
2013,7,29,19,28.44,48.19,0,99.13,9.47
2013,7,29,20,27.35,52.69,0,99.17,8.7
2013,7,29,21,26.55,57.19,0,99.16,8.74
2013,7,29,22,26.09,60.62,0,99.1,8.59
2013,7,29,23,25.73,63.69,0,99.02,7.81
2013,7,30,0,25.33,66.56,0,98.94,7.32
2013,7,30,1,25.01,68.88,0,98.88,6.84
2013,7,30,2,24.76,70.62,0,98.84,6.17
2013,7,30,3,24.55,72.06,0,98.83,5.99
2013,7,30,4,24.3,73.31,0,98.83,6.1
2013,7,30,5,24.12,74.31,0,98.87,5.88
2013,7,30,6,25.37,69.69,0,98.92,6.53
2013,7,30,7,27.94,60.06,0,98.95,8.41
2013,7,30,8,30.84,48.06,0,98.96,8.89
2013,7,30,9,33.51,38.94,0,98.92,9.1
2013,7,30,10,35.58,33.5,0,98.86,9.38
2013,7,30,11,36.95,30.75,0,98.75,9.73
2013,7,30,12,37.55,29.94,0,98.64,10.24
2013,7,30,13,37.3,30.94,0,98.56,11.09
2013,7,30,14,36.36,33.5,0,98.52,12.01
2013,7,30,15,34.68,37.69,0,98.54,12.5
2013,7,30,16,32.82,42.56,0,98.59,12.22
2013,7,30,17,31.11,47.88,0,98.67,11.32
2013,7,30,18,29.83,53,0,98.74,10.39
2013,7,30,19,29.06,57.56,0,98.81,10.11
2013,7,30,20,28.3,62.25,0,98.87,10.13
2013,7,30,21,27.65,65.81,0,98.9,10.13
2013,7,30,22,27.07,68.38,0,98.89,10.17
2013,7,30,23,26.58,70.56,0,98.83,10.29
2013,7,31,0,26.25,72.25,0,98.77,10.37
2013,7,31,1,26.05,72.88,0,98.73,10.32
2013,7,31,2,25.87,72.94,0,98.71,10.09
2013,7,31,3,25.65,72.94,0,98.71,9.8
2013,7,31,4,25.4,73.19,0,98.71,9.54
2013,7,31,5,25.22,73.5,0,98.72,9.22
2013,7,31,6,26.1,69.31,0,98.78,9.58
2013,7,31,7,27.94,60.44,0,98.84,11.45
2013,7,31,8,30.14,50.44,0,98.84,12.44
2013,7,31,9,32.37,42.12,0,98.79,12.85
2013,7,31,10,34.44,36.31,0,98.7,13.07
2013,7,31,11,36.01,32.94,0,98.59,13.35
2013,7,31,12,36.95,31.38,0,98.47,13.63
2013,7,31,13,37.03,31.56,0,98.38,13.8
2013,7,31,14,36.3,33.19,0,98.32,13.9
2013,7,31,15,35.17,35.69,0.01,98.32,13.9
2013,7,31,16,33.71,38.88,0.04,98.37,13.79
2013,7,31,17,32.03,43.12,0.04,98.44,13.26
2013,7,31,18,30.52,47.94,0.01,98.55,12.27
2013,7,31,19,29.42,52.69,0,98.68,11.36
2013,7,31,20,28.4,57.94,0,98.79,10.4
2013,7,31,21,27.57,62.88,0,98.86,9.55
2013,7,31,22,26.94,66.75,0,98.85,9.09
2013,7,31,23,26.41,69.88,0,98.79,8.95
2013,8,1,0,26,72.06,0,98.71,8.64
2013,8,1,1,25.65,73.81,0,98.66,8.21
2013,8,1,2,25.34,75.19,0,98.65,7.78
2013,8,1,3,25.11,76.31,0,98.68,7.54
2013,8,1,4,24.9,77.56,0,98.72,7.25
2013,8,1,5,24.81,78.31,0,98.77,6.94
2013,8,1,6,26.09,72.56,0,98.84,7.67
2013,8,1,7,28.44,61.31,0,98.88,10.02
2013,8,1,8,30.82,49.88,0,98.88,11.61
2013,8,1,9,33.05,41.12,0,98.83,12.47
2013,8,1,10,35.01,35.88,0,98.74,13
2013,8,1,11,36.41,33,0,98.62,13.52
2013,8,1,12,36.87,32.5,0.05,98.5,14.02
2013,8,1,13,36.42,34,0.09,98.41,14.39
2013,8,1,14,35.37,36.81,0.12,98.37,14.38
2013,8,1,15,33.98,40.38,0.08,98.37,14.06
2013,8,1,16,32.8,43.56,0.02,98.42,13.47
2013,8,1,17,31.69,46.88,0.01,98.5,12.66
2013,8,1,18,30.61,50.94,0,98.6,11.79
2013,8,1,19,29.65,55.94,0,98.71,11.13
2013,8,1,20,28.65,61.44,0,98.8,10.29
2013,8,1,21,27.85,66,0,98.83,9.46
2013,8,1,22,27.26,69.06,0,98.81,8.72
2013,8,1,23,26.8,71.12,0,98.77,7.81
2013,8,2,0,26.4,72.81,0,98.73,7.27
2013,8,2,1,26.07,74.25,0,98.68,7.1
2013,8,2,2,25.81,75.5,0,98.68,6.79
2013,8,2,3,25.58,76.81,0,98.7,6.52
2013,8,2,4,25.38,77.94,0,98.71,6.51
2013,8,2,5,25.26,78.69,0,98.73,5.85
2013,8,2,6,26.73,71.94,0,98.78,6.76
2013,8,2,7,29.03,61,0.01,98.83,9.39
2013,8,2,8,30.73,52.75,0,98.84,10.51
2013,8,2,9,32.36,46.31,0,98.83,10.99
2013,8,2,10,33.93,41.19,0.01,98.79,11.46
2013,8,2,11,34.8,38.44,0.01,98.71,12.02
2013,8,2,12,34.79,38,0.01,98.63,12.64
2013,8,2,13,34.24,38.88,0.01,98.58,13.04
2013,8,2,14,33.57,40.38,0,98.54,12.98
2013,8,2,15,32.94,41.81,0,98.56,12.51
2013,8,2,16,32.03,43.75,0,98.62,11.98
2013,8,2,17,30.79,46.56,0,98.7,11.54
2013,8,2,18,29.62,49.81,0,98.77,10.91
2013,8,2,19,28.79,53.38,0,98.86,9.98
2013,8,2,20,28.01,57.69,0,98.94,9.46
2013,8,2,21,27.41,61.81,0,98.98,9.03
2013,8,2,22,26.91,65,0,98.96,8.8
2013,8,2,23,26.51,67.25,0,98.91,8.16
2013,8,3,0,26.21,68.81,0,98.89,7.23
2013,8,3,1,25.9,70.31,0,98.87,6.64
2013,8,3,2,25.6,71.62,0,98.86,6.25
2013,8,3,3,25.3,72.56,0,98.88,5.92
2013,8,3,4,25.02,73.12,0,98.91,5.67
2013,8,3,5,24.82,73.38,0,98.94,5.72
2013,8,3,6,25.32,70.12,0,98.98,6.14
2013,8,3,7,26.77,61.69,0,99.03,7.65
2013,8,3,8,28.78,51.94,0,99.03,8.17
2013,8,3,9,31.19,43.31,0,98.99,8.21
2013,8,3,10,33.68,36.69,0,98.92,7.89
2013,8,3,11,35.73,32.25,0.01,98.79,7.62
2013,8,3,12,37.39,29.38,0.01,98.65,7.57
2013,8,3,13,38.16,28.38,0.01,98.53,7.75
2013,8,3,14,37.75,29.81,0.01,98.46,8.24
2013,8,3,15,36.14,33.81,0.01,98.48,8.88
2013,8,3,16,34.36,38.62,0,98.55,9.48
2013,8,3,17,32.65,43.75,0,98.66,9.56
2013,8,3,18,31.21,48.56,0,98.75,9.08
2013,8,3,19,30.23,52.62,0,98.84,8.82
2013,8,3,20,29.31,57.19,0,98.92,8.82
2013,8,3,21,28.48,61.56,0,98.94,9.05
2013,8,3,22,27.74,65.44,0,98.92,9.36
2013,8,3,23,27.05,68.56,0,98.87,9.13
2013,8,4,0,26.51,71,0,98.8,8.86
2013,8,4,1,26.12,72.75,0,98.74,8.68
2013,8,4,2,25.81,73.81,0,98.7,8.44
2013,8,4,3,25.57,74.56,0,98.71,8.09
2013,8,4,4,25.38,75.25,0,98.73,7.68
2013,8,4,5,25.36,75.25,0,98.77,7.23
2013,8,4,6,26.4,70.38,0,98.83,7.94
2013,8,4,7,28.23,61.62,0,98.87,9.73
2013,8,4,8,30.26,52.69,0.08,98.9,10.14
2013,8,4,9,32.22,45.62,0.3,98.89,9.66
2013,8,4,10,33.69,41.19,0.5,98.84,8.72
2013,8,4,11,34.43,39.12,0.78,98.75,7.81
2013,8,4,12,34.53,38.94,1.03,98.66,6.98
2013,8,4,13,33.83,41.12,0.75,98.59,6.3
2013,8,4,14,32.97,44.25,0.54,98.57,6.28
2013,8,4,15,31.98,48,0.33,98.55,6.78
2013,8,4,16,30.87,52.56,0.17,98.58,7.29
2013,8,4,17,29.4,59.69,0.17,98.65,7.45
2013,8,4,18,28.07,66.38,0.26,98.73,7.55
2013,8,4,19,27.12,71.12,0.35,98.82,8.09
2013,8,4,20,26.33,75.31,0.29,98.89,8.94
2013,8,4,21,25.69,78.62,0.13,98.94,9.07
2013,8,4,22,25.23,81,0.08,98.93,8.82
2013,8,4,23,24.86,82.5,0.05,98.87,8.54
2013,8,5,0,24.55,83.25,0.02,98.78,8.54
2013,8,5,1,24.32,83.44,0.01,98.72,8.69
2013,8,5,2,24.16,83.19,0,98.68,8.65
2013,8,5,3,24.06,82.81,0,98.66,8.53
2013,8,5,4,23.99,82.81,0.01,98.69,8.29
2013,8,5,5,23.94,83.12,0.04,98.75,8.03
2013,8,5,6,24.61,80.12,0.08,98.82,8.16
2013,8,5,7,26.12,72.31,0.11,98.9,9.84
2013,8,5,8,28.07,62.69,0.9,98.95,10.71
2013,8,5,9,29.56,56,0.77,98.96,10.77
2013,8,5,10,30.44,52.31,0.62,98.91,10.42
2013,8,5,11,31.11,49.88,1.49,98.82,9.96
2013,8,5,12,31.33,49.81,1.8,98.72,9.44
2013,8,5,13,31.05,51.81,1.46,98.63,9.01
2013,8,5,14,30.48,54.94,1.09,98.57,8.54
2013,8,5,15,29.9,58.38,0.47,98.56,7.91
2013,8,5,16,29.06,63.56,0.23,98.62,7.35
2013,8,5,17,27.61,72.38,0.12,98.71,7.07
2013,8,5,18,26.26,78,0.09,98.79,7.65
2013,8,5,19,25.64,79.62,0.07,98.87,8.29
2013,8,5,20,25.01,82.06,0.05,98.93,8.25
2013,8,5,21,24.44,84.56,0.02,98.96,8.02
2013,8,5,22,23.94,86.56,0.01,98.94,7.75
2013,8,5,23,23.55,87.81,0.01,98.86,7.72
2013,8,6,0,23.21,88.69,0.01,98.76,7.69
2013,8,6,1,23.07,88.69,0,98.69,7.48
2013,8,6,2,22.95,88.69,0,98.66,7.08
2013,8,6,3,22.83,88.81,0,98.67,6.65
2013,8,6,4,22.71,89.31,0,98.73,5.98
2013,8,6,5,22.59,90.06,0,98.83,5.23
2013,8,6,6,23.32,86.38,0.01,98.94,4.87
2013,8,6,7,24.79,78.19,0.1,99.03,7.05
2013,8,6,8,26.7,67.88,0.01,99.05,8.84
2013,8,6,9,29.32,56.19,0.01,99.03,9.39
2013,8,6,10,31.9,47,0.03,98.95,9.21
2013,8,6,11,33.3,42.25,0.06,98.82,8.73
2013,8,6,12,34.07,39.69,0.08,98.69,7.98
2013,8,6,13,34.4,38.44,0.11,98.58,7.32
2013,8,6,14,34.19,38.56,0.07,98.51,7.18
2013,8,6,15,33.54,39.88,0.03,98.5,7.19
2013,8,6,16,32.52,42.5,0.01,98.55,7.19
2013,8,6,17,30.63,50.62,0,98.64,6.99
2013,8,6,18,28.54,60.81,0.01,98.74,6.96
2013,8,6,19,27.7,64.44,0.01,98.84,7.27
2013,8,6,20,26.96,68.25,0.01,98.91,7.61
2013,8,6,21,26.33,72.31,0,98.96,7.53
2013,8,6,22,25.83,75.88,0,98.95,7.25
2013,8,6,23,25.37,78.69,0,98.89,7.1
2013,8,7,0,24.98,81.19,0.01,98.83,7
2013,8,7,1,24.62,83.12,0,98.75,6.89
2013,8,7,2,24.25,84.94,0,98.71,6.63
2013,8,7,3,23.9,86.5,0,98.72,6.25
2013,8,7,4,23.66,87.5,0,98.78,5.9
2013,8,7,5,23.55,87.75,0,98.86,5.56
2013,8,7,6,24.76,80.44,0,98.96,5.95
2013,8,7,7,27.17,66.94,0,99.04,7.64
2013,8,7,8,29.62,55.94,0,99.06,7.66
2013,8,7,9,31.73,48.25,0.02,99.02,6.89
2013,8,7,10,33.21,43.38,0.12,98.94,6
2013,8,7,11,34.2,40.12,0.18,98.83,5.22
2013,8,7,12,34.72,38.19,0.26,98.72,4.68
2013,8,7,13,34.65,37.75,0.25,98.64,4.54
2013,8,7,14,34.14,38.5,0.13,98.6,4.92
2013,8,7,15,33.35,40.69,0.16,98.59,5.42
2013,8,7,16,32.23,46.81,0.1,98.63,5.62
2013,8,7,17,30.48,57.31,0.07,98.7,6.03
2013,8,7,18,29.08,62.88,0.08,98.77,6.9
2013,8,7,19,28.21,66.62,0.07,98.86,7.61
2013,8,7,20,27.32,71.25,0.06,98.95,7.64
2013,8,7,21,26.58,75.44,0.04,98.99,7.23
2013,8,7,22,26,79.12,0.03,98.98,6.83
2013,8,7,23,25.57,81.81,0.01,98.93,6.45
2013,8,8,0,25.3,83.44,0,98.87,6.24
2013,8,8,1,25.09,84.5,0,98.81,6.2
2013,8,8,2,24.95,85,0,98.8,6.07
2013,8,8,3,24.81,85.25,0,98.8,5.88
2013,8,8,4,24.65,85.38,0,98.84,5.68
2013,8,8,5,24.48,85.75,0,98.89,5.25
2013,8,8,6,25.06,81.75,0,98.96,5.45
2013,8,8,7,26.55,71.94,0,99.03,7.13
2013,8,8,8,28.33,62.38,0.03,99.06,7.58
2013,8,8,9,30.12,54.75,0.13,99.03,7.33
2013,8,8,10,31.83,48.69,0.23,98.95,6.87
2013,8,8,11,33.03,44.81,0.29,98.84,6.47
2013,8,8,12,33.78,42.38,0.34,98.72,6.09
2013,8,8,13,34.09,41.31,0.35,98.62,5.69
2013,8,8,14,33.97,41.44,0.26,98.56,5.22
2013,8,8,15,33.58,42.5,0.24,98.55,4.72
2013,8,8,16,32.71,45.81,0.21,98.6,4.11
2013,8,8,17,30.85,59.25,0.16,98.69,3.43
2013,8,8,18,29.28,71,0.17,98.78,3.36
2013,8,8,19,28.58,72.31,0.16,98.86,4.28
2013,8,8,20,27.83,73.19,0.13,98.91,5.63
2013,8,8,21,27.08,75.12,0.1,98.94,6.85
2013,8,8,22,26.43,77.81,0.07,98.93,7.08
2013,8,8,23,25.9,80.5,0.08,98.9,7.08
2013,8,9,0,25.47,82.75,0.1,98.83,7.26
2013,8,9,1,25.15,84.56,0.1,98.78,7.32
2013,8,9,2,24.87,86.19,0.1,98.77,6.98
2013,8,9,3,24.58,87.44,0.07,98.79,7.15
2013,8,9,4,24.26,88.38,0.04,98.84,7.28
2013,8,9,5,23.97,89,0.01,98.91,7.06
2013,8,9,6,24.15,86.81,0,99,7.42
2013,8,9,7,25.05,79.88,0,99.07,8.5
2013,8,9,8,26.32,71.81,0.1,99.12,8.81
2013,8,9,9,27.51,65.62,0.36,99.12,8.53
2013,8,9,10,28.35,61.81,0.98,99.07,8.16
2013,8,9,11,28.87,59.88,1.17,98.97,7.85
2013,8,9,12,29.05,59.5,1.33,98.86,7.54
2013,8,9,13,29.02,60.19,1.39,98.76,6.98
2013,8,9,14,28.76,62.06,1.05,98.71,6.25
2013,8,9,15,28.26,65.38,0.59,98.69,5.63
2013,8,9,16,27.61,71,0.36,98.7,4.58
2013,8,9,17,26.59,81.56,0.26,98.76,3.6
2013,8,9,18,25.73,88.06,0.24,98.84,3.62
2013,8,9,19,25.4,88.56,0.23,98.92,4.19
2013,8,9,20,25.17,88.38,0.2,98.97,5.16
2013,8,9,21,24.96,89,0.19,99.01,5.64
2013,8,9,22,24.8,89.69,0.17,99.01,6.06
2013,8,9,23,24.69,89.94,0.16,98.96,6.1
2013,8,10,0,24.48,91.25,0.15,98.89,5.62
2013,8,10,1,24.35,91.81,0.14,98.81,5.72
2013,8,10,2,24.21,92.19,0.14,98.78,5.98
2013,8,10,3,24,92.5,0.13,98.77,6.23
2013,8,10,4,23.76,92.69,0.11,98.78,6.27
2013,8,10,5,23.51,92.81,0.09,98.82,5.87
2013,8,10,6,24.01,89.44,0.11,98.9,5.05
2013,8,10,7,25.4,80.56,0.15,98.98,6.39
2013,8,10,8,27.39,68.88,0.48,99.02,7.29
2013,8,10,9,29.37,59.25,0.88,99.01,7.11
2013,8,10,10,30.62,54.12,1.37,98.96,6.53
2013,8,10,11,31.11,52.56,1.75,98.89,5.97
2013,8,10,12,31.12,53.25,2.56,98.8,5.58
2013,8,10,13,30.76,55.94,3.24,98.73,5.29
2013,8,10,14,30.06,60.81,3.11,98.67,5.31
2013,8,10,15,29.45,66.62,2.71,98.63,5.37
2013,8,10,16,28.77,72.81,2.31,98.65,5.22
2013,8,10,17,27.33,83.5,1.84,98.71,4.7
2013,8,10,18,26.23,88.38,1.36,98.79,4.79
2013,8,10,19,25.82,88.81,0.86,98.87,5.54
2013,8,10,20,25.44,88.81,0.55,98.92,6.54
2013,8,10,21,25.1,89.44,0.29,98.94,7.17
2013,8,10,22,24.76,90.62,0.16,98.93,6.97
2013,8,10,23,24.48,91.75,0.1,98.88,6.57
2013,8,11,0,24.23,92.44,0.07,98.82,6.34
2013,8,11,1,24,93.06,0.04,98.77,5.91
2013,8,11,2,23.76,93.75,0.05,98.76,5.34
2013,8,11,3,23.56,94.12,0.05,98.78,5.17
2013,8,11,4,23.35,94.44,0.04,98.82,5.19
2013,8,11,5,23.22,94.5,0.02,98.87,5.19
2013,8,11,6,23.9,90.94,0.02,98.94,4.71
2013,8,11,7,25.24,83.38,0.06,99,5.36
2013,8,11,8,27.17,71.69,0.05,99.02,6.22
2013,8,11,9,29.01,62.38,0.08,99.01,6.09
2013,8,11,10,30.5,56.06,0.24,98.96,5.56
2013,8,11,11,31.44,52.38,0.39,98.89,5
2013,8,11,12,32,50.19,0.34,98.79,4.63
2013,8,11,13,32.37,48.75,0.27,98.7,4.43
2013,8,11,14,32.4,48.44,0.19,98.63,4.55
2013,8,11,15,32.05,49.75,0.09,98.59,4.65
2013,8,11,16,31.33,53.94,0.04,98.61,4.49
2013,8,11,17,29.53,67.75,0.06,98.67,4.25
2013,8,11,18,27.87,75.44,0.1,98.76,4.62
2013,8,11,19,27.24,77.19,0.12,98.85,5.47
2013,8,11,20,26.59,79.25,0.09,98.92,6.36
2013,8,11,21,26.01,81.69,0.05,98.96,6.76
2013,8,11,22,25.56,83.44,0.02,98.95,6.91
2013,8,11,23,25.18,84.62,0.01,98.89,6.91
2013,8,12,0,24.89,85.06,0.01,98.81,7.06
2013,8,12,1,24.55,86.56,0.01,98.73,6.76
2013,8,12,2,24.26,88,0.01,98.7,6.69
2013,8,12,3,24,89.38,0.03,98.7,6.67
2013,8,12,4,23.74,90.69,0.03,98.74,6.55
2013,8,12,5,23.55,91.38,0.04,98.8,6.38
2013,8,12,6,24.16,88,0.04,98.87,5.77
2013,8,12,7,25.83,78.5,0.04,98.95,7.01
2013,8,12,8,28.19,65.75,0.01,98.97,7.8
2013,8,12,9,30.28,56.06,0.01,98.93,7.26
2013,8,12,10,31.83,49.69,0.02,98.87,6.3
2013,8,12,11,32.92,45.5,0.03,98.79,5.61
2013,8,12,12,33.48,43.31,0.03,98.69,5.35
2013,8,12,13,33.4,43.06,0.03,98.59,5.3
2013,8,12,14,32.61,45.19,0.04,98.55,5.39
2013,8,12,15,31.79,48.25,0.03,98.53,5.69
2013,8,12,16,30.9,53.31,0.04,98.55,5.62
2013,8,12,17,29.22,64.75,0.05,98.61,5.4
2013,8,12,18,27.95,70.12,0.05,98.67,5.76
2013,8,12,19,27.48,71.81,0.04,98.73,6.05
2013,8,12,20,26.95,74.19,0.03,98.78,6.32
2013,8,12,21,26.45,76.81,0.03,98.82,6.49
2013,8,12,22,25.94,79.56,0.03,98.79,6.47
2013,8,12,23,25.48,82.06,0.04,98.73,6.31
2013,8,13,0,25.08,84.25,0.03,98.65,6.09
2013,8,13,1,24.68,86.38,0.03,98.58,5.83
2013,8,13,2,24.28,88.25,0.03,98.56,5.39
2013,8,13,3,23.96,89.5,0.02,98.59,5.03
2013,8,13,4,23.72,90.25,0.01,98.64,4.92
2013,8,13,5,23.58,90.44,0.01,98.7,5.03
2013,8,13,6,24.4,86,0.01,98.77,4.78
2013,8,13,7,26.05,76.81,0.01,98.85,6.05
2013,8,13,8,28.02,66.44,0.01,98.87,6.7
2013,8,13,9,29.75,58.5,0.02,98.85,6.61
2013,8,13,10,31.17,52.69,0.02,98.79,6.37
2013,8,13,11,32.29,48.31,0.03,98.7,6.24
2013,8,13,12,32.82,45.81,0.02,98.61,6.35
2013,8,13,13,32.8,44.69,0.02,98.54,6.58
2013,8,13,14,32.38,44.56,0.02,98.51,6.73
2013,8,13,15,31.8,45.38,0.02,98.5,6.59
2013,8,13,16,30.91,48.38,0.02,98.54,6.14
2013,8,13,17,28.98,59.31,0.02,98.6,5.67
2013,8,13,18,27.46,66.75,0.02,98.66,6.01
2013,8,13,19,26.92,68.81,0.02,98.74,6.35
2013,8,13,20,26.38,71.81,0.03,98.8,6.85
2013,8,13,21,25.77,76.12,0.04,98.84,7.26
2013,8,13,22,25.17,80.75,0.05,98.82,7.34
2013,8,13,23,24.75,84.12,0.05,98.75,7.35
2013,8,14,0,24.44,86.31,0.05,98.67,7.34
2013,8,14,1,24.22,87.56,0.05,98.6,7.35
2013,8,14,2,23.98,88.38,0.05,98.58,7.1
2013,8,14,3,23.75,88.81,0.04,98.6,6.76
2013,8,14,4,23.54,89,0.04,98.64,6.75
2013,8,14,5,23.39,88.75,0.04,98.68,6.92
2013,8,14,6,24.01,85.12,0.04,98.75,6.58
2013,8,14,7,25.67,75.5,0.05,98.83,8.54
2013,8,14,8,27.73,64,0.1,98.88,9.78
2013,8,14,9,29.54,55.38,0.1,98.88,9.99
2013,8,14,10,30.96,48.56,0.11,98.83,9.99
2013,8,14,11,32.05,43.38,0.09,98.75,9.87
2013,8,14,12,32.73,40.06,0.1,98.65,9.58
2013,8,14,13,33.19,37.94,0.11,98.58,9.13
2013,8,14,14,33.1,37.69,0.13,98.53,8.67
2013,8,14,15,32.49,39.25,0.14,98.52,8.31
2013,8,14,16,31.32,43.69,0.13,98.57,7.96
2013,8,14,17,29.1,54.56,0.12,98.65,7.77
2013,8,14,18,27.44,63.5,0.12,98.74,8
2013,8,14,19,26.74,68.19,0.12,98.82,7.88
2013,8,14,20,26.07,72.81,0.12,98.88,7.69
2013,8,14,21,25.45,77.38,0.14,98.9,7.6
2013,8,14,22,24.9,81.69,0.2,98.88,7.44
2013,8,14,23,24.48,85,0.27,98.83,7.27
2013,8,15,0,24.14,87.19,0.32,98.75,7.16
2013,8,15,1,23.85,88.88,0.34,98.69,7.05
2013,8,15,2,23.61,90.12,0.31,98.67,6.71
2013,8,15,3,23.4,91,0.25,98.68,6.38
2013,8,15,4,23.22,91.62,0.18,98.71,6.04
2013,8,15,5,23.12,91.81,0.11,98.78,5.66
2013,8,15,6,23.73,88.88,0.06,98.86,4.86
2013,8,15,7,25.39,80,0.02,98.94,6.17
2013,8,15,8,27.84,65.94,0,98.98,7.51
2013,8,15,9,30.08,54.75,0,98.97,7.42
2013,8,15,10,32.02,47.12,0.01,98.91,6.89
2013,8,15,11,33.67,41.69,0.02,98.82,6.38
2013,8,15,12,34.99,37.81,0.03,98.7,5.97
2013,8,15,13,35.74,35.38,0.03,98.6,5.68
2013,8,15,14,35.55,34.94,0.02,98.56,5.42
2013,8,15,15,34.4,37.25,0.02,98.57,5.01
2013,8,15,16,32.86,42.38,0.02,98.64,4.67
2013,8,15,17,30.69,55.25,0.03,98.74,4.42
2013,8,15,18,28.95,65.06,0.02,98.82,4.29
2013,8,15,19,28.23,68.94,0.02,98.9,3.9
2013,8,15,20,27.5,73.62,0.01,98.96,3.42
2013,8,15,21,26.84,76.94,0.01,99,3.44
2013,8,15,22,26.26,79.31,0,98.98,3.7
2013,8,15,23,25.8,81.06,0,98.92,4.11
2013,8,16,0,25.42,82.19,0,98.84,4.8
2013,8,16,1,25.06,83.5,0,98.76,5.24
2013,8,16,2,24.78,84.69,0,98.71,5.65
2013,8,16,3,24.59,84.88,0,98.69,6.25
2013,8,16,4,24.34,85.56,0,98.71,6.07
2013,8,16,5,24.06,86.88,0,98.76,5.64
2013,8,16,6,25.15,80.75,0,98.84,5.72
2013,8,16,7,27.48,66.94,0,98.9,7.7
2013,8,16,8,29.8,55.88,0.02,98.94,7.57
2013,8,16,9,31.78,49,0.06,98.93,6.94
2013,8,16,10,33.31,44.25,0.28,98.87,6.48
2013,8,16,11,34.27,41.25,0.78,98.79,6.21
2013,8,16,12,34.8,39.44,0.79,98.69,6.1
2013,8,16,13,34.76,39,0.69,98.6,6.19
2013,8,16,14,34.23,40.06,0.48,98.54,6.28
2013,8,16,15,33.23,43.19,0.61,98.53,6.32
2013,8,16,16,31.8,49.88,0.53,98.58,6.32
2013,8,16,17,29.55,63.81,0.56,98.66,6.38
2013,8,16,18,27.84,72.88,0.67,98.76,6.47
2013,8,16,19,27.05,76.94,0.63,98.87,6.37
2013,8,16,20,26.37,80.12,0.37,98.96,6.52
2013,8,16,21,25.8,82.69,0.14,99.01,6.56
2013,8,16,22,25.29,84.88,0.03,99,6.56
2013,8,16,23,24.83,86.5,0.01,98.95,6.61
2013,8,17,0,24.42,87.88,0.01,98.88,6.57
2013,8,17,1,24.05,89.25,0.02,98.82,6.48
2013,8,17,2,23.69,90.56,0.02,98.77,6.39
2013,8,17,3,23.4,91.56,0.02,98.79,6.19
2013,8,17,4,23.15,92.25,0.02,98.84,5.92
2013,8,17,5,22.99,92.5,0.01,98.92,5.62
2013,8,17,6,23.88,87.5,0,99.02,5.18
2013,8,17,7,26.22,73.62,0,99.09,6.95
2013,8,17,8,29.1,58.56,0,99.1,7.5
2013,8,17,9,31.63,48.06,0.01,99.06,6.8
2013,8,17,10,33.58,41.81,0.06,98.99,5.96
2013,8,17,11,34.92,38.19,0.08,98.87,5.43
2013,8,17,12,35.75,36.06,0.12,98.73,5.29
2013,8,17,13,35.95,35.38,0.1,98.61,5.4
2013,8,17,14,35.44,36.12,0.1,98.54,5.57
2013,8,17,15,34.61,37.94,0.04,98.54,5.64
2013,8,17,16,33.54,41.62,0.02,98.6,5.72
2013,8,17,17,31.28,53.06,0.01,98.71,5.72
2013,8,17,18,29.4,61.25,0.01,98.82,6.12
2013,8,17,19,28.69,63.56,0,98.92,6.47
2013,8,17,20,27.98,66.31,0,99.01,6.64
2013,8,17,21,27.26,70.25,0,99.06,6.52
2013,8,17,22,26.55,74.12,0,99.05,6.37
2013,8,17,23,25.81,78.31,0,98.99,6.03
2013,8,18,0,25.28,81.31,0,98.92,5.94
2013,8,18,1,24.85,83.75,0,98.87,5.83
2013,8,18,2,24.46,85.81,0,98.85,5.74
2013,8,18,3,24.15,87.25,0,98.88,5.54
2013,8,18,4,23.83,88.62,0,98.94,5.31
2013,8,18,5,23.64,89.19,0,98.99,5.29
2013,8,18,6,24.63,83.25,0,99.06,5.55
2013,8,18,7,26.85,69.31,0,99.11,7.48
2013,8,18,8,29.33,56.25,0,99.12,8.27
2013,8,18,9,31.66,47.38,0,99.09,8.05
2013,8,18,10,33.74,41.12,0,99.02,7.37
2013,8,18,11,35.33,36.94,0.02,98.92,6.78
2013,8,18,12,36.36,34.38,0.04,98.8,6.41
2013,8,18,13,36.79,33.12,0.05,98.69,6.34
2013,8,18,14,36.59,33.38,0.02,98.64,6.55
2013,8,18,15,35.42,36,0,98.63,6.8
2013,8,18,16,34.01,40.44,0,98.68,7.01
2013,8,18,17,31.94,48.38,0,98.76,7.23
2013,8,18,18,30.19,55.5,0,98.84,7.63
2013,8,18,19,29.37,58.94,0,98.92,7.73
2013,8,18,20,28.37,63.56,0,99.01,7.38
2013,8,18,21,27.42,68.12,0,99.06,7.42
2013,8,18,22,26.46,72.75,0,99.04,7.12
2013,8,18,23,25.69,76.62,0,98.97,6.78
2013,8,19,0,25.15,79.12,0,98.9,6.69
2013,8,19,1,24.77,80.81,0,98.85,6.69
2013,8,19,2,24.5,82.06,0,98.83,6.59
2013,8,19,3,24.3,82.94,0,98.84,6.31
2013,8,19,4,24.11,83.75,0,98.89,5.88
2013,8,19,5,23.97,84.5,0,98.97,5.18
2013,8,19,6,24.76,80.56,0,99.06,4.83
2013,8,19,7,26.39,72.38,0,99.14,6.21
2013,8,19,8,28.19,64.06,0,99.15,6.87
