,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
16116,15.82,1.0,17,3,12,2012,41.56,8.89,8.89
16117,14.94,1.0,18,3,12,2012,44.12,9.15,9.15
16118,14.06,1.0,19,3,12,2012,47.44,9.15,9.15
16119,13.23,1.0,20,3,12,2012,50.69,9.05,9.05
16120,12.45,1.0,21,3,12,2012,53.69,8.96,8.96
16121,11.73,1.0,22,3,12,2012,56.19,8.88,8.88
16122,11.05,1.0,23,3,12,2012,57.75,8.81,8.81
16123,10.39,1.0,0,4,12,2012,58.56,8.73,8.73
16124,9.83,1.0,1,4,12,2012,58.5,8.73,8.73
16125,9.3,1.0,2,4,12,2012,58.38,8.69,8.69
16126,8.75,1.0,3,4,12,2012,58.56,8.48,8.48
16127,8.27,1.0,4,4,12,2012,58.75,8.45,8.45
16128,7.87,1.0,5,4,12,2012,59.0,8.41,8.41
16129,7.6,1.0,6,4,12,2012,59.12,8.3,8.3
16130,9.82,1.0,7,4,12,2012,51.75,7.27,7.27
16131,12.77,1.0,8,4,12,2012,44.19,5.79,5.79
16132,16.63,1.0,9,4,12,2012,36.56,5.3,5.3
16133,21.03,1.0,10,4,12,2012,27.12,6.68,6.68
16134,23.99,1.0,11,4,12,2012,21.06,8.04,8.04
16135,25.72,1.0,12,4,12,2012,18.0,8.64,8.64
16136,26.37,1.0,13,4,12,2012,17.12,8.87,8.87
16137,26.01,1.0,14,4,12,2012,18.56,8.82,8.82
16138,23.95,1.0,15,4,12,2012,24.62,8.41,8.41
16139,18.99,1.0,16,4,12,2012,35.81,8.96,8.96
16140,16.29,1.0,17,4,12,2012,40.62,9.52,9.52
16141,15.27,1.0,18,4,12,2012,43.88,9.33,9.33
16142,14.39,1.0,19,4,12,2012,47.81,8.79,8.79
16143,13.48,1.0,20,4,12,2012,51.56,8.31,8.31
16144,12.75,1.0,21,4,12,2012,54.25,8.32,8.32
16145,12.41,1.0,22,4,12,2012,54.88,8.65,8.65
16146,12.1,1.0,23,4,12,2012,55.12,8.8,8.8
16147,11.73,1.0,0,5,12,2012,55.25,8.8,8.8
16148,11.29,1.0,1,5,12,2012,55.38,8.81,8.81
16149,10.76,1.0,2,5,12,2012,55.62,8.75,8.75
16150,10.25,1.0,3,5,12,2012,55.81,8.66,8.66
16151,9.76,1.0,4,5,12,2012,55.75,8.55,8.55
16152,9.27,1.0,5,5,12,2012,55.75,8.38,8.38
16153,8.88,1.0,6,5,12,2012,55.75,8.16,8.16
16154,10.04,1.0,7,5,12,2012,51.38,7.28,7.28
16155,12.42,1.0,8,5,12,2012,44.94,6.01,6.01
16156,15.73,1.0,9,5,12,2012,38.06,5.7,5.7
16157,19.57,1.0,10,5,12,2012,29.38,7.31,7.31
16158,22.22,1.0,11,5,12,2012,24.0,8.49,8.49
16159,23.81,1.0,12,5,12,2012,20.69,9.18,9.18
16160,24.21,1.0,13,5,12,2012,20.38,9.16,9.16
16161,23.6,1.0,14,5,12,2012,23.12,8.21,8.21
16162,21.44,1.0,15,5,12,2012,30.75,7.94,7.94
16163,18.24,1.0,16,5,12,2012,37.75,8.66,8.66
16164,16.39,1.0,17,5,12,2012,41.06,8.94,8.94
16165,15.5,1.0,18,5,12,2012,43.5,8.71,8.71
16166,14.58,1.0,19,5,12,2012,46.5,8.38,8.38
16167,13.75,1.0,20,5,12,2012,49.75,8.08,8.08
16168,12.98,1.0,21,5,12,2012,53.19,7.88,7.88
16169,12.25,1.0,22,5,12,2012,55.88,7.81,7.81
16170,11.5,1.0,23,5,12,2012,57.94,7.89,7.89
16171,10.83,1.0,0,6,12,2012,59.25,7.91,7.91
16172,10.28,1.0,1,6,12,2012,59.69,7.92,7.92
16173,9.85,1.0,2,6,12,2012,59.44,8.02,8.02
16174,9.51,1.0,3,6,12,2012,58.81,8.14,8.14
16175,9.09,1.0,4,6,12,2012,58.44,8.18,8.18
16176,8.58,1.0,5,6,12,2012,58.75,8.14,8.14
16177,8.18,1.0,6,6,12,2012,58.94,8.09,8.09
16178,10.08,1.0,7,6,12,2012,52.0,7.18,7.18
16179,12.87,1.0,8,6,12,2012,44.44,5.72,5.72
16180,16.73,1.0,9,6,12,2012,36.56,5.35,5.35
16181,21.25,1.0,10,6,12,2012,26.81,7.15,7.15
16182,24.09,1.0,11,6,12,2012,21.12,8.55,8.55
16183,25.83,1.0,12,6,12,2012,18.0,9.55,9.55
16184,26.36,1.0,13,6,12,2012,17.25,10.48,10.48
16185,25.87,1.0,14,6,12,2012,18.56,10.48,10.48
16186,23.96,1.0,15,6,12,2012,23.31,9.68,9.68
16187,19.62,1.0,16,6,12,2012,32.38,10.14,10.14
16188,17.09,1.0,17,6,12,2012,37.56,10.62,10.62
16189,16.4,1.0,18,6,12,2012,39.56,10.59,10.59
16190,15.76,1.0,19,6,12,2012,41.38,10.49,10.49
16191,14.97,1.0,20,6,12,2012,43.44,10.28,10.28
16192,13.69,1.0,21,6,12,2012,46.75,9.89,9.89
16193,12.55,1.0,22,6,12,2012,49.44,9.49,9.49
16194,11.74,1.0,23,6,12,2012,50.94,9.37,9.37
16195,10.82,1.0,0,7,12,2012,53.69,8.72,8.72
16196,10.01,1.0,1,7,12,2012,56.31,8.36,8.36
16197,9.6,1.0,2,7,12,2012,56.25,8.65,8.65
16198,9.04,1.0,3,7,12,2012,56.12,8.59,8.59
16199,8.51,1.0,4,7,12,2012,56.31,7.78,7.78
16200,8.15,1.0,5,7,12,2012,56.69,6.83,6.83
16201,8.22,1.0,6,7,12,2012,54.75,6.77,6.77
16202,9.35,1.0,7,7,12,2012,49.88,6.68,6.68
16203,12.12,1.0,8,7,12,2012,41.94,5.47,5.47
16204,16.19,1.0,9,7,12,2012,34.19,5.35,5.35
16205,20.19,1.0,10,7,12,2012,26.5,6.57,6.57
16206,22.75,1.0,11,7,12,2012,22.06,7.45,7.45
16207,24.51,1.0,12,7,12,2012,19.25,8.86,8.86
16208,25.13,1.0,13,7,12,2012,18.5,9.87,9.87
16209,24.1,1.0,14,7,12,2012,21.19,9.36,9.36
16210,22.23,1.0,15,7,12,2012,26.62,8.51,8.51
16211,19.17,1.0,16,7,12,2012,34.94,8.67,8.67
16212,17.58,1.0,17,7,12,2012,38.44,9.2,9.2
16213,17.1,1.0,18,7,12,2012,39.0,9.26,9.26
16214,15.98,1.0,19,7,12,2012,41.62,9.09,9.09
16215,14.98,1.0,20,7,12,2012,43.62,8.83,8.83
16216,14.67,1.0,21,7,12,2012,43.94,8.44,8.44
16217,13.77,1.0,22,7,12,2012,46.69,8.09,8.09
16218,12.78,1.0,23,7,12,2012,49.81,7.89,7.89
16219,11.41,1.0,0,8,12,2012,54.25,7.8,7.8
16220,10.45,1.0,1,8,12,2012,57.31,7.72,7.72
16221,9.82,1.0,2,8,12,2012,58.88,7.67,7.67
16222,9.26,1.0,3,8,12,2012,59.56,7.61,7.61
16223,8.68,1.0,4,8,12,2012,60.25,7.45,7.45
16224,8.16,1.0,5,8,12,2012,60.94,7.25,7.25
16225,7.8,1.0,6,8,12,2012,61.25,7.01,7.01
16226,9.87,1.0,7,8,12,2012,53.62,6.07,6.07
16227,12.55,1.0,8,8,12,2012,45.81,4.48,4.48
16228,16.3,1.0,9,8,12,2012,37.31,4.06,4.06
16229,20.25,1.0,10,8,12,2012,28.12,4.79,4.79
16230,22.73,1.0,11,8,12,2012,23.56,5.26,5.26
16231,24.46,1.0,12,8,12,2012,20.56,5.88,5.88
16232,25.26,1.0,13,8,12,2012,19.31,6.48,6.48
16233,24.92,1.0,14,8,12,2012,20.88,6.83,6.83
16234,22.8,1.0,15,8,12,2012,29.75,6.76,6.76
16235,18.6,1.0,16,8,12,2012,40.12,7.46,7.46
16236,16.33,1.0,17,8,12,2012,43.81,7.83,7.83
16237,15.32,1.0,18,8,12,2012,46.44,7.54,7.54
16238,14.33,1.0,19,8,12,2012,49.38,6.85,6.85
16239,13.58,1.0,20,8,12,2012,51.75,6.08,6.08
16240,13.0,1.0,21,8,12,2012,53.31,5.41,5.41
16241,12.54,1.0,22,8,12,2012,54.44,4.96,4.96
16242,12.08,1.0,23,8,12,2012,55.44,4.62,4.62
16243,11.65,1.0,0,9,12,2012,56.19,4.31,4.31
16244,11.3,1.0,1,9,12,2012,56.69,4.09,4.09
16245,10.69,1.0,2,9,12,2012,58.38,3.83,3.83
16246,10.19,1.0,3,9,12,2012,59.88,3.53,3.53
16247,9.81,1.0,4,9,12,2012,61.25,3.29,3.29
16248,9.55,1.0,5,9,12,2012,62.56,2.96,2.96
16249,9.39,1.0,6,9,12,2012,64.0,2.57,2.57
16250,11.51,1.0,7,9,12,2012,59.69,2.08,2.08
16251,14.09,1.0,8,9,12,2012,50.94,1.39,1.39
16252,17.26,1.0,9,9,12,2012,43.44,1.49,1.49
16253,20.71,1.0,10,9,12,2012,35.44,2.17,2.17
16254,23.22,1.0,11,9,12,2012,29.5,3.24,3.24
16255,25.37,1.0,12,9,12,2012,24.94,4.98,4.98
16256,26.32,1.0,13,9,12,2012,23.5,5.99,5.99
16257,26.11,1.0,14,9,12,2012,24.81,6.17,6.17
16258,23.89,1.0,15,9,12,2012,36.12,5.8,5.8
16259,19.49,1.0,16,9,12,2012,46.44,6.0,6.0
16260,17.33,1.0,17,9,12,2012,49.0,6.07,6.07
16261,16.51,1.0,18,9,12,2012,50.81,5.74,5.74
16262,15.77,1.0,19,9,12,2012,52.56,5.27,5.27
16263,15.21,1.0,20,9,12,2012,53.94,4.63,4.63
16264,14.95,1.0,21,9,12,2012,54.31,3.82,3.82
16265,14.66,1.0,22,9,12,2012,55.19,3.19,3.19
16266,14.41,1.0,23,9,12,2012,56.31,2.61,2.61
16267,14.05,1.0,0,10,12,2012,57.88,1.97,1.97
16268,13.51,1.0,1,10,12,2012,60.0,1.46,1.46
16269,12.79,1.0,2,10,12,2012,62.88,1.33,1.33
16270,12.18,1.0,3,10,12,2012,65.44,1.49,1.49
16271,11.71,1.0,4,10,12,2012,67.62,1.88,1.88
16272,11.08,1.0,5,10,12,2012,71.0,2.38,2.38
16273,10.41,1.0,6,10,12,2012,75.06,2.92,2.92
16274,12.1,1.0,7,10,12,2012,70.38,3.43,3.43
16275,15.1,1.0,8,10,12,2012,59.69,3.1,3.1
16276,18.15,1.0,9,10,12,2012,50.31,2.36,2.36
16277,21.26,1.0,10,10,12,2012,40.5,1.36,1.36
16278,23.89,1.0,11,10,12,2012,31.69,0.68,0.68
16279,25.53,1.0,12,10,12,2012,26.44,1.27,1.27
16280,25.79,1.0,13,10,12,2012,25.31,1.51,1.51
16281,25.4,1.0,14,10,12,2012,26.06,1.65,1.65
16282,23.91,1.0,15,10,12,2012,37.62,1.72,1.72
16283,21.84,1.0,16,10,12,2012,36.25,1.82,1.82
16284,20.58,1.0,17,10,12,2012,35.19,1.85,1.85
16285,20.15,1.0,18,10,12,2012,35.0,1.63,1.63
16286,19.51,1.0,19,10,12,2012,36.31,1.04,1.04
16287,18.78,1.0,20,10,12,2012,38.0,0.93,0.93
16288,16.99,1.0,21,10,12,2012,43.81,2.02,2.02
16289,15.3,1.0,22,10,12,2012,50.06,3.22,3.22
16290,13.5,1.0,23,10,12,2012,57.69,4.51,4.51
16291,12.34,1.0,0,11,12,2012,63.62,5.67,5.67
16292,11.81,0.0,1,11,12,2012,67.94,6.22,6.22
16293,11.6,0.0,2,11,12,2012,70.81,6.4,6.4
16294,11.85,0.0,3,11,12,2012,71.5,6.35,6.35
16295,11.66,0.0,4,11,12,2012,73.31,6.14,6.14
16296,11.42,0.0,5,11,12,2012,75.38,5.91,5.91
16297,11.15,0.0,6,11,12,2012,77.75,5.75,5.75
16298,12.1,0.0,7,11,12,2012,75.25,5.26,5.26
16299,13.2,0.0,8,11,12,2012,73.25,4.14,4.14
16300,14.67,0.0,9,11,12,2012,71.19,3.49,3.49
16301,16.72,0.0,10,11,12,2012,62.69,3.42,3.42
16302,18.46,0.0,11,11,12,2012,55.56,3.26,3.26
16303,20.12,1.0,12,11,12,2012,48.0,2.85,2.85
16304,21.23,1.0,13,11,12,2012,43.62,2.08,2.08
16305,21.58,1.0,14,11,12,2012,42.19,1.29,1.29
16306,20.82,1.0,15,11,12,2012,48.94,0.7,0.7
16307,18.98,1.0,16,11,12,2012,52.06,0.63,0.63
16308,17.71,1.0,17,11,12,2012,53.0,1.1,1.1
16309,16.57,1.0,18,11,12,2012,56.31,1.9,1.9
16310,15.34,1.0,19,11,12,2012,60.69,2.89,2.89
16311,14.08,1.0,20,11,12,2012,66.25,3.86,3.86
16312,13.27,1.0,21,11,12,2012,70.19,4.46,4.46
16313,12.83,1.0,22,11,12,2012,72.31,4.53,4.53
16314,12.72,1.0,23,11,12,2012,72.56,4.08,4.08
16315,13.02,0.0,0,12,12,2012,70.75,3.3,3.3
16316,13.23,0.0,1,12,12,2012,69.62,2.65,2.65
16317,13.35,0.0,2,12,12,2012,68.88,2.25,2.25
16318,13.09,1.0,3,12,12,2012,69.75,2.01,2.01
16319,12.54,1.0,4,12,12,2012,72.12,1.89,1.89
16320,11.62,1.0,5,12,12,2012,76.38,2.35,2.35
16321,10.58,1.0,6,12,12,2012,81.62,3.07,3.07
16322,12.12,1.0,7,12,12,2012,76.94,3.56,3.56
16323,14.82,1.0,8,12,12,2012,65.88,3.18,3.18
16324,17.82,1.0,9,12,12,2012,54.75,3.14,3.14
16325,21.17,1.0,10,12,12,2012,42.31,3.6,3.6
16326,23.11,1.0,11,12,12,2012,36.0,3.64,3.64
16327,24.08,1.0,12,12,12,2012,31.94,3.89,3.89
16328,24.26,1.0,13,12,12,2012,30.12,4.15,4.15
16329,23.75,1.0,14,12,12,2012,30.12,4.5,4.5
16330,22.27,1.0,15,12,12,2012,36.38,4.83,4.83
16331,18.87,1.0,16,12,12,2012,49.88,5.42,5.42
16332,17.05,1.0,17,12,12,2012,52.06,6.14,6.14
16333,16.02,1.0,18,12,12,2012,53.81,6.26,6.26
16334,15.1,1.0,19,12,12,2012,56.19,5.87,5.87
16335,14.51,0.0,20,12,12,2012,58.12,5.61,5.61
16336,14.49,0.0,21,12,12,2012,59.19,5.61,5.61
16337,14.54,0.0,22,12,12,2012,60.06,5.77,5.77
16338,14.3,0.0,23,12,12,2012,61.88,5.45,5.45
16339,14.02,0.0,0,13,12,2012,63.69,4.94,4.94
16340,13.8,1.0,1,13,12,2012,64.94,4.56,4.56
16341,13.39,1.0,2,13,12,2012,66.38,4.31,4.31
16342,13.21,1.0,3,13,12,2012,66.5,3.84,3.84
16343,12.9,1.0,4,13,12,2012,66.62,3.23,3.23
16344,12.9,1.0,5,13,12,2012,65.94,2.6,2.6
16345,12.64,1.0,6,13,12,2012,66.69,2.4,2.4
16346,14.01,1.0,7,13,12,2012,65.75,2.68,2.68
16347,16.62,1.0,8,13,12,2012,55.75,2.56,2.56
16348,20.06,1.0,9,13,12,2012,43.62,2.75,2.75
16349,22.73,1.0,10,13,12,2012,33.75,3.22,3.22
16350,23.82,1.0,11,13,12,2012,29.56,3.36,3.36
16351,24.34,1.0,12,13,12,2012,27.44,3.39,3.39
16352,24.37,1.0,13,13,12,2012,26.75,3.38,3.38
16353,23.94,1.0,14,13,12,2012,27.19,3.38,3.38
16354,22.62,1.0,15,13,12,2012,33.81,3.59,3.59
16355,18.76,1.0,16,13,12,2012,49.25,4.07,4.07
16356,16.98,1.0,17,13,12,2012,50.56,4.65,4.65
16357,16.33,1.0,18,13,12,2012,52.44,5.06,5.06
16358,15.65,1.0,19,13,12,2012,54.69,5.45,5.45
16359,15.0,1.0,20,13,12,2012,57.25,6.1,6.1
16360,14.51,1.0,21,13,12,2012,59.81,6.74,6.74
16361,14.09,1.0,22,13,12,2012,63.19,7.15,7.15
16362,13.67,1.0,23,13,12,2012,67.44,7.34,7.34
16363,13.29,0.0,0,14,12,2012,71.69,7.43,7.43
16364,12.92,0.0,1,14,12,2012,74.69,7.45,7.45
16365,12.64,0.0,2,14,12,2012,76.19,7.37,7.37
16366,12.47,0.0,3,14,12,2012,76.56,7.26,7.26
16367,12.38,0.0,4,14,12,2012,76.31,7.11,7.11
16368,12.35,0.0,5,14,12,2012,76.06,7.0,7.0
16369,12.29,0.0,6,14,12,2012,76.31,6.89,6.89
16370,13.23,0.0,7,14,12,2012,72.81,6.42,6.42
16371,14.58,0.0,8,14,12,2012,67.88,5.54,5.54
16372,17.06,0.0,9,14,12,2012,56.19,6.88,6.88
16373,19.16,0.0,10,14,12,2012,47.5,7.67,7.67
16374,20.37,0.0,11,14,12,2012,43.88,7.65,7.65
16375,21.04,0.0,12,14,12,2012,42.5,7.42,7.42
16376,21.3,0.0,13,14,12,2012,42.38,6.93,6.93
16377,21.3,1.0,14,14,12,2012,42.88,6.41,6.41
16378,20.59,1.0,15,14,12,2012,47.0,5.62,5.62
16379,17.8,1.0,16,14,12,2012,59.56,5.01,5.01
16380,16.25,1.0,17,14,12,2012,63.19,4.79,4.79
16381,15.9,1.0,18,14,12,2012,64.25,4.42,4.42
16382,15.53,1.0,19,14,12,2012,65.25,4.1,4.1
16383,15.14,1.0,20,14,12,2012,66.69,3.97,3.97
16384,14.68,1.0,21,14,12,2012,68.25,3.85,3.85
16385,14.01,1.0,22,14,12,2012,70.19,3.93,3.93
16386,13.43,1.0,23,14,12,2012,71.75,4.27,4.27
16387,12.9,1.0,0,15,12,2012,72.75,4.61,4.61
16388,12.4,1.0,1,15,12,2012,73.44,4.85,4.85
16389,12.07,1.0,2,15,12,2012,73.56,4.7,4.7
16390,11.87,1.0,3,15,12,2012,73.19,4.35,4.35
16391,11.85,1.0,4,15,12,2012,72.44,3.73,3.73
16392,11.95,1.0,5,15,12,2012,71.44,3.08,3.08
16393,12.1,1.0,6,15,12,2012,70.5,2.5,2.5
16394,13.7,1.0,7,15,12,2012,67.25,2.09,2.09
16395,15.85,1.0,8,15,12,2012,58.69,1.26,1.26
16396,18.31,1.0,9,15,12,2012,52.69,1.14,1.14
16397,21.33,1.0,10,15,12,2012,47.62,1.22,1.22
16398,22.8,1.0,11,15,12,2012,44.12,1.14,1.14
16399,23.53,1.0,12,15,12,2012,41.94,1.35,1.35
16400,23.73,1.0,13,15,12,2012,41.25,1.62,1.62
16401,23.56,1.0,14,15,12,2012,41.25,1.84,1.84
16402,22.57,1.0,15,15,12,2012,46.5,2.22,2.22
16403,19.65,1.0,16,15,12,2012,57.19,2.76,2.76
16404,17.91,1.0,17,15,12,2012,58.12,3.35,3.35
16405,17.05,1.0,18,15,12,2012,60.38,3.66,3.66
16406,16.01,1.0,19,15,12,2012,64.12,4.42,4.42
16407,15.25,1.0,20,15,12,2012,67.12,4.86,4.86
16408,14.69,1.0,21,15,12,2012,69.44,4.85,4.85
16409,14.24,1.0,22,15,12,2012,71.38,4.68,4.68
16410,13.98,1.0,23,15,12,2012,72.5,4.29,4.29
16411,14.13,1.0,0,16,12,2012,71.75,3.58,3.58
16412,14.29,1.0,1,16,12,2012,70.75,2.77,2.77
16413,14.59,1.0,2,16,12,2012,69.19,2.15,2.15
16414,14.63,1.0,3,16,12,2012,68.81,1.65,1.65
16415,14.65,1.0,4,16,12,2012,68.56,1.24,1.24
16416,14.53,1.0,5,16,12,2012,68.75,0.91,0.91
16417,14.23,1.0,6,16,12,2012,69.62,0.72,0.72
16418,14.99,1.0,7,16,12,2012,68.44,0.75,0.75
16419,16.87,1.0,8,16,12,2012,60.75,1.06,1.06
16420,19.89,1.0,9,16,12,2012,52.19,2.21,2.21
16421,23.45,1.0,10,16,12,2012,41.88,3.53,3.53
16422,24.76,1.0,11,16,12,2012,38.31,3.97,3.97
16423,25.38,1.0,12,16,12,2012,36.56,4.34,4.34
16424,25.47,1.0,13,16,12,2012,36.12,4.61,4.61
16425,25.02,1.0,14,16,12,2012,37.06,5.04,5.04
16426,23.69,1.0,15,16,12,2012,42.38,5.8,5.8
16427,20.25,1.0,16,16,12,2012,53.75,7.13,7.13
16428,18.52,1.0,17,16,12,2012,57.25,8.43,8.43
16429,18.01,1.0,18,16,12,2012,58.31,9.02,9.02
16430,17.33,1.0,19,16,12,2012,60.38,9.01,9.01
16431,16.59,1.0,20,16,12,2012,62.94,8.85,8.85
16432,15.8,1.0,21,16,12,2012,65.81,8.65,8.65
16433,14.98,1.0,22,16,12,2012,68.38,8.45,8.45
16434,14.18,1.0,23,16,12,2012,70.0,8.31,8.31
16435,13.41,1.0,0,17,12,2012,70.62,8.17,8.17
16436,12.8,1.0,1,17,12,2012,70.75,8.06,8.06
16437,12.23,1.0,2,17,12,2012,72.19,7.87,7.87
16438,11.58,1.0,3,17,12,2012,75.06,7.68,7.68
16439,10.94,1.0,4,17,12,2012,77.5,7.61,7.61
16440,10.35,1.0,5,17,12,2012,78.62,7.69,7.69
16441,9.85,1.0,6,17,12,2012,78.5,7.7,7.7
16442,10.98,1.0,7,17,12,2012,70.75,6.84,6.84
16443,13.57,1.0,8,17,12,2012,59.44,5.93,5.93
16444,17.44,1.0,9,17,12,2012,47.38,7.24,7.24
16445,20.93,1.0,10,17,12,2012,37.56,9.14,9.14
16446,23.18,1.0,11,17,12,2012,31.62,9.88,9.88
16447,24.1,1.0,12,17,12,2012,28.88,10.12,10.12
16448,24.4,1.0,13,17,12,2012,27.62,10.35,10.35
16449,23.97,1.0,14,17,12,2012,28.25,10.51,10.51
16450,22.62,1.0,15,17,12,2012,31.56,9.76,9.76
16451,19.49,1.0,16,17,12,2012,39.81,9.78,9.78
16452,17.47,1.0,17,17,12,2012,44.38,10.6,10.6
16453,16.56,1.0,18,17,12,2012,46.25,10.46,10.46
16454,15.37,1.0,19,17,12,2012,49.62,10.03,10.03
16455,14.29,1.0,20,17,12,2012,53.19,9.51,9.51
16456,13.37,1.0,21,17,12,2012,56.06,9.24,9.24
16457,12.61,1.0,22,17,12,2012,58.31,9.16,9.16
16458,11.95,1.0,23,17,12,2012,60.25,9.17,9.17
16459,11.36,1.0,0,18,12,2012,62.25,9.22,9.22
16460,10.87,1.0,1,18,12,2012,63.62,9.48,9.48
16461,10.44,1.0,2,18,12,2012,64.69,9.54,9.54
16462,10.05,1.0,3,18,12,2012,65.5,9.36,9.36
16463,9.7,1.0,4,18,12,2012,66.06,9.23,9.23
16464,9.41,1.0,5,18,12,2012,66.5,9.08,9.08
16465,9.13,1.0,6,18,12,2012,67.19,8.84,8.84
16466,10.46,1.0,7,18,12,2012,61.81,7.84,7.84
16467,13.37,1.0,8,18,12,2012,52.38,6.39,6.39
16468,17.51,1.0,9,18,12,2012,40.31,7.59,7.59
16469,20.94,1.0,10,18,12,2012,31.75,8.74,8.74
16470,23.48,1.0,11,18,12,2012,25.75,9.76,9.76
16471,25.12,1.0,12,18,12,2012,22.0,10.33,10.33
16472,25.75,1.0,13,18,12,2012,20.62,10.47,10.47
16473,25.33,1.0,14,18,12,2012,21.69,10.52,10.52
16474,23.94,1.0,15,18,12,2012,25.69,9.61,9.61
16475,20.01,1.0,16,18,12,2012,36.38,9.51,9.51
16476,17.94,1.0,17,18,12,2012,41.81,10.35,10.35
16477,17.29,1.0,18,18,12,2012,44.5,10.37,10.37
16478,16.23,1.0,19,18,12,2012,48.62,9.96,9.96
16479,15.29,1.0,20,18,12,2012,51.94,9.78,9.78
16480,14.36,1.0,21,18,12,2012,55.12,9.44,9.44
16481,13.52,1.0,22,18,12,2012,58.06,9.24,9.24
16482,12.83,1.0,23,18,12,2012,60.69,9.18,9.18
16483,12.23,1.0,0,19,12,2012,63.31,9.17,9.17
16484,11.71,1.0,1,19,12,2012,65.56,9.24,9.24
16485,11.21,1.0,2,19,12,2012,67.62,9.16,9.16
16486,10.73,1.0,3,19,12,2012,69.5,9.05,9.05
16487,10.23,1.0,4,19,12,2012,71.25,8.93,8.93
16488,9.75,1.0,5,19,12,2012,72.94,8.78,8.78
16489,9.32,1.0,6,19,12,2012,74.19,8.55,8.55
16490,10.64,1.0,7,19,12,2012,67.69,7.52,7.52
16491,13.54,1.0,8,19,12,2012,57.19,6.42,6.42
16492,17.7,1.0,9,19,12,2012,45.19,8.21,8.21
16493,21.05,1.0,10,19,12,2012,36.69,9.85,9.85
16494,23.37,1.0,11,19,12,2012,31.38,10.92,10.92
16495,24.69,1.0,12,19,12,2012,28.5,11.4,11.4
16496,25.3,1.0,13,19,12,2012,26.88,11.63,11.63
16497,25.09,1.0,14,19,12,2012,26.81,11.58,11.58
16498,23.85,1.0,15,19,12,2012,29.12,10.72,10.72
16499,20.29,1.0,16,19,12,2012,36.62,10.62,10.62
16500,17.62,1.0,17,19,12,2012,40.88,11.05,11.05
16501,16.17,1.0,18,19,12,2012,41.44,10.67,10.67
16502,14.54,1.0,19,19,12,2012,42.56,10.22,10.22
16503,13.13,1.0,20,19,12,2012,43.75,9.83,9.83
16504,11.84,1.0,21,19,12,2012,45.62,9.43,9.43
16505,10.65,1.0,22,19,12,2012,48.19,9.07,9.07
16506,9.64,1.0,23,19,12,2012,51.12,8.8,8.8
16507,8.78,1.0,0,20,12,2012,54.19,8.56,8.56
16508,8.0,1.0,1,20,12,2012,57.56,8.3,8.3
16509,7.27,1.0,2,20,12,2012,60.81,8.03,8.03
16510,6.58,1.0,3,20,12,2012,63.81,7.73,7.73
16511,6.04,1.0,4,20,12,2012,65.5,7.51,7.51
16512,5.63,1.0,5,20,12,2012,66.12,7.34,7.34
16513,5.08,1.0,6,20,12,2012,67.62,7.11,7.11
16514,6.88,1.0,7,20,12,2012,60.31,6.03,6.03
16515,9.59,1.0,8,20,12,2012,51.31,4.71,4.71
16516,13.32,1.0,9,20,12,2012,40.94,5.24,5.24
16517,17.04,1.0,10,20,12,2012,30.88,7.2,7.2
16518,19.79,1.0,11,20,12,2012,25.19,8.33,8.33
16519,21.98,1.0,12,20,12,2012,21.06,9.23,9.23
16520,23.1,1.0,13,20,12,2012,18.94,9.63,9.63
16521,23.05,1.0,14,20,12,2012,19.25,9.43,9.43
16522,21.44,1.0,15,20,12,2012,24.31,8.43,8.43
16523,16.56,1.0,16,20,12,2012,36.88,8.47,8.47
16524,14.13,1.0,17,20,12,2012,41.44,8.93,8.93
16525,13.19,1.0,18,20,12,2012,43.75,8.84,8.84
16526,12.12,1.0,19,20,12,2012,46.69,8.37,8.37
16527,11.06,1.0,20,20,12,2012,49.75,7.86,7.86
16528,10.06,1.0,21,20,12,2012,52.94,7.41,7.41
16529,9.15,1.0,22,20,12,2012,56.06,6.98,6.98
16530,8.37,1.0,23,20,12,2012,58.56,6.76,6.76
16531,7.65,1.0,0,21,12,2012,60.56,6.72,6.72
16532,7.04,1.0,1,21,12,2012,61.88,6.94,6.94
16533,6.46,1.0,2,21,12,2012,62.94,6.91,6.91
16534,5.88,1.0,3,21,12,2012,64.06,6.51,6.51
16535,5.4,1.0,4,21,12,2012,64.75,6.05,6.05
16536,4.92,1.0,5,21,12,2012,65.38,5.65,5.65
16537,4.61,1.0,6,21,12,2012,65.31,5.19,5.19
16538,7.14,1.0,7,21,12,2012,55.94,4.32,4.32
16539,9.8,1.0,8,21,12,2012,47.62,2.83,2.83
16540,13.44,1.0,9,21,12,2012,39.69,2.04,2.04
16541,16.94,1.0,10,21,12,2012,32.56,2.15,2.15
16542,19.36,1.0,11,21,12,2012,27.94,2.74,2.74
16543,21.18,1.0,12,21,12,2012,23.88,3.99,3.99
16544,22.15,1.0,13,21,12,2012,21.38,5.13,5.13
16545,21.76,1.0,14,21,12,2012,21.69,5.72,5.72
16546,19.14,1.0,15,21,12,2012,34.69,5.66,5.66
16547,15.1,1.0,16,21,12,2012,42.69,6.19,6.19
16548,13.14,1.0,17,21,12,2012,45.0,6.66,6.66
16549,12.27,1.0,18,21,12,2012,47.19,6.69,6.69
16550,11.47,1.0,19,21,12,2012,49.88,6.29,6.29
16551,10.76,1.0,20,21,12,2012,52.44,5.77,5.77
