,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
28568,40.44,0.0,13,6,5,2014,16.75,0.35,0.35
28569,40.38,0.0,14,6,5,2014,16.69,0.92,0.92
28570,39.73,0.0,15,6,5,2014,17.19,1.43,1.43
28571,38.86,1.0,16,6,5,2014,18.0,1.88,1.88
28572,37.74,1.0,17,6,5,2014,19.44,2.35,2.35
28573,35.06,1.0,18,6,5,2014,26.38,3.46,3.46
28574,33.51,1.0,19,6,5,2014,27.31,4.79,4.79
28575,32.53,1.0,20,6,5,2014,28.31,5.78,5.78
28576,31.54,1.0,21,6,5,2014,29.94,6.21,6.21
28577,30.58,1.0,22,6,5,2014,31.62,6.29,6.29
28578,29.73,1.0,23,6,5,2014,33.06,6.16,6.16
28579,28.98,1.0,0,7,5,2014,34.31,5.82,5.82
28580,28.3,1.0,1,7,5,2014,35.38,5.39,5.39
28581,27.73,1.0,2,7,5,2014,36.31,4.84,4.84
28582,27.32,1.0,3,7,5,2014,37.0,4.2,4.2
28583,27.05,1.0,4,7,5,2014,37.5,3.59,3.59
28584,27.38,1.0,5,7,5,2014,36.94,3.08,3.08
28585,29.89,1.0,6,7,5,2014,32.12,2.41,2.41
28586,33.07,1.0,7,7,5,2014,27.06,1.5,1.5
28587,35.98,1.0,8,7,5,2014,23.62,0.3,0.3
28588,37.74,1.0,9,7,5,2014,21.62,0.85,0.85
28589,39.23,1.0,10,7,5,2014,20.0,1.41,1.41
28590,40.24,1.0,11,7,5,2014,18.94,1.89,1.89
28591,40.8,1.0,12,7,5,2014,18.25,2.32,2.32
28592,41.07,1.0,13,7,5,2014,17.81,2.79,2.79
28593,41.12,1.0,14,7,5,2014,17.5,3.26,3.26
28594,40.7,1.0,15,7,5,2014,17.56,3.71,3.71
28595,39.85,1.0,16,7,5,2014,18.06,3.99,3.99
28596,38.48,1.0,17,7,5,2014,19.31,3.95,3.95
28597,35.36,1.0,18,7,5,2014,24.94,3.77,3.77
28598,34.09,1.0,19,7,5,2014,26.19,3.91,3.91
28599,33.18,1.0,20,7,5,2014,27.06,4.21,4.21
28600,32.39,1.0,21,7,5,2014,28.0,4.23,4.23
28601,31.74,1.0,22,7,5,2014,28.75,3.87,3.87
28602,31.18,1.0,23,7,5,2014,29.38,3.51,3.51
28603,30.51,1.0,0,8,5,2014,30.12,3.5,3.5
28604,29.69,1.0,1,8,5,2014,31.31,4.13,4.13
28605,29.04,1.0,2,8,5,2014,32.44,4.97,4.97
28606,28.55,1.0,3,8,5,2014,33.44,5.58,5.58
28607,28.1,1.0,4,8,5,2014,34.38,5.91,5.91
28608,28.38,1.0,5,8,5,2014,34.0,5.94,5.94
28609,31.36,1.0,6,8,5,2014,28.94,5.06,5.06
28610,34.71,1.0,7,8,5,2014,24.12,4.51,4.51
28611,38.49,1.0,8,8,5,2014,18.88,5.78,5.78
28612,39.98,1.0,9,8,5,2014,16.88,5.33,5.33
28613,41.19,1.0,10,8,5,2014,15.25,5.01,5.01
28614,42.26,1.0,11,8,5,2014,13.81,5.08,5.08
28615,42.92,1.0,12,8,5,2014,12.75,5.47,5.47
28616,43.19,1.0,13,8,5,2014,12.06,5.98,5.98
28617,43.07,1.0,14,8,5,2014,11.69,6.51,6.51
28618,42.65,1.0,15,8,5,2014,11.56,6.8,6.8
28619,41.8,1.0,16,8,5,2014,11.69,6.83,6.83
28620,40.01,1.0,17,8,5,2014,12.81,6.38,6.38
28621,35.65,1.0,18,8,5,2014,17.38,6.01,6.01
28622,34.12,1.0,19,8,5,2014,18.69,5.95,5.95
28623,33.15,1.0,20,8,5,2014,19.31,6.3,6.3
28624,32.44,1.0,21,8,5,2014,19.69,7.57,7.57
28625,32.24,1.0,22,8,5,2014,19.44,9.44,9.44
28626,31.94,1.0,23,8,5,2014,19.5,10.23,10.23
28627,31.15,0.0,0,9,5,2014,20.31,9.87,9.87
28628,30.62,0.0,1,9,5,2014,20.94,9.36,9.36
28629,30.0,0.0,2,9,5,2014,21.81,8.85,8.85
28630,29.09,1.0,3,9,5,2014,23.19,8.21,8.21
28631,28.01,0.0,4,9,5,2014,25.19,7.56,7.56
28632,27.54,0.0,5,9,5,2014,27.12,6.93,6.93
28633,29.62,0.0,6,9,5,2014,25.12,5.43,5.43
28634,32.79,0.0,7,9,5,2014,21.75,4.09,4.09
28635,38.21,1.0,8,9,5,2014,13.12,6.14,6.14
28636,40.48,1.0,9,9,5,2014,10.0,6.53,6.53
28637,41.76,1.0,10,9,5,2014,8.44,6.58,6.58
28638,42.73,1.0,11,9,5,2014,7.44,6.69,6.69
28639,43.34,1.0,12,9,5,2014,6.94,6.87,6.87
28640,43.58,1.0,13,9,5,2014,6.75,6.97,6.97
28641,43.48,1.0,14,9,5,2014,6.69,7.05,7.05
28642,42.98,1.0,15,9,5,2014,6.75,6.9,6.9
28643,42.04,1.0,16,9,5,2014,7.06,6.52,6.52
28644,39.69,1.0,17,9,5,2014,8.75,5.61,5.61
28645,35.28,1.0,18,9,5,2014,12.81,4.58,4.58
28646,34.44,1.0,19,9,5,2014,13.56,3.61,3.61
28647,33.74,1.0,20,9,5,2014,14.31,3.19,3.19
28648,32.26,1.0,21,9,5,2014,16.0,3.58,3.58
28649,30.33,1.0,22,9,5,2014,18.5,4.65,4.65
28650,29.05,1.0,23,9,5,2014,20.56,6.03,6.03
28651,28.33,1.0,0,10,5,2014,22.19,7.0,7.0
28652,27.69,1.0,1,10,5,2014,23.62,7.27,7.27
28653,26.92,1.0,2,10,5,2014,25.06,6.8,6.8
28654,26.12,1.0,3,10,5,2014,26.5,6.12,6.12
28655,25.4,1.0,4,10,5,2014,27.94,5.41,5.41
28656,25.58,1.0,5,10,5,2014,27.94,4.51,4.51
28657,28.79,1.0,6,10,5,2014,23.38,2.81,2.81
28658,31.8,1.0,7,10,5,2014,19.75,0.85,0.85
28659,37.9,1.0,8,10,5,2014,12.25,1.5,1.5
28660,40.91,1.0,9,10,5,2014,9.88,2.56,2.56
28661,42.26,1.0,10,10,5,2014,9.25,2.91,2.91
28662,43.16,1.0,11,10,5,2014,8.94,3.1,3.1
28663,43.65,1.0,12,10,5,2014,8.81,3.3,3.3
28664,43.73,1.0,13,10,5,2014,8.88,3.61,3.61
28665,43.34,1.0,14,10,5,2014,9.12,4.01,4.01
28666,42.72,1.0,15,10,5,2014,9.38,4.48,4.48
28667,41.78,1.0,16,10,5,2014,9.75,4.86,4.86
28668,40.01,1.0,17,10,5,2014,10.88,5.01,5.01
28669,35.85,1.0,18,10,5,2014,14.56,5.3,5.3
28670,34.36,1.0,19,10,5,2014,15.56,5.82,5.82
28671,33.3,1.0,20,10,5,2014,16.44,6.23,6.23
28672,32.4,1.0,21,10,5,2014,17.69,6.73,6.73
28673,31.73,1.0,22,10,5,2014,19.75,7.6,7.6
28674,31.41,1.0,23,10,5,2014,22.25,8.71,8.71
28675,31.11,1.0,0,11,5,2014,24.75,9.26,9.26
28676,30.58,1.0,1,11,5,2014,26.81,9.38,9.38
28677,29.84,1.0,2,11,5,2014,28.56,8.86,8.86
28678,29.34,1.0,3,11,5,2014,29.19,8.13,8.13
28679,28.68,1.0,4,11,5,2014,29.94,7.42,7.42
28680,28.51,1.0,5,11,5,2014,29.88,6.86,6.86
28681,30.5,1.0,6,11,5,2014,26.31,5.71,5.71
28682,34.39,1.0,7,11,5,2014,20.19,6.62,6.62
28683,37.23,1.0,8,11,5,2014,17.19,7.0,7.0
28684,38.72,1.0,9,11,5,2014,16.31,6.53,6.53
28685,39.94,1.0,10,11,5,2014,15.81,6.11,6.11
28686,40.79,1.0,11,11,5,2014,15.62,5.87,5.87
28687,41.23,1.0,12,11,5,2014,15.62,5.8,5.8
28688,41.26,1.0,13,11,5,2014,15.81,5.78,5.78
28689,40.91,1.0,14,11,5,2014,16.0,5.89,5.89
28690,40.26,1.0,15,11,5,2014,16.5,6.19,6.19
28691,38.94,1.0,16,11,5,2014,17.88,6.82,6.82
28692,37.59,1.0,17,11,5,2014,19.62,7.45,7.45
28693,36.0,1.0,18,11,5,2014,21.75,7.56,7.56
28694,34.58,1.0,19,11,5,2014,23.5,7.54,7.54
28695,33.16,1.0,20,11,5,2014,25.12,7.25,7.25
28696,32.04,1.0,21,11,5,2014,26.44,6.75,6.75
28697,31.1,1.0,22,11,5,2014,27.62,6.19,6.19
28698,30.3,1.0,23,11,5,2014,28.75,5.76,5.76
28699,29.59,1.0,0,12,5,2014,29.88,5.43,5.43
28700,28.96,1.0,1,12,5,2014,30.94,5.13,5.13
28701,28.38,1.0,2,12,5,2014,32.06,4.88,4.88
28702,27.87,1.0,3,12,5,2014,33.19,4.54,4.54
28703,27.4,1.0,4,12,5,2014,34.19,4.14,4.14
28704,27.81,1.0,5,12,5,2014,33.44,3.85,3.85
28705,30.55,1.0,6,12,5,2014,28.56,3.22,3.22
28706,34.66,1.0,7,12,5,2014,23.75,4.88,4.88
28707,37.02,1.0,8,12,5,2014,21.88,6.13,6.13
28708,37.95,1.0,9,12,5,2014,21.25,6.44,6.44
28709,38.87,1.0,10,12,5,2014,20.5,6.24,6.24
28710,39.44,1.0,11,12,5,2014,19.94,5.86,5.86
28711,39.75,1.0,12,12,5,2014,19.44,5.71,5.71
28712,39.95,1.0,13,12,5,2014,18.81,5.74,5.74
28713,39.74,1.0,14,12,5,2014,18.62,5.83,5.83
28714,39.3,1.0,15,12,5,2014,18.62,5.42,5.42
28715,38.58,1.0,16,12,5,2014,19.0,4.74,4.74
28716,37.5,1.0,17,12,5,2014,19.94,4.46,4.46
28717,35.23,1.0,18,12,5,2014,22.81,4.78,4.78
28718,34.15,1.0,19,12,5,2014,24.75,5.76,5.76
28719,33.49,1.0,20,12,5,2014,26.75,6.6,6.6
28720,32.58,1.0,21,12,5,2014,29.25,6.88,6.88
28721,31.19,0.0,22,12,5,2014,32.62,6.46,6.46
28722,29.73,0.0,23,12,5,2014,36.25,5.69,5.69
28723,28.78,0.0,0,13,5,2014,38.88,5.0,5.0
28724,28.13,0.0,1,13,5,2014,40.88,4.64,4.64
28725,27.56,0.0,2,13,5,2014,42.56,4.21,4.21
28726,27.26,0.0,3,13,5,2014,43.56,3.64,3.64
28727,26.94,0.0,4,13,5,2014,44.44,2.89,2.89
28728,27.21,0.0,5,13,5,2014,43.62,1.9,1.9
28729,28.84,1.0,6,13,5,2014,38.88,1.32,1.32
28730,32.78,1.0,7,13,5,2014,30.5,2.9,2.9
28731,35.12,1.0,8,13,5,2014,26.88,4.71,4.71
28732,36.58,1.0,9,13,5,2014,24.88,5.11,5.11
28733,37.86,1.0,10,13,5,2014,22.81,5.15,5.15
28734,38.88,1.0,11,13,5,2014,21.06,5.0,5.0
28735,39.52,1.0,12,13,5,2014,19.75,4.71,4.71
28736,39.9,1.0,13,13,5,2014,18.81,4.27,4.27
28737,39.9,1.0,14,13,5,2014,18.31,4.24,4.24
28738,39.51,0.0,15,13,5,2014,18.25,4.65,4.65
28739,38.66,0.0,16,13,5,2014,18.69,5.12,5.12
28740,37.34,0.0,17,13,5,2014,19.94,5.6,5.6
28741,35.09,0.0,18,13,5,2014,23.62,6.86,6.86
28742,33.55,1.0,19,13,5,2014,27.5,8.26,8.26
28743,32.12,1.0,20,13,5,2014,31.94,8.38,8.38
28744,30.86,1.0,21,13,5,2014,35.81,7.97,7.97
28745,30.0,1.0,22,13,5,2014,38.31,7.28,7.28
28746,29.41,1.0,23,13,5,2014,40.06,6.72,6.72
28747,28.88,1.0,0,14,5,2014,41.69,6.38,6.38
28748,28.23,1.0,1,14,5,2014,43.81,6.31,6.31
28749,27.57,1.0,2,14,5,2014,46.12,6.12,6.12
28750,26.88,1.0,3,14,5,2014,48.69,5.62,5.62
28751,26.2,1.0,4,14,5,2014,51.44,4.91,4.91
28752,26.1,1.0,5,14,5,2014,52.5,4.71,4.71
28753,26.81,1.0,6,14,5,2014,51.69,6.63,6.63
28754,26.99,1.0,7,14,5,2014,53.19,6.73,6.73
28755,27.58,1.0,8,14,5,2014,53.38,5.78,5.78
28756,29.43,1.0,9,14,5,2014,48.56,5.26,5.26
28757,31.64,1.0,10,14,5,2014,42.0,6.11,6.11
28758,33.23,1.0,11,14,5,2014,37.44,6.5,6.5
28759,34.58,1.0,12,14,5,2014,33.44,6.6,6.6
28760,36.26,1.0,13,14,5,2014,28.75,6.56,6.56
28761,37.04,1.0,14,14,5,2014,25.44,6.82,6.82
28762,37.09,1.0,15,14,5,2014,23.25,7.38,7.38
28763,36.47,1.0,16,14,5,2014,22.5,7.7,7.7
28764,35.22,1.0,17,14,5,2014,23.44,7.5,7.5
28765,32.43,1.0,18,14,5,2014,27.5,6.93,6.93
28766,30.89,1.0,19,14,5,2014,30.12,6.57,6.57
28767,30.12,1.0,20,14,5,2014,31.44,6.37,6.37
28768,29.4,1.0,21,14,5,2014,32.62,6.39,6.39
28769,28.64,1.0,22,14,5,2014,34.0,6.55,6.55
28770,27.85,1.0,23,14,5,2014,35.75,6.7,6.7
28771,27.05,1.0,0,15,5,2014,37.88,6.74,6.74
28772,26.36,1.0,1,15,5,2014,40.12,6.67,6.67
28773,25.76,1.0,2,15,5,2014,42.69,6.57,6.57
28774,25.25,1.0,3,15,5,2014,45.25,6.36,6.36
28775,24.76,1.0,4,15,5,2014,47.75,6.18,6.18
28776,25.14,1.0,5,15,5,2014,47.69,5.89,5.89
28777,27.16,1.0,6,15,5,2014,43.0,4.61,4.61
28778,31.21,1.0,7,15,5,2014,33.69,6.71,6.71
28779,33.9,1.0,8,15,5,2014,29.75,6.9,6.9
28780,35.65,1.0,9,15,5,2014,27.56,6.34,6.34
28781,36.9,1.0,10,15,5,2014,25.56,5.98,5.98
28782,37.67,1.0,11,15,5,2014,24.06,5.95,5.95
28783,37.85,1.0,12,15,5,2014,23.62,6.21,6.21
28784,37.73,1.0,13,15,5,2014,23.88,6.47,6.47
28785,37.44,1.0,14,15,5,2014,24.38,6.96,6.96
28786,36.98,1.0,15,15,5,2014,24.69,7.41,7.41
28787,36.19,1.0,16,15,5,2014,25.12,7.59,7.59
28788,35.12,1.0,17,15,5,2014,25.88,7.42,7.42
28789,33.3,1.0,18,15,5,2014,28.38,6.84,6.84
28790,31.87,1.0,19,15,5,2014,31.0,6.44,6.44
28791,31.02,1.0,20,15,5,2014,32.88,6.36,6.36
28792,30.2,1.0,21,15,5,2014,34.88,6.64,6.64
28793,29.55,1.0,22,15,5,2014,36.62,7.02,7.02
28794,28.98,1.0,23,15,5,2014,38.31,7.47,7.47
28795,28.41,1.0,0,16,5,2014,40.12,7.81,7.81
28796,27.79,1.0,1,16,5,2014,42.12,7.98,7.98
28797,27.12,1.0,2,16,5,2014,44.25,7.82,7.82
28798,26.49,1.0,3,16,5,2014,46.44,7.62,7.62
28799,26.0,1.0,4,16,5,2014,48.31,7.48,7.48
28800,26.26,1.0,5,16,5,2014,48.12,7.07,7.07
28801,28.43,1.0,6,16,5,2014,42.81,5.9,5.9
28802,32.83,1.0,7,16,5,2014,32.19,7.02,7.02
28803,35.55,1.0,8,16,5,2014,27.06,6.94,6.94
28804,36.99,1.0,9,16,5,2014,24.88,6.06,6.06
28805,38.25,1.0,10,16,5,2014,22.81,5.21,5.21
28806,39.19,1.0,11,16,5,2014,21.31,4.5,4.5
28807,39.87,1.0,12,16,5,2014,20.25,4.02,4.02
28808,40.18,1.0,13,16,5,2014,19.62,3.7,3.7
28809,40.14,1.0,14,16,5,2014,19.31,3.77,3.77
28810,39.52,1.0,15,16,5,2014,19.62,4.1,4.1
28811,38.48,1.0,16,16,5,2014,20.62,4.33,4.33
28812,37.55,1.0,17,16,5,2014,21.56,4.3,4.3
28813,35.23,1.0,18,16,5,2014,24.5,4.06,4.06
28814,33.78,1.0,19,16,5,2014,26.44,4.04,4.04
28815,32.75,1.0,20,16,5,2014,28.06,4.17,4.17
28816,31.94,1.0,21,16,5,2014,29.5,4.34,4.34
28817,31.17,1.0,22,16,5,2014,31.12,4.37,4.37
28818,30.4,1.0,23,16,5,2014,32.88,4.32,4.32
28819,29.62,1.0,0,17,5,2014,34.94,4.38,4.38
28820,28.87,1.0,1,17,5,2014,37.19,4.67,4.67
28821,28.25,1.0,2,17,5,2014,39.38,4.88,4.88
28822,27.64,1.0,3,17,5,2014,41.62,4.84,4.84
28823,27.06,1.0,4,17,5,2014,43.81,4.75,4.75
28824,27.48,1.0,5,17,5,2014,43.5,4.61,4.61
28825,29.73,1.0,6,17,5,2014,38.75,3.63,3.63
28826,33.76,1.0,7,17,5,2014,30.12,3.86,3.86
28827,36.72,1.0,8,17,5,2014,24.75,3.64,3.64
28828,38.27,1.0,9,17,5,2014,22.62,3.22,3.22
28829,39.49,1.0,10,17,5,2014,21.19,3.15,3.15
28830,40.33,1.0,11,17,5,2014,20.12,3.44,3.44
28831,40.85,1.0,12,17,5,2014,19.38,3.9,3.9
28832,40.98,1.0,13,17,5,2014,19.0,4.42,4.42
28833,40.76,1.0,14,17,5,2014,19.0,4.9,4.9
28834,40.25,1.0,15,17,5,2014,19.31,5.37,5.37
28835,39.32,1.0,16,17,5,2014,20.25,5.89,5.89
28836,37.97,1.0,17,17,5,2014,21.81,6.38,6.38
28837,35.83,1.0,18,17,5,2014,24.75,6.7,6.7
28838,34.28,1.0,19,17,5,2014,27.12,7.0,7.0
28839,33.3,1.0,20,17,5,2014,28.69,7.08,7.08
28840,32.41,1.0,21,17,5,2014,30.12,7.16,7.16
28841,31.55,1.0,22,17,5,2014,31.44,7.12,7.12
28842,30.65,1.0,23,17,5,2014,32.75,6.95,6.95
28843,29.75,1.0,0,18,5,2014,34.0,6.7,6.7
28844,28.94,1.0,1,18,5,2014,35.0,6.49,6.49
28845,28.2,1.0,2,18,5,2014,35.94,6.19,6.19
28846,27.57,1.0,3,18,5,2014,36.81,5.76,5.76
28847,26.97,1.0,4,18,5,2014,37.81,5.17,5.17
28848,27.42,1.0,5,18,5,2014,36.69,4.78,4.78
28849,29.66,1.0,6,18,5,2014,32.19,3.86,3.86
28850,33.55,1.0,7,18,5,2014,26.0,4.2,4.2
28851,37.4,1.0,8,18,5,2014,21.0,5.46,5.46
28852,39.25,1.0,9,18,5,2014,18.31,5.86,5.86
28853,40.45,1.0,10,18,5,2014,16.81,5.91,5.91
28854,41.27,1.0,11,18,5,2014,15.69,5.92,5.92
28855,41.77,1.0,12,18,5,2014,15.06,6.0,6.0
28856,41.97,1.0,13,18,5,2014,14.81,6.19,6.19
28857,41.83,1.0,14,18,5,2014,14.88,6.51,6.51
28858,41.44,1.0,15,18,5,2014,15.0,6.89,6.89
28859,40.66,1.0,16,18,5,2014,15.25,7.16,7.16
28860,39.41,1.0,17,18,5,2014,16.0,7.13,7.13
28861,36.24,1.0,18,18,5,2014,19.19,6.93,6.93
28862,34.53,1.0,19,18,5,2014,21.31,7.29,7.29
28863,33.62,1.0,20,18,5,2014,22.75,7.86,7.86
28864,32.8,1.0,21,18,5,2014,24.31,8.34,8.34
28865,31.99,1.0,22,18,5,2014,26.06,8.51,8.51
28866,31.25,1.0,23,18,5,2014,27.81,8.57,8.57
28867,30.58,1.0,0,19,5,2014,29.56,8.61,8.61
28868,29.94,1.0,1,19,5,2014,31.44,8.64,8.64
28869,29.27,1.0,2,19,5,2014,33.56,8.39,8.39
28870,28.49,1.0,3,19,5,2014,35.94,8.08,8.08
28871,27.68,1.0,4,19,5,2014,38.31,7.73,7.73
28872,27.62,1.0,5,19,5,2014,39.0,7.15,7.15
28873,29.51,1.0,6,19,5,2014,35.12,5.85,5.85
28874,34.08,1.0,7,19,5,2014,24.0,6.33,6.33
28875,37.61,1.0,8,19,5,2014,15.88,6.63,6.63
28876,39.25,1.0,9,19,5,2014,13.88,6.42,6.42
28877,40.58,1.0,10,19,5,2014,13.06,6.23,6.23
28878,41.65,1.0,11,19,5,2014,12.56,6.17,6.17
28879,42.3,1.0,12,19,5,2014,12.19,6.22,6.22
28880,42.56,1.0,13,19,5,2014,12.0,6.36,6.36
28881,42.4,1.0,14,19,5,2014,11.88,6.67,6.67
28882,41.87,1.0,15,19,5,2014,12.0,7.03,7.03
28883,40.91,1.0,16,19,5,2014,12.38,7.23,7.23
28884,39.45,1.0,17,19,5,2014,13.19,7.24,7.24
28885,36.14,1.0,18,19,5,2014,15.88,7.6,7.6
28886,34.44,1.0,19,19,5,2014,17.56,8.55,8.55
28887,33.46,1.0,20,19,5,2014,18.94,8.95,8.95
28888,32.38,1.0,21,19,5,2014,20.69,8.81,8.81
28889,31.3,1.0,22,19,5,2014,22.31,8.45,8.45
28890,30.33,1.0,23,19,5,2014,23.62,8.12,8.12
28891,29.51,1.0,0,20,5,2014,24.81,7.9,7.9
28892,28.81,1.0,1,20,5,2014,25.94,7.81,7.81
28893,28.17,1.0,2,20,5,2014,27.06,7.61,7.61
28894,27.55,1.0,3,20,5,2014,28.31,7.29,7.29
28895,26.97,1.0,4,20,5,2014,29.75,6.95,6.95
28896,27.34,1.0,5,20,5,2014,29.69,6.42,6.42
28897,29.54,1.0,6,20,5,2014,26.69,5.02,5.02
28898,33.56,1.0,7,20,5,2014,21.44,4.53,4.53
28899,37.83,1.0,8,20,5,2014,16.69,4.33,4.33
28900,39.86,1.0,9,20,5,2014,14.62,3.81,3.81
28901,41.19,1.0,10,20,5,2014,13.5,3.71,3.71
28902,42.19,1.0,11,20,5,2014,12.81,3.73,3.73
28903,42.85,1.0,12,20,5,2014,12.38,3.9,3.9
28904,43.16,1.0,13,20,5,2014,12.25,4.08,4.08
28905,43.03,1.0,14,20,5,2014,12.38,4.28,4.28
28906,42.44,1.0,15,20,5,2014,12.81,4.43,4.43
28907,41.44,1.0,16,20,5,2014,13.5,4.32,4.32
28908,40.02,1.0,17,20,5,2014,14.62,4.08,4.08
28909,36.53,1.0,18,20,5,2014,18.06,4.55,4.55
28910,34.84,1.0,19,20,5,2014,19.81,5.99,5.99
28911,34.0,1.0,20,20,5,2014,20.88,7.39,7.39
28912,33.23,1.0,21,20,5,2014,21.81,8.2,8.2
28913,32.5,1.0,22,20,5,2014,22.81,8.53,8.53
28914,31.81,1.0,23,20,5,2014,24.0,8.68,8.68
28915,31.2,1.0,0,21,5,2014,25.56,8.83,8.83
28916,30.62,1.0,1,21,5,2014,27.94,8.93,8.93
28917,29.92,1.0,2,21,5,2014,31.06,8.61,8.61
28918,29.11,1.0,3,21,5,2014,34.31,8.13,8.13
28919,28.36,1.0,4,21,5,2014,36.81,7.68,7.68
28920,28.62,1.0,5,21,5,2014,36.5,6.97,6.97
28921,30.84,1.0,6,21,5,2014,32.12,5.42,5.42
28922,35.12,1.0,7,21,5,2014,23.5,5.85,5.85
28923,38.49,1.0,8,21,5,2014,16.94,7.15,7.15
28924,39.79,1.0,9,21,5,2014,15.06,7.07,7.07
28925,40.83,1.0,10,21,5,2014,13.56,6.91,6.91
28926,41.65,1.0,11,21,5,2014,12.38,6.77,6.77
28927,42.19,1.0,12,21,5,2014,11.69,6.72,6.72
28928,42.39,1.0,13,21,5,2014,11.44,6.84,6.84
28929,42.23,1.0,14,21,5,2014,11.62,7.48,7.48
28930,41.69,1.0,15,21,5,2014,12.31,8.34,8.34
28931,40.69,1.0,16,21,5,2014,13.06,9.17,9.17
28932,39.18,1.0,17,21,5,2014,14.19,9.73,9.73
28933,36.65,1.0,18,21,5,2014,16.12,9.34,9.34
28934,34.55,1.0,19,21,5,2014,18.0,8.87,8.87
28935,33.23,1.0,20,21,5,2014,19.38,8.63,8.63
28936,32.19,1.0,21,21,5,2014,20.69,8.53,8.53
28937,31.26,1.0,22,21,5,2014,22.19,8.34,8.34
28938,30.35,1.0,23,21,5,2014,23.88,7.83,7.83
28939,29.55,1.0,0,22,5,2014,25.44,7.29,7.29
28940,28.9,1.0,1,22,5,2014,26.81,6.84,6.84
28941,28.35,1.0,2,22,5,2014,28.19,6.55,6.55
28942,27.88,1.0,3,22,5,2014,29.56,6.33,6.33
28943,27.41,1.0,4,22,5,2014,30.94,5.9,5.9
28944,28.13,1.0,5,22,5,2014,30.12,5.43,5.43
28945,31.64,1.0,6,22,5,2014,24.81,4.48,4.48
28946,35.54,1.0,7,22,5,2014,19.56,5.3,5.3
28947,39.75,1.0,8,22,5,2014,14.06,7.71,7.71
28948,41.33,1.0,9,22,5,2014,12.62,7.7,7.7
28949,42.49,1.0,10,22,5,2014,11.69,7.7,7.7
28950,43.38,1.0,11,22,5,2014,10.94,7.86,7.86
28951,43.97,1.0,12,22,5,2014,10.12,8.06,8.06
28952,44.26,1.0,13,22,5,2014,9.38,8.23,8.23
28953,44.25,1.0,14,22,5,2014,8.88,8.56,8.56
28954,43.83,1.0,15,22,5,2014,9.0,8.9,8.9
28955,42.94,1.0,16,22,5,2014,9.56,9.04,9.04
28956,41.47,1.0,17,22,5,2014,10.5,8.49,8.49
28957,37.26,1.0,18,22,5,2014,13.56,7.55,7.55
28958,35.18,1.0,19,22,5,2014,15.38,6.91,6.91
28959,34.06,1.0,20,22,5,2014,16.44,6.27,6.27
28960,33.12,1.0,21,22,5,2014,17.38,5.44,5.44
28961,32.59,1.0,22,22,5,2014,17.88,4.28,4.28
28962,32.76,1.0,23,22,5,2014,17.69,2.94,2.94
28963,32.69,1.0,0,23,5,2014,17.88,2.08,2.08
28964,31.27,1.0,1,23,5,2014,19.62,2.84,2.84
28965,29.7,1.0,2,23,5,2014,22.06,4.41,4.41
28966,29.04,1.0,3,23,5,2014,23.88,5.73,5.73
28967,28.83,1.0,4,23,5,2014,25.5,6.47,6.47
28968,29.44,1.0,5,23,5,2014,25.94,6.72,6.72
28969,31.3,1.0,6,23,5,2014,24.38,6.41,6.41
28970,34.58,1.0,7,23,5,2014,20.75,7.2,7.2
28971,38.81,1.0,8,23,5,2014,16.81,8.88,8.88
28972,41.91,1.0,9,23,5,2014,14.56,8.8,8.8
28973,43.94,1.0,10,23,5,2014,13.19,7.97,7.97
28974,45.29,1.0,11,23,5,2014,12.19,7.18,7.18
28975,46.02,1.0,12,23,5,2014,11.75,6.53,6.53
28976,46.29,1.0,13,23,5,2014,11.5,5.98,5.98
28977,46.1,1.0,14,23,5,2014,11.44,5.68,5.68
28978,45.55,1.0,15,23,5,2014,11.5,5.54,5.54
28979,44.55,1.0,16,23,5,2014,11.81,5.39,5.39
28980,43.11,0.0,17,23,5,2014,12.69,4.96,4.96
28981,39.57,1.0,18,23,5,2014,15.75,4.35,4.35
28982,38.34,1.0,19,23,5,2014,16.69,3.91,3.91
28983,37.9,1.0,20,23,5,2014,16.94,3.37,3.37
28984,37.51,1.0,21,23,5,2014,17.12,2.85,2.85
28985,36.69,0.0,22,23,5,2014,18.06,2.7,2.7
28986,35.51,0.0,23,23,5,2014,19.69,2.84,2.84
28987,34.2,0.0,0,24,5,2014,21.69,3.22,3.22
28988,33.02,0.0,1,24,5,2014,23.69,3.74,3.74
28989,32.05,1.0,2,24,5,2014,25.5,3.79,3.79
28990,31.21,1.0,3,24,5,2014,27.12,3.41,3.41
28991,30.35,1.0,4,24,5,2014,29.0,3.12,3.12
28992,30.58,1.0,5,24,5,2014,29.25,3.15,3.15
28993,33.21,1.0,6,24,5,2014,25.12,3.1,3.1
28994,36.79,1.0,7,24,5,2014,20.06,3.37,3.37
28995,40.69,0.0,8,24,5,2014,15.75,3.39,3.39
28996,42.36,1.0,9,24,5,2014,14.06,2.73,2.73
28997,43.52,1.0,10,24,5,2014,12.81,2.27,2.27
28998,44.48,1.0,11,24,5,2014,11.75,2.09,2.09
28999,45.05,1.0,12,24,5,2014,11.06,1.97,1.97
29000,45.09,1.0,13,24,5,2014,10.69,1.78,1.78
29001,44.9,1.0,14,24,5,2014,10.5,1.73,1.73
29002,44.51,1.0,15,24,5,2014,10.5,1.96,1.96
29003,43.66,1.0,16,24,5,2014,10.81,2.33,2.33
