,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
13992,24.37,1.0,5,6,9,2012,95.62,8.24,8.24
13993,25.58,1.0,6,6,9,2012,91.38,8.82,8.82
13994,27.12,0.0,7,6,9,2012,85.75,10.07,10.07
13995,28.57,0.0,8,6,9,2012,80.5,10.88,10.88
13996,29.62,0.0,9,6,9,2012,77.81,10.95,10.95
13997,30.55,0.0,10,6,9,2012,74.31,10.93,10.93
13998,31.21,0.0,11,6,9,2012,70.94,10.69,10.69
13999,31.01,0.0,12,6,9,2012,70.94,10.28,10.28
14000,30.76,0.0,13,6,9,2012,71.31,9.85,9.85
14001,30.4,0.0,14,6,9,2012,71.5,9.24,9.24
14002,29.71,0.0,15,6,9,2012,74.06,8.37,8.37
14003,28.83,0.0,16,6,9,2012,78.81,7.58,7.58
14004,27.25,0.0,17,6,9,2012,85.62,7.58,7.58
14005,26.27,0.0,18,6,9,2012,88.88,7.6,7.6
14006,25.84,0.0,19,6,9,2012,90.81,7.13,7.13
14007,25.49,0.0,20,6,9,2012,92.44,6.83,6.83
14008,25.2,0.0,21,6,9,2012,93.62,6.61,6.61
14009,24.96,0.0,22,6,9,2012,94.75,6.4,6.4
14010,24.73,0.0,23,6,9,2012,95.69,6.21,6.21
14011,24.58,0.0,0,7,9,2012,96.0,6.14,6.14
14012,24.4,0.0,1,7,9,2012,96.19,6.41,6.41
14013,24.23,0.0,2,7,9,2012,96.38,7.14,7.14
14014,24.08,0.0,3,7,9,2012,96.56,7.35,7.35
14015,24.01,0.0,4,7,9,2012,96.69,7.2,7.2
14016,24.1,0.0,5,7,9,2012,96.5,7.1,7.1
14017,24.73,0.0,6,7,9,2012,95.5,6.43,6.43
14018,25.82,0.0,7,7,9,2012,91.81,6.94,6.94
14019,27.05,0.0,8,7,9,2012,83.38,7.51,7.51
14020,28.24,0.0,9,7,9,2012,75.88,7.68,7.68
14021,29.19,0.0,10,7,9,2012,72.0,7.69,7.69
14022,29.79,0.0,11,7,9,2012,70.62,7.55,7.55
14023,30.05,0.0,12,7,9,2012,70.12,7.42,7.42
14024,30.02,0.0,13,7,9,2012,70.44,7.21,7.21
14025,29.67,0.0,14,7,9,2012,72.31,6.74,6.74
14026,29.4,0.0,15,7,9,2012,74.25,6.19,6.19
14027,28.64,0.0,16,7,9,2012,78.94,5.66,5.66
14028,27.12,0.0,17,7,9,2012,87.56,5.12,5.12
14029,26.13,0.0,18,7,9,2012,90.75,5.01,5.01
14030,25.76,0.0,19,7,9,2012,91.44,4.88,4.88
14031,25.42,0.0,20,7,9,2012,92.25,4.74,4.74
14032,25.09,0.0,21,7,9,2012,93.06,4.47,4.47
14033,24.79,0.0,22,7,9,2012,93.81,4.05,4.05
14034,24.51,0.0,23,7,9,2012,94.5,3.51,3.51
14035,24.27,0.0,0,8,9,2012,94.81,2.88,2.88
14036,24.1,0.0,1,8,9,2012,94.69,2.32,2.32
14037,24.01,0.0,2,8,9,2012,94.31,1.95,1.95
14038,23.94,0.0,3,8,9,2012,94.0,1.7,1.7
14039,23.85,0.0,4,8,9,2012,93.94,1.49,1.49
14040,24.03,0.0,5,8,9,2012,94.5,1.35,1.35
14041,25.43,0.0,6,8,9,2012,90.88,1.12,1.12
14042,27.76,0.0,7,8,9,2012,80.62,1.44,1.44
14043,29.7,0.0,8,8,9,2012,72.19,1.46,1.46
14044,30.94,0.0,9,8,9,2012,67.69,1.48,1.48
14045,31.9,0.0,10,8,9,2012,64.69,1.91,1.91
14046,32.51,0.0,11,8,9,2012,63.12,2.41,2.41
14047,32.86,0.0,12,8,9,2012,62.19,2.75,2.75
14048,32.9,0.0,13,8,9,2012,61.69,2.81,2.81
14049,32.73,0.0,14,8,9,2012,61.81,2.69,2.69
14050,32.49,0.0,15,8,9,2012,63.06,2.56,2.56
14051,32.03,0.0,16,8,9,2012,63.19,2.56,2.56
14052,29.94,0.0,17,8,9,2012,76.81,2.64,2.64
14053,28.67,0.0,18,8,9,2012,79.5,2.91,2.91
14054,27.91,0.0,19,8,9,2012,81.75,3.2,3.2
14055,27.22,0.0,20,8,9,2012,83.88,3.44,3.44
14056,26.61,0.0,21,8,9,2012,85.88,3.47,3.47
14057,26.08,0.0,22,8,9,2012,87.62,3.3,3.3
14058,25.62,0.0,23,8,9,2012,89.19,3.06,3.06
14059,25.22,0.0,0,9,9,2012,90.38,2.84,2.84
14060,24.85,0.0,1,9,9,2012,91.44,2.67,2.67
14061,24.48,0.0,2,9,9,2012,92.62,2.65,2.65
14062,24.1,0.0,3,9,9,2012,93.94,2.79,2.79
14063,23.76,0.0,4,9,9,2012,95.19,3.02,3.02
14064,23.87,0.0,5,9,9,2012,95.81,3.24,3.24
14065,25.24,0.0,6,9,9,2012,91.0,2.7,2.7
14066,27.37,0.0,7,9,9,2012,82.88,2.18,2.18
14067,29.79,0.0,8,9,9,2012,71.12,2.01,2.01
14068,31.05,0.0,9,9,9,2012,66.94,2.0,2.0
14069,31.9,0.0,10,9,9,2012,64.56,2.45,2.45
14070,32.5,0.0,11,9,9,2012,62.94,3.02,3.02
14071,32.83,0.0,12,9,9,2012,61.81,3.52,3.52
14072,32.79,0.0,13,9,9,2012,61.94,3.8,3.8
14073,32.57,0.0,14,9,9,2012,63.25,3.87,3.87
14074,32.35,0.0,15,9,9,2012,64.5,4.01,4.01
14075,31.4,0.0,16,9,9,2012,68.69,4.37,4.37
14076,29.23,0.0,17,9,9,2012,81.69,4.71,4.71
14077,28.06,0.0,18,9,9,2012,85.88,5.37,5.37
14078,27.48,0.0,19,9,9,2012,87.31,5.96,5.96
14079,26.9,0.0,20,9,9,2012,89.25,6.11,6.11
14080,26.45,0.0,21,9,9,2012,91.19,5.97,5.97
14081,26.1,0.0,22,9,9,2012,92.69,5.71,5.71
14082,25.86,0.0,23,9,9,2012,93.81,5.43,5.43
14083,25.57,0.0,0,10,9,2012,94.88,5.31,5.31
14084,25.31,0.0,1,10,9,2012,95.69,5.26,5.26
14085,25.1,0.0,2,10,9,2012,96.38,5.39,5.39
14086,24.95,0.0,3,10,9,2012,96.75,5.47,5.47
14087,24.78,0.0,4,10,9,2012,97.12,5.46,5.46
14088,24.83,0.0,5,10,9,2012,96.94,5.09,5.09
14089,25.97,0.0,6,10,9,2012,93.69,3.7,3.7
14090,27.9,0.0,7,10,9,2012,85.12,4.24,4.24
14091,29.43,0.0,8,10,9,2012,76.62,4.68,4.68
14092,30.4,0.0,9,10,9,2012,71.56,4.85,4.85
14093,31.12,0.0,10,10,9,2012,67.94,4.88,4.88
14094,31.54,0.0,11,10,9,2012,66.0,4.9,4.9
14095,31.69,0.0,12,10,9,2012,65.75,4.85,4.85
14096,31.55,0.0,13,10,9,2012,66.31,4.75,4.75
14097,31.21,0.0,14,10,9,2012,67.94,4.54,4.54
14098,31.01,0.0,15,10,9,2012,69.06,4.53,4.53
14099,30.26,0.0,16,10,9,2012,72.5,4.82,4.82
14100,28.36,0.0,17,10,9,2012,82.62,5.17,5.17
14101,27.23,0.0,18,10,9,2012,86.5,5.78,5.78
14102,26.77,0.0,19,10,9,2012,88.5,5.56,5.56
14103,26.39,0.0,20,10,9,2012,90.75,5.0,5.0
14104,25.98,0.0,21,10,9,2012,92.44,4.93,4.93
14105,25.61,0.0,22,10,9,2012,93.81,5.03,5.03
14106,25.24,0.0,23,10,9,2012,95.19,4.96,4.96
14107,24.92,0.0,0,11,9,2012,96.12,4.95,4.95
14108,24.66,0.0,1,11,9,2012,96.88,5.15,5.15
14109,24.51,0.0,2,11,9,2012,97.06,5.38,5.38
14110,24.37,0.0,3,11,9,2012,97.19,5.45,5.45
14111,24.2,0.0,4,11,9,2012,97.44,5.3,5.3
14112,24.36,0.0,5,11,9,2012,96.81,5.01,5.01
14113,25.72,0.0,6,11,9,2012,92.31,4.22,4.22
14114,27.58,0.0,7,11,9,2012,84.06,5.15,5.15
14115,29.05,0.0,8,11,9,2012,77.06,5.35,5.35
14116,30.21,0.0,9,11,9,2012,72.25,5.4,5.4
14117,31.11,0.0,10,11,9,2012,69.19,5.34,5.34
14118,31.71,0.0,11,11,9,2012,67.12,5.25,5.25
14119,31.98,0.0,12,11,9,2012,66.25,5.14,5.14
14120,32.01,0.0,13,11,9,2012,66.19,5.01,5.01
14121,31.8,0.0,14,11,9,2012,67.0,4.88,4.88
14122,31.33,0.0,15,11,9,2012,70.12,4.87,4.87
14123,30.48,0.0,16,11,9,2012,74.56,5.05,5.05
14124,28.71,0.0,17,11,9,2012,84.0,5.14,5.14
14125,27.65,0.0,18,11,9,2012,88.12,5.44,5.44
14126,27.22,0.0,19,11,9,2012,89.44,5.72,5.72
14127,26.83,0.0,20,11,9,2012,90.81,5.85,5.85
14128,26.48,0.0,21,11,9,2012,92.0,5.91,5.91
14129,26.15,0.0,22,11,9,2012,93.0,6.09,6.09
14130,25.84,0.0,23,11,9,2012,94.0,6.22,6.22
14131,25.54,0.0,0,12,9,2012,95.12,5.9,5.9
14132,25.35,0.0,1,12,9,2012,95.88,5.33,5.33
14133,25.15,0.0,2,12,9,2012,96.5,4.91,4.91
14134,24.96,0.0,3,12,9,2012,97.0,4.73,4.73
14135,24.83,0.0,4,12,9,2012,97.19,4.72,4.72
14136,24.92,0.0,5,12,9,2012,96.88,4.43,4.43
14137,25.93,0.0,6,12,9,2012,93.62,3.43,3.43
14138,27.72,0.0,7,12,9,2012,85.94,3.69,3.69
14139,29.25,0.0,8,12,9,2012,78.75,3.96,3.96
14140,30.15,0.0,9,12,9,2012,75.62,3.77,3.77
14141,30.73,0.0,10,12,9,2012,73.62,3.53,3.53
14142,30.83,0.0,11,12,9,2012,73.12,3.49,3.49
14143,30.75,0.0,12,12,9,2012,73.19,3.64,3.64
14144,30.49,0.0,13,12,9,2012,74.5,3.67,3.67
14145,30.3,0.0,14,12,9,2012,76.81,3.67,3.67
14146,30.05,0.0,15,12,9,2012,77.38,3.7,3.7
14147,29.39,0.0,16,12,9,2012,79.75,3.7,3.7
14148,28.25,0.0,17,12,9,2012,88.69,3.8,3.8
14149,27.54,0.0,18,12,9,2012,90.44,4.23,4.23
14150,27.14,0.0,19,12,9,2012,91.38,4.73,4.73
14151,26.77,0.0,20,12,9,2012,92.19,5.34,5.34
14152,26.4,0.0,21,12,9,2012,92.88,5.91,5.91
14153,26.02,0.0,22,12,9,2012,93.81,6.15,6.15
14154,25.73,0.0,23,12,9,2012,94.94,5.89,5.89
14155,25.54,0.0,0,13,9,2012,95.69,5.75,5.75
14156,25.38,0.0,1,13,9,2012,96.31,5.55,5.55
14157,25.23,0.0,2,13,9,2012,96.88,5.2,5.2
14158,25.12,0.0,3,13,9,2012,97.12,5.2,5.2
14159,25.03,0.0,4,13,9,2012,97.12,5.59,5.59
14160,25.03,0.0,5,13,9,2012,96.94,5.96,5.96
14161,25.76,0.0,6,13,9,2012,95.5,5.38,5.38
14162,27.21,0.0,7,13,9,2012,91.62,5.82,5.82
14163,28.76,0.0,8,13,9,2012,85.44,6.06,6.06
14164,29.98,0.0,9,13,9,2012,80.56,5.15,5.15
14165,30.77,0.0,10,13,9,2012,77.31,4.2,4.2
14166,31.21,0.0,11,13,9,2012,75.38,3.54,3.54
14167,31.69,0.0,12,13,9,2012,73.19,3.03,3.03
14168,31.9,0.0,13,13,9,2012,71.69,2.73,2.73
14169,31.67,0.0,14,13,9,2012,72.81,3.12,3.12
14170,30.97,0.0,15,13,9,2012,78.56,4.17,4.17
14171,29.8,0.0,16,13,9,2012,83.0,5.17,5.17
14172,28.22,0.0,17,13,9,2012,91.0,5.65,5.65
14173,27.46,0.0,18,13,9,2012,93.75,5.99,5.99
14174,27.13,0.0,19,13,9,2012,95.0,5.95,5.95
14175,26.85,0.0,20,13,9,2012,95.88,5.71,5.71
14176,26.6,0.0,21,13,9,2012,96.5,5.34,5.34
14177,26.37,0.0,22,13,9,2012,96.94,4.78,4.78
14178,26.15,0.0,23,13,9,2012,97.44,3.94,3.94
14179,26.13,0.0,0,14,9,2012,97.44,3.36,3.36
14180,26.07,0.0,1,14,9,2012,97.5,3.14,3.14
14181,25.9,0.0,2,14,9,2012,97.56,3.24,3.24
14182,25.73,0.0,3,14,9,2012,97.62,3.47,3.47
14183,25.59,0.0,4,14,9,2012,97.75,3.68,3.68
14184,25.56,0.0,5,14,9,2012,97.75,3.89,3.89
14185,26.13,0.0,6,14,9,2012,96.69,3.77,3.77
14186,26.68,0.0,7,14,9,2012,95.25,3.22,3.22
14187,27.49,0.0,8,14,9,2012,93.06,2.45,2.45
14188,28.33,0.0,9,14,9,2012,89.75,1.96,1.96
14189,28.84,0.0,10,14,9,2012,86.88,1.84,1.84
14190,29.15,0.0,11,14,9,2012,85.31,2.15,2.15
14191,29.33,0.0,12,14,9,2012,84.25,2.49,2.49
14192,29.24,0.0,13,14,9,2012,84.62,2.79,2.79
14193,29.09,0.0,14,14,9,2012,85.56,3.0,3.0
14194,28.8,0.0,15,14,9,2012,87.69,3.03,3.03
14195,28.2,0.0,16,14,9,2012,89.44,3.16,3.16
14196,27.13,0.0,17,14,9,2012,94.62,3.4,3.4
14197,26.56,0.0,18,14,9,2012,95.38,3.58,3.58
14198,26.35,0.0,19,14,9,2012,95.56,3.5,3.5
14199,26.19,0.0,20,14,9,2012,95.56,3.22,3.22
14200,26.06,0.0,21,14,9,2012,95.44,2.75,2.75
14201,26.09,0.0,22,14,9,2012,94.19,1.98,1.98
14202,26.24,0.0,23,14,9,2012,92.44,1.24,1.24
14203,26.43,0.0,0,15,9,2012,90.44,0.55,0.55
14204,26.37,0.0,1,15,9,2012,89.94,0.28,0.28
14205,26.14,0.0,2,15,9,2012,90.44,0.49,0.49
14206,25.76,0.0,3,15,9,2012,91.69,0.92,0.92
14207,25.23,0.0,4,15,9,2012,94.12,1.76,1.76
14208,24.9,0.0,5,15,9,2012,96.44,2.89,2.89
14209,25.84,0.0,6,15,9,2012,94.62,3.69,3.69
14210,26.93,0.0,7,15,9,2012,90.19,3.87,3.87
14211,28.34,0.0,8,15,9,2012,81.94,3.95,3.95
14212,29.31,0.0,9,15,9,2012,74.19,3.57,3.57
14213,30.06,0.0,10,15,9,2012,71.44,3.05,3.05
14214,30.62,0.0,11,15,9,2012,70.12,2.65,2.65
14215,30.94,0.0,12,15,9,2012,69.38,2.44,2.44
14216,30.98,0.0,13,15,9,2012,69.38,2.41,2.41
14217,30.78,0.0,14,15,9,2012,70.25,2.48,2.48
14218,30.33,0.0,15,15,9,2012,73.75,2.69,2.69
14219,29.67,0.0,16,15,9,2012,76.5,2.95,2.95
14220,27.94,0.0,17,15,9,2012,86.38,3.57,3.57
14221,26.73,0.0,18,15,9,2012,90.38,4.61,4.61
14222,26.13,0.0,19,15,9,2012,91.0,5.3,5.3
14223,25.68,0.0,20,15,9,2012,91.62,5.5,5.5
14224,25.33,0.0,21,15,9,2012,92.56,5.15,5.15
14225,25.05,0.0,22,15,9,2012,93.5,4.5,4.5
14226,24.83,0.0,23,15,9,2012,94.25,3.6,3.6
14227,24.75,0.0,0,16,9,2012,94.75,2.91,2.91
14228,24.58,0.0,1,16,9,2012,95.38,3.29,3.29
14229,24.38,0.0,2,16,9,2012,95.81,3.89,3.89
14230,24.23,0.0,3,16,9,2012,96.06,4.1,4.1
14231,24.12,0.0,4,16,9,2012,96.44,4.14,4.14
14232,24.12,0.0,5,16,9,2012,96.62,4.39,4.39
14233,24.79,0.0,6,16,9,2012,95.19,4.21,4.21
14234,25.78,0.0,7,16,9,2012,93.19,3.55,3.55
14235,27.11,0.0,8,16,9,2012,88.75,3.73,3.73
14236,27.86,0.0,9,16,9,2012,86.38,4.01,4.01
14237,28.18,0.0,10,16,9,2012,85.44,4.23,4.23
14238,28.17,0.0,11,16,9,2012,86.69,4.38,4.38
14239,28.12,0.0,12,16,9,2012,88.31,4.6,4.6
14240,28.01,0.0,13,16,9,2012,89.69,4.73,4.73
14241,27.79,0.0,14,16,9,2012,91.25,4.62,4.62
14242,27.4,0.0,15,16,9,2012,93.0,4.5,4.5
14243,26.83,0.0,16,16,9,2012,94.38,4.61,4.61
14244,25.98,0.0,17,16,9,2012,95.06,5.1,5.1
14245,25.42,0.0,18,16,9,2012,94.62,5.59,5.59
14246,25.11,0.0,19,16,9,2012,94.31,5.87,5.87
14247,24.9,0.0,20,16,9,2012,94.75,5.83,5.83
14248,24.75,0.0,21,16,9,2012,95.44,5.47,5.47
14249,24.68,0.0,22,16,9,2012,95.94,5.08,5.08
14250,24.6,0.0,23,16,9,2012,96.44,4.76,4.76
14251,24.46,0.0,0,17,9,2012,96.81,4.63,4.63
14252,24.35,0.0,1,17,9,2012,96.81,4.84,4.84
14253,24.26,0.0,2,17,9,2012,96.56,5.31,5.31
14254,24.24,0.0,3,17,9,2012,96.12,5.93,5.93
14255,24.27,0.0,4,17,9,2012,96.31,6.29,6.29
14256,24.55,0.0,5,17,9,2012,96.44,6.81,6.81
14257,25.19,0.0,6,17,9,2012,96.31,6.84,6.84
14258,26.07,0.0,7,17,9,2012,94.56,8.02,8.02
14259,26.95,0.0,8,17,9,2012,92.81,8.59,8.59
14260,27.79,0.0,9,17,9,2012,89.44,9.35,9.35
14261,28.33,0.0,10,17,9,2012,86.5,9.72,9.72
14262,28.62,0.0,11,17,9,2012,84.75,9.63,9.63
14263,28.51,0.0,12,17,9,2012,84.69,9.41,9.41
14264,28.01,0.0,13,17,9,2012,86.5,8.81,8.81
14265,27.55,0.0,14,17,9,2012,89.12,7.83,7.83
14266,27.12,0.0,15,17,9,2012,91.56,7.31,7.31
14267,26.63,0.0,16,17,9,2012,93.69,7.31,7.31
14268,26.14,0.0,17,17,9,2012,95.56,7.46,7.46
14269,25.87,0.0,18,17,9,2012,96.25,7.86,7.86
14270,25.63,0.0,19,17,9,2012,96.31,8.28,8.28
14271,25.26,0.0,20,17,9,2012,95.5,9.25,9.25
14272,24.7,0.0,21,17,9,2012,96.19,8.39,8.39
14273,24.37,0.0,22,17,9,2012,96.44,7.85,7.85
14274,24.18,0.0,23,17,9,2012,96.5,7.3,7.3
14275,24.04,0.0,0,18,9,2012,96.69,6.84,6.84
14276,23.98,0.0,1,18,9,2012,96.75,6.66,6.66
14277,23.97,0.0,2,18,9,2012,96.81,6.58,6.58
14278,23.96,0.0,3,18,9,2012,96.75,6.66,6.66
14279,23.94,0.0,4,18,9,2012,96.62,6.82,6.82
14280,23.92,0.0,5,18,9,2012,96.44,7.03,7.03
14281,24.27,0.0,6,18,9,2012,95.75,6.77,6.77
14282,24.83,0.0,7,18,9,2012,94.75,6.09,6.09
14283,25.27,0.0,8,18,9,2012,93.44,6.5,6.5
14284,25.34,0.0,9,18,9,2012,92.56,7.42,7.42
14285,25.46,0.0,10,18,9,2012,92.31,8.04,8.04
14286,25.85,0.0,11,18,9,2012,92.06,8.68,8.68
14287,26.32,0.0,12,18,9,2012,92.5,9.11,9.11
14288,26.69,0.0,13,18,9,2012,92.88,9.06,9.06
14289,26.77,0.0,14,18,9,2012,94.31,8.13,8.13
14290,26.72,0.0,15,18,9,2012,95.62,7.57,7.57
14291,26.43,0.0,16,18,9,2012,96.12,7.65,7.65
14292,25.94,0.0,17,18,9,2012,96.5,7.77,7.77
14293,25.62,0.0,18,18,9,2012,96.44,7.54,7.54
14294,25.37,0.0,19,18,9,2012,96.56,7.0,7.0
14295,25.19,0.0,20,18,9,2012,96.81,6.4,6.4
14296,25.03,0.0,21,18,9,2012,97.0,5.92,5.92
14297,24.88,0.0,22,18,9,2012,97.25,5.54,5.54
14298,24.76,0.0,23,18,9,2012,97.38,5.28,5.28
14299,24.6,0.0,0,19,9,2012,97.56,5.05,5.05
14300,24.49,0.0,1,19,9,2012,97.56,4.9,4.9
14301,24.35,0.0,2,19,9,2012,97.62,4.69,4.69
14302,24.23,0.0,3,19,9,2012,97.69,4.61,4.61
14303,24.13,0.0,4,19,9,2012,97.62,4.61,4.61
14304,24.15,0.0,5,19,9,2012,97.44,4.73,4.73
14305,24.94,0.0,6,19,9,2012,95.88,4.5,4.5
14306,26.07,0.0,7,19,9,2012,93.69,4.22,4.22
14307,27.48,1.0,8,19,9,2012,89.0,4.16,4.16
14308,28.77,1.0,9,19,9,2012,82.88,4.04,4.04
14309,29.65,1.0,10,19,9,2012,79.06,3.68,3.68
14310,30.58,1.0,11,19,9,2012,75.56,3.05,3.05
14311,31.24,1.0,12,19,9,2012,72.81,2.42,2.42
14312,31.52,1.0,13,19,9,2012,71.5,1.99,1.99
14313,31.5,1.0,14,19,9,2012,71.62,1.61,1.61
14314,31.26,1.0,15,19,9,2012,75.06,1.4,1.4
14315,30.62,1.0,16,19,9,2012,74.75,1.37,1.37
14316,29.4,1.0,17,19,9,2012,83.25,1.36,1.36
14317,28.59,1.0,18,19,9,2012,86.25,1.6,1.6
14318,27.87,1.0,19,19,9,2012,89.81,1.97,1.97
14319,27.26,1.0,20,19,9,2012,92.44,2.33,2.33
14320,26.73,1.0,21,19,9,2012,94.12,2.58,2.58
14321,26.31,1.0,22,19,9,2012,95.19,2.69,2.69
14322,25.87,1.0,23,19,9,2012,96.12,2.82,2.82
14323,25.51,1.0,0,20,9,2012,96.94,2.97,2.97
14324,25.24,1.0,1,20,9,2012,97.5,3.13,3.13
14325,25.04,1.0,2,20,9,2012,97.94,2.93,2.93
14326,24.83,1.0,3,20,9,2012,98.31,2.38,2.38
14327,24.68,1.0,4,20,9,2012,98.25,1.81,1.81
14328,24.83,1.0,5,20,9,2012,97.31,1.18,1.18
14329,26.23,1.0,6,20,9,2012,93.06,0.75,0.75
14330,27.8,1.0,7,20,9,2012,86.38,1.06,1.06
14331,29.25,1.0,8,20,9,2012,81.0,1.63,1.63
14332,30.23,1.0,9,20,9,2012,77.12,1.88,1.88
14333,30.82,1.0,10,20,9,2012,74.38,1.7,1.7
14334,31.26,1.0,11,20,9,2012,72.31,1.39,1.39
14335,31.59,1.0,12,20,9,2012,70.69,1.17,1.17
14336,31.59,1.0,13,20,9,2012,69.94,1.07,1.07
14337,31.44,1.0,14,20,9,2012,70.0,1.07,1.07
14338,31.09,1.0,15,20,9,2012,72.69,1.12,1.12
14339,30.79,1.0,16,20,9,2012,74.06,1.38,1.38
14340,29.51,1.0,17,20,9,2012,82.75,1.6,1.6
14341,28.74,1.0,18,20,9,2012,85.62,1.98,1.98
14342,28.11,1.0,19,20,9,2012,87.75,2.49,2.49
14343,27.51,1.0,20,20,9,2012,89.69,3.06,3.06
14344,26.99,1.0,21,20,9,2012,91.38,3.65,3.65
14345,26.59,1.0,22,20,9,2012,92.94,4.16,4.16
14346,26.27,1.0,23,20,9,2012,94.31,4.59,4.59
14347,25.98,1.0,0,21,9,2012,95.19,4.96,4.96
14348,25.73,1.0,1,21,9,2012,95.88,5.19,5.19
14349,25.5,1.0,2,21,9,2012,96.62,5.17,5.17
14350,25.29,1.0,3,21,9,2012,97.19,4.88,4.88
14351,24.94,1.0,4,21,9,2012,98.0,4.57,4.57
14352,24.81,1.0,5,21,9,2012,98.0,4.73,4.73
14353,25.73,1.0,6,21,9,2012,94.44,4.41,4.41
14354,26.97,1.0,7,21,9,2012,88.88,4.23,4.23
14355,28.51,1.0,8,21,9,2012,80.19,4.61,4.61
14356,29.64,1.0,9,21,9,2012,76.38,4.7,4.7
14357,30.6,1.0,10,21,9,2012,73.06,4.72,4.72
14358,31.18,1.0,11,21,9,2012,70.94,4.74,4.74
14359,31.38,1.0,12,21,9,2012,70.44,4.8,4.8
14360,31.24,1.0,13,21,9,2012,70.81,4.99,4.99
14361,30.85,1.0,14,21,9,2012,73.0,5.31,5.31
14362,30.56,1.0,15,21,9,2012,74.38,5.61,5.61
14363,29.4,1.0,16,21,9,2012,78.06,5.7,5.7
14364,27.4,1.0,17,21,9,2012,88.31,5.61,5.61
14365,26.5,1.0,18,21,9,2012,90.19,5.78,5.78
14366,25.98,1.0,19,21,9,2012,90.94,5.68,5.68
14367,25.45,1.0,20,21,9,2012,91.69,5.54,5.54
14368,24.9,1.0,21,21,9,2012,92.56,5.27,5.27
14369,24.33,1.0,22,21,9,2012,93.56,4.88,4.88
14370,23.78,1.0,23,21,9,2012,94.62,4.56,4.56
14371,23.26,1.0,0,22,9,2012,95.56,4.32,4.32
14372,22.79,1.0,1,22,9,2012,96.38,4.02,4.02
14373,22.38,1.0,2,22,9,2012,96.88,3.66,3.66
14374,22.09,1.0,3,22,9,2012,97.06,3.55,3.55
14375,21.87,1.0,4,22,9,2012,96.69,3.9,3.9
14376,21.8,1.0,5,22,9,2012,96.12,4.39,4.39
14377,23.03,1.0,6,22,9,2012,91.0,4.09,4.09
14378,24.43,1.0,7,22,9,2012,88.31,3.1,3.1
14379,26.71,1.0,8,22,9,2012,82.44,2.77,2.77
14380,28.83,1.0,9,22,9,2012,73.81,3.1,3.1
14381,30.15,1.0,10,22,9,2012,69.56,3.59,3.59
14382,30.79,1.0,11,22,9,2012,68.75,4.16,4.16
14383,31.04,1.0,12,22,9,2012,69.06,4.7,4.7
14384,30.97,1.0,13,22,9,2012,70.31,5.09,5.09
14385,30.59,1.0,14,22,9,2012,72.81,5.42,5.42
14386,30.11,1.0,15,22,9,2012,75.44,5.77,5.77
14387,28.76,1.0,16,22,9,2012,80.5,5.9,5.9
14388,26.73,1.0,17,22,9,2012,89.31,5.86,5.86
14389,25.78,1.0,18,22,9,2012,90.81,5.96,5.96
14390,25.26,1.0,19,22,9,2012,91.56,5.89,5.89
14391,24.82,1.0,20,22,9,2012,92.25,5.77,5.77
14392,24.42,1.0,21,22,9,2012,93.19,5.64,5.64
14393,24.04,1.0,22,22,9,2012,94.12,5.38,5.38
14394,23.69,1.0,23,22,9,2012,95.25,5.01,5.01
14395,23.39,1.0,0,23,9,2012,96.06,4.92,4.92
14396,23.12,1.0,1,23,9,2012,97.06,4.77,4.77
14397,22.86,1.0,2,23,9,2012,98.12,4.6,4.6
14398,22.61,1.0,3,23,9,2012,99.12,4.53,4.53
14399,22.38,1.0,4,23,9,2012,99.88,4.59,4.59
14400,22.35,1.0,5,23,9,2012,99.75,4.68,4.68
14401,23.81,1.0,6,23,9,2012,95.0,4.07,4.07
14402,25.43,1.0,7,23,9,2012,90.12,3.33,3.33
14403,27.45,1.0,8,23,9,2012,82.0,3.42,3.42
14404,28.97,1.0,9,23,9,2012,76.19,3.67,3.67
14405,30.0,1.0,10,23,9,2012,72.5,3.91,3.91
14406,30.64,1.0,11,23,9,2012,70.19,4.19,4.19
14407,30.89,1.0,12,23,9,2012,69.38,4.54,4.54
14408,30.86,1.0,13,23,9,2012,69.19,4.94,4.94
14409,30.51,1.0,14,23,9,2012,71.38,5.2,5.2
14410,30.03,1.0,15,23,9,2012,74.38,5.52,5.52
14411,28.62,1.0,16,23,9,2012,79.88,5.67,5.67
14412,26.38,1.0,17,23,9,2012,89.69,5.69,5.69
14413,25.41,1.0,18,23,9,2012,91.06,5.9,5.9
14414,24.87,1.0,19,23,9,2012,91.81,5.9,5.9
14415,24.3,1.0,20,23,9,2012,92.69,5.83,5.83
14416,23.8,1.0,21,23,9,2012,93.81,5.75,5.75
14417,23.33,1.0,22,23,9,2012,95.25,5.57,5.57
14418,22.87,0.0,23,23,9,2012,97.19,5.34,5.34
14419,22.43,0.0,0,24,9,2012,99.31,5.04,5.04
14420,22.04,1.0,1,24,9,2012,100.0,4.76,4.76
14421,21.76,1.0,2,24,9,2012,100.0,4.54,4.54
14422,21.51,1.0,3,24,9,2012,100.0,4.52,4.52
14423,21.3,1.0,4,24,9,2012,100.0,4.72,4.72
14424,21.26,1.0,5,24,9,2012,100.0,5.12,5.12
14425,22.73,1.0,6,24,9,2012,95.0,4.73,4.73
14426,24.23,1.0,7,24,9,2012,89.19,4.18,4.18
14427,26.07,1.0,8,24,9,2012,81.12,4.3,4.3
