YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS50M,RH2M,PS
2013,9,28,6,21.48,0,4.35,98.5,95.31
2013,9,28,7,23.05,0.01,4.51,92.69,95.37
2013,9,28,8,24.37,0.16,4.66,87,95.41
2013,9,28,9,25.49,0.24,4.7,82.5,95.42
2013,9,28,10,26.27,0.24,4.8,79.69,95.4
2013,9,28,11,26.81,0.28,5.03,77.75,95.32
2013,9,28,12,27.07,0.28,5.32,76.44,95.24
2013,9,28,13,26.96,0.26,5.56,76.44,95.16
2013,9,28,14,26.6,0.22,5.82,77.25,95.1
2013,9,28,15,25.99,0.17,6.05,78.69,95.1
2013,9,28,16,25.08,0.14,6.11,82.06,95.12
2013,9,28,17,23.75,0.15,5.42,89.88,95.17
2013,9,28,18,22.44,0.18,5.09,96.81,95.22
2013,9,28,19,22.17,0.21,4.78,98.06,95.29
2013,9,28,20,21.9,0.18,4.54,98.56,95.33
2013,9,28,21,21.56,0.12,4.45,99,95.32
2013,9,28,22,21.32,0.12,4.26,99.19,95.27
2013,9,28,23,21.09,0.13,3.97,99.25,95.21
2013,9,29,0,20.96,0.16,3.73,99.31,95.13
2013,9,29,1,20.89,0.18,3.68,99.19,95.05
2013,9,29,2,20.85,0.13,4.04,99.25,95
2013,9,29,3,20.87,0.12,4.47,99.25,94.99
2013,9,29,4,20.89,0.09,4.75,99.31,95.01
2013,9,29,5,20.98,0.15,4.98,99.19,95.05
2013,9,29,6,21.71,0.19,5.24,98.12,95.1
2013,9,29,7,23.11,0.23,5.39,95.69,95.16
2013,9,29,8,24.44,0.21,6.31,89.81,95.2
2013,9,29,9,25.88,0.32,6.47,82.38,95.2
2013,9,29,10,26.91,0.47,6.84,77.81,95.14
2013,9,29,11,26.86,0.59,7.71,78.81,95.04
2013,9,29,12,26.87,0.6,8.65,80.06,94.94
2013,9,29,13,26.54,0.59,9.31,80.88,94.84
2013,9,29,14,26.19,0.56,9.57,81.56,94.79
2013,9,29,15,25.49,0.45,9.26,83.5,94.79
2013,9,29,16,24.48,0.26,8.37,87.81,94.83
2013,9,29,17,23.38,0.25,7.01,93.5,94.88
2013,9,29,18,22.58,0.25,6.21,96.94,94.93
2013,9,29,19,22.33,0.24,6.38,97.06,94.98
2013,9,29,20,22.12,0.21,5.77,97.88,95.02
2013,9,29,21,21.88,0.21,5.51,98.38,95.03
2013,9,29,22,21.82,0.2,5.77,98.06,94.99
2013,9,29,23,21.71,0.19,5.77,98.12,94.94
2013,9,30,0,21.64,0.17,5.91,98,94.86
2013,9,30,1,21.58,0.16,5.84,98.06,94.8
2013,9,30,2,21.55,0.11,5.73,98,94.76
2013,9,30,3,21.48,0.08,5.79,97.94,94.75
2013,9,30,4,21.32,0.05,5.57,98.06,94.79
2013,9,30,5,21.14,0.05,5.27,98.19,94.84
2013,9,30,6,21.57,0.04,4.97,97.5,94.92
2013,9,30,7,22.8,0.04,4.98,94.44,94.99
2013,9,30,8,23.83,0,5.39,89.62,95.04
2013,9,30,9,25.08,0,5.5,83.44,95.05
2013,9,30,10,26.09,0,5.61,79.25,95.01
2013,9,30,11,26.72,0,5.89,77.31,94.92
2013,9,30,12,27.01,0,6.32,76.5,94.82
2013,9,30,13,27.02,0,6.81,76.62,94.73
2013,9,30,14,26.81,0,7.25,77.31,94.67
2013,9,30,15,26.23,0,7.5,79.38,94.67
2013,9,30,16,25.22,0,7.38,83.88,94.71
2013,9,30,17,23.85,0,6.39,91.25,94.77
2013,9,30,18,22.85,0,5.54,96.56,94.84
2013,9,30,19,22.55,0,5.41,97.56,94.9
2013,9,30,20,22.27,0,5.46,98.06,94.96
2013,9,30,21,22.04,0,5.52,98.69,94.98
2013,9,30,22,21.87,0,5.27,99,94.96
2013,9,30,23,21.59,0,4.89,99.81,94.94
2013,10,1,0,21.4,0,4.76,100,94.9
2013,10,1,1,21.24,0,4.82,100,94.85
2013,10,1,2,21.15,0,5.05,100,94.81
2013,10,1,3,21.05,0,4.96,100,94.79
2013,10,1,4,20.91,0,4.79,100,94.82
2013,10,1,5,20.82,0,4.71,100,94.89
2013,10,1,6,21.34,0,4.62,98.31,94.96
2013,10,1,7,22.71,0,4.97,92.06,95.02
2013,10,1,8,23.87,0,5.11,85.69,95.08
2013,10,1,9,25.07,0.01,4.92,80.94,95.09
2013,10,1,10,25.98,0.01,4.91,77.88,95.05
2013,10,1,11,26.56,0.02,5.08,76,94.98
2013,10,1,12,26.77,0.02,5.35,75.38,94.9
2013,10,1,13,26.63,0.01,5.6,75.81,94.82
2013,10,1,14,26.28,0.01,5.76,76.38,94.78
2013,10,1,15,25.67,0.01,5.83,77.94,94.78
2013,10,1,16,24.73,0.01,5.75,81.69,94.82
2013,10,1,17,23.44,0.01,5.36,89.38,94.89
2013,10,1,18,22.44,0,5.15,95.12,94.96
2013,10,1,19,22.13,0,4.89,96.81,95.02
2013,10,1,20,21.99,0,5.02,97.38,95.07
2013,10,1,21,21.8,0,4.9,98,95.09
2013,10,1,22,21.58,0,4.92,98.44,95.08
2013,10,1,23,21.51,0,5.1,98.06,95.05
2013,10,2,0,21.37,0,4.73,98.38,95
2013,10,2,1,21.19,0,4.34,99.19,94.95
2013,10,2,2,21.02,0,4.27,99.81,94.92
2013,10,2,3,20.85,0,4.09,100,94.92
2013,10,2,4,20.72,0,4.03,100,94.95
2013,10,2,5,20.64,0,4,100,94.99
2013,10,2,6,21.32,0,3.86,98.94,95.04
2013,10,2,7,23.1,0,4.22,92,95.11
2013,10,2,8,24.38,0.01,4.53,85.38,95.16
2013,10,2,9,25.48,0.04,4.78,80.94,95.17
2013,10,2,10,26.28,0.06,5.21,78.19,95.12
2013,10,2,11,26.83,0.07,5.59,76.44,95.05
2013,10,2,12,27.03,0.07,5.88,75.38,94.97
2013,10,2,13,26.93,0.08,6.15,74.88,94.9
2013,10,2,14,26.55,0.06,6.42,75.5,94.86
2013,10,2,15,25.9,0.04,6.54,77.06,94.86
2013,10,2,16,24.84,0.02,6.41,81.38,94.9
2013,10,2,17,23.47,0.04,5.7,89.38,94.96
2013,10,2,18,22.3,0.05,5.16,95.5,95.03
2013,10,2,19,21.8,0.05,5,96.94,95.1
2013,10,2,20,21.51,0.05,4.73,97.75,95.15
2013,10,2,21,21.47,0.05,4.47,98,95.16
2013,10,2,22,21.51,0.03,4.42,98.06,95.14
2013,10,2,23,21.48,0.02,4.4,98.25,95.1
2013,10,3,0,21.44,0.02,4.36,98.56,95.04
2013,10,3,1,21.44,0.02,4.53,98.62,94.98
2013,10,3,2,21.4,0.03,4.72,98.62,94.92
2013,10,3,3,21.36,0.09,4.95,98.62,94.9
2013,10,3,4,21.31,0.1,4.9,98.69,94.92
2013,10,3,5,21.22,0.12,4.76,98.94,94.96
2013,10,3,6,21.69,0.13,4.65,98.06,95.01
2013,10,3,7,22.96,0.15,4.83,95,95.07
2013,10,3,8,24.08,0.38,5.2,90.38,95.12
2013,10,3,9,25.44,0.52,5.23,84.62,95.13
2013,10,3,10,26.65,0.93,5.36,79.88,95.08
2013,10,3,11,27.3,1.23,5.74,77.88,94.99
2013,10,3,12,27.53,1.4,6.19,77.19,94.89
2013,10,3,13,27.51,1.42,6.46,77.31,94.8
2013,10,3,14,27.18,1.34,6.7,78.38,94.75
2013,10,3,15,26.49,0.94,6.92,81.25,94.74
2013,10,3,16,25.26,0.89,6.77,87.56,94.79
2013,10,3,17,24.09,0.86,6.05,94.06,94.85
2013,10,3,18,23.42,0.84,5.8,97.06,94.91
2013,10,3,19,23.28,0.82,6.31,97.25,94.97
2013,10,3,20,23.24,0.76,6.41,97.31,95.01
2013,10,3,21,23.16,0.73,6.24,97.38,95.02
2013,10,3,22,22.93,0.73,5.98,97.62,94.99
2013,10,3,23,22.66,0.79,5.76,97.75,94.96
2013,10,4,0,22.49,0.86,5.54,97.81,94.9
2013,10,4,1,22.44,0.92,5.73,97.81,94.84
2013,10,4,2,22.48,0.91,6.06,97.81,94.77
2013,10,4,3,22.51,0.84,6.39,97.81,94.74
2013,10,4,4,22.51,0.74,6.75,97.62,94.77
2013,10,4,5,22.51,0.68,6.36,97.75,94.84
2013,10,4,6,22.69,0.67,5.95,97.5,94.97
2013,10,4,7,23.52,0.73,5.44,96.06,95.07
2013,10,4,8,24.26,0.81,7.19,92.44,95.13
2013,10,4,9,25.17,0.9,8.13,87.38,95.11
2013,10,4,10,26.19,1.02,8.44,82.56,95.05
2013,10,4,11,26.8,1.18,8.63,79.94,94.96
2013,10,4,12,27,1.35,8.88,78.56,94.87
2013,10,4,13,26.66,1.42,9.28,79.44,94.8
2013,10,4,14,26.01,1.44,9.69,81.75,94.76
2013,10,4,15,25.25,1.26,9.64,84.75,94.77
2013,10,4,16,24.46,1.13,8.8,88.31,94.82
2013,10,4,17,23.48,1.06,7.65,93,94.88
2013,10,4,18,22.64,1,7.37,95.69,94.94
2013,10,4,19,22.3,0.93,6.59,96.94,95.01
2013,10,4,20,22.14,0.73,6.35,97.38,95.06
2013,10,4,21,22,0.53,6.25,97.5,95.08
2013,10,4,22,21.89,0.41,6.22,97.56,95.06
2013,10,4,23,21.73,0.39,5.92,97.69,95.01
2013,10,5,0,21.54,0.39,5.55,97.81,94.95
2013,10,5,1,21.35,0.41,5.37,97.69,94.87
2013,10,5,2,21.23,0.37,5.7,97.31,94.8
2013,10,5,3,21.25,0.35,6.46,96.69,94.78
2013,10,5,4,21.33,0.34,7.39,96.25,94.73
2013,10,5,5,21.43,0.3,7.47,96.31,94.7
2013,10,5,6,21.72,0.28,7.27,96.31,94.7
2013,10,5,7,22.72,0.3,7.61,95.81,94.73
2013,10,5,8,23.95,0.18,9.63,95.38,94.8
2013,10,5,9,24.85,0.25,11.82,94,94.89
2013,10,5,10,24.93,0.35,11.83,92.5,94.99
2013,10,5,11,24.79,0.45,10.74,91.06,94.98
2013,10,5,12,24.74,0.48,8.86,89.5,94.9
2013,10,5,13,24.83,0.52,7.28,88.38,94.82
2013,10,5,14,24.92,0.45,6.79,87.62,94.76
2013,10,5,15,24.76,0.45,6.69,88.06,94.75
2013,10,5,16,24.28,0.34,6.15,90.88,94.78
2013,10,5,17,23.48,0.29,5.51,95.44,94.83
2013,10,5,18,22.85,0.24,5.51,97.5,94.9
2013,10,5,19,22.65,0.28,5.15,97.81,94.99
2013,10,5,20,22.42,0.25,4.55,98.12,95.04
2013,10,5,21,22.14,0.17,3.96,98.38,95.05
2013,10,5,22,21.88,0.16,3.36,98.38,95.02
2013,10,5,23,21.67,0.13,3.03,98.25,94.97
2013,10,6,0,21.49,0.12,2.88,98.25,94.91
2013,10,6,1,21.34,0.11,2.9,98.12,94.85
2013,10,6,2,21.19,0.08,2.98,98.12,94.82
2013,10,6,3,21.05,0.07,3.09,98.12,94.84
2013,10,6,4,20.87,0.06,3.27,98,94.89
2013,10,6,5,20.72,0.04,3.31,98.31,94.96
2013,10,6,6,21.2,0.03,3.36,98.12,95.03
2013,10,6,7,22.87,0.03,3.58,94.56,95.11
2013,10,6,8,24.15,0.04,3.78,89,95.17
2013,10,6,9,25.52,0.06,3.77,82.62,95.2
2013,10,6,10,26.48,0.1,3.73,78.38,95.2
2013,10,6,11,27.01,0.13,3.78,76.31,95.13
2013,10,6,12,27.28,0.12,4.06,75.19,95.04
2013,10,6,13,27.25,0.12,4.46,75.44,94.95
2013,10,6,14,26.97,0.08,4.85,76.56,94.9
2013,10,6,15,26.49,0.05,5.03,78.25,94.89
2013,10,6,16,25.73,0.02,4.95,81.38,94.93
2013,10,6,17,24.4,0.01,4.61,89.44,94.99
2013,10,6,18,22.99,0.01,4.43,96.5,95.05
2013,10,6,19,22.59,0.02,4.18,98.25,95.12
2013,10,6,20,22.34,0.02,3.84,99.06,95.18
2013,10,6,21,22.08,0.03,3.59,99.5,95.2
2013,10,6,22,21.88,0.03,3.43,99.44,95.19
2013,10,6,23,21.65,0.03,3.22,99.5,95.17
2013,10,7,0,21.44,0.03,3.02,99.5,95.12
2013,10,7,1,21.23,0.03,2.85,99.38,95.07
2013,10,7,2,21.04,0.03,2.76,99.31,95.04
2013,10,7,3,20.85,0.02,2.72,99.25,95.03
2013,10,7,4,20.74,0.03,2.63,99.06,95.07
2013,10,7,5,20.62,0.02,2.46,98.75,95.13
2013,10,7,6,21.07,0.02,2.27,97.62,95.2
2013,10,7,7,22.62,0.02,2.13,91.62,95.28
2013,10,7,8,24.18,0.04,1.95,84.31,95.33
2013,10,7,9,26,0.04,1.56,76.5,95.33
2013,10,7,10,27.48,0.06,1.39,71,95.29
2013,10,7,11,28.28,0.09,1.8,69.06,95.21
2013,10,7,12,28.54,0.11,2.51,68.94,95.13
2013,10,7,13,28.41,0.1,3.29,69.75,95.07
2013,10,7,14,27.97,0.08,4.04,71.31,95.03
2013,10,7,15,27.19,0.06,4.78,74.5,95.04
2013,10,7,16,25.96,0.04,5.28,80.81,95.08
2013,10,7,17,24.44,0.04,5.16,89.38,95.14
2013,10,7,18,23.07,0.04,5.01,95.94,95.2
2013,10,7,19,22.63,0.02,4.67,97.56,95.28
2013,10,7,20,22.33,0.02,4.44,98.19,95.34
2013,10,7,21,22.11,0.02,4.3,98.5,95.36
2013,10,7,22,21.85,0.01,4.04,99,95.36
2013,10,7,23,21.64,0.01,3.79,99.31,95.33
2013,10,8,0,21.51,0.01,3.44,99.31,95.28
2013,10,8,1,21.4,0.01,3.12,99.19,95.22
2013,10,8,2,21.26,0.01,2.94,99.19,95.18
2013,10,8,3,21.09,0.01,2.93,99.19,95.18
2013,10,8,4,20.84,0.01,2.86,99.5,95.19
2013,10,8,5,20.62,0.01,2.76,99.56,95.24
2013,10,8,6,21.07,0.01,2.75,98.31,95.3
2013,10,8,7,22.69,0.01,2.82,92.31,95.36
2013,10,8,8,24,0,2.73,86,95.41
2013,10,8,9,25.64,0,2.49,78.19,95.42
2013,10,8,10,26.76,0,2.46,72.5,95.38
2013,10,8,11,27.25,0,2.73,70.25,95.31
2013,10,8,12,27.29,0,3.1,70.38,95.22
2013,10,8,13,27.12,0,3.42,71.62,95.15
2013,10,8,14,26.75,0,3.87,73.88,95.1
2013,10,8,15,26.24,0,4.27,76.81,95.09
2013,10,8,16,25.48,0,4.64,81.56,95.13
2013,10,8,17,24.19,0,4.85,90,95.17
2013,10,8,18,22.83,0,5.09,96.38,95.22
2013,10,8,19,22.5,0,5.03,97.94,95.28
2013,10,8,20,22.26,0,4.88,98.69,95.34
2013,10,8,21,22.02,0,4.73,99.19,95.36
2013,10,8,22,21.79,0,4.71,99.62,95.35
2013,10,8,23,21.57,0,4.75,99.81,95.31
2013,10,9,0,21.29,0,4.64,100,95.26
2013,10,9,1,21.06,0,4.6,100,95.18
2013,10,9,2,20.87,0,4.45,100,95.13
2013,10,9,3,20.75,0,4.25,100,95.12
2013,10,9,4,20.6,0,4.13,100,95.15
2013,10,9,5,20.39,0,4,100,95.2
2013,10,9,6,20.87,0,3.83,99.5,95.25
2013,10,9,7,22.71,0,3.89,91.69,95.33
2013,10,9,8,24.05,0,3.78,85.25,95.38
2013,10,9,9,25.33,0,3.69,80.25,95.38
2013,10,9,10,26.22,0,3.83,77,95.33
2013,10,9,11,26.86,0.01,4.2,75,95.25
2013,10,9,12,27.09,0.01,4.71,74.5,95.16
2013,10,9,13,26.96,0.01,5.2,75.31,95.08
2013,10,9,14,26.56,0.01,5.72,76.56,95.03
2013,10,9,15,25.98,0,6.17,78.25,95.03
2013,10,9,16,25.05,0,6.32,81.81,95.06
2013,10,9,17,23.62,0,5.61,89.75,95.12
2013,10,9,18,22.36,0,5.14,96,95.19
2013,10,9,19,21.87,0,4.81,97.38,95.26
2013,10,9,20,21.55,0,4.29,98.38,95.32
2013,10,9,21,21.3,0,3.81,99,95.35
2013,10,9,22,21.09,0,3.56,99.5,95.33
2013,10,9,23,20.88,0,3.5,99.94,95.3
2013,10,10,0,20.69,0,3.42,100,95.24
2013,10,10,1,20.49,0,3.32,100,95.18
2013,10,10,2,20.32,0,3.24,100,95.14
2013,10,10,3,20.21,0,3.28,100,95.12
2013,10,10,4,20.11,0,3.32,100,95.15
2013,10,10,5,20.04,0,3.28,100,95.2
2013,10,10,6,20.58,0,3.04,99,95.27
2013,10,10,7,22.51,0,3.1,91.25,95.34
2013,10,10,8,23.88,0,3.32,84.56,95.41
2013,10,10,9,25.05,0,3.41,79.81,95.43
2013,10,10,10,25.87,0.01,3.55,76.88,95.39
2013,10,10,11,26.42,0.07,3.86,75.31,95.3
2013,10,10,12,26.74,0.11,4.21,74.56,95.2
2013,10,10,13,26.72,0.1,4.43,74.44,95.12
2013,10,10,14,26.39,0.11,4.69,75.38,95.07
2013,10,10,15,25.8,0.14,4.89,77.25,95.06
2013,10,10,16,24.85,0.03,5.03,80.81,95.11
2013,10,10,17,23.4,0.01,4.92,89.25,95.18
2013,10,10,18,21.95,0.01,4.74,95.94,95.26
2013,10,10,19,21.43,0.01,4.4,97.44,95.33
2013,10,10,20,21.07,0,4.04,98.31,95.4
2013,10,10,21,20.81,0,3.76,98.88,95.43
2013,10,10,22,20.6,0,3.66,99.12,95.41
2013,10,10,23,20.4,0,3.73,99.5,95.36
2013,10,11,0,20.23,0,3.65,99.75,95.31
2013,10,11,1,20.01,0,3.53,100,95.24
2013,10,11,2,19.8,0,3.6,100,95.19
2013,10,11,3,19.56,0,3.6,100,95.19
2013,10,11,4,19.44,0,3.37,100,95.21
2013,10,11,5,19.45,0,3,100,95.26
2013,10,11,6,20.03,0,2.57,98.19,95.33
2013,10,11,7,22.05,0.01,2.73,91.19,95.39
2013,10,11,8,23.59,0.05,3.1,84.19,95.43
2013,10,11,9,24.74,0.1,3.23,79.12,95.44
2013,10,11,10,25.73,0.23,3.5,75.12,95.39
2013,10,11,11,26.26,0.41,3.87,73.19,95.3
2013,10,11,12,26.45,0.69,4.28,73.06,95.18
2013,10,11,13,26.4,0.81,4.68,73.75,95.08
2013,10,11,14,26.09,0.92,5.14,75.12,95.02
2013,10,11,15,25.55,0.79,5.55,77.12,95.02
2013,10,11,16,24.69,0.57,5.66,80.81,95.06
2013,10,11,17,23.27,0.53,5.15,89.56,95.12
2013,10,11,18,21.76,0.51,4.91,95.88,95.19
2013,10,11,19,21.39,0.46,4.51,96.69,95.28
2013,10,11,20,21.08,0.49,3.97,97.19,95.33
2013,10,11,21,20.87,0.42,3.56,97.38,95.35
2013,10,11,22,20.7,0.41,3.39,97.62,95.31
2013,10,11,23,20.51,0.22,3.28,97.88,95.26
2013,10,12,0,20.3,0.18,3.18,98.06,95.18
2013,10,12,1,20.08,0.15,3.15,98.19,95.09
2013,10,12,2,19.9,0.12,3.24,98.19,95.02
2013,10,12,3,19.7,0.12,3.26,98.25,94.98
2013,10,12,4,19.58,0.19,3.2,98.25,94.98
2013,10,12,5,19.55,0.11,3.13,98.25,95.02
2013,10,12,6,20.15,0.12,3.05,98,95.08
2013,10,12,7,22.05,0.33,3.11,93.75,95.15
2013,10,12,8,23.44,0.1,2.97,87.75,95.21
2013,10,12,9,24.94,0.08,2.79,80.81,95.21
2013,10,12,10,26.08,0.07,2.72,75.81,95.17
2013,10,12,11,26.74,0.08,2.91,73.31,95.07
2013,10,12,12,27.14,0.1,3.28,72.38,94.96
2013,10,12,13,27.17,0.11,3.81,72.5,94.87
2013,10,12,14,26.76,0.12,4.55,73.81,94.8
2013,10,12,15,26.19,0.08,5.19,76.12,94.8
2013,10,12,16,25.29,0.05,5.38,80.5,94.83
2013,10,12,17,23.88,0.08,5.02,89.44,94.89
2013,10,12,18,22.54,0.11,4.88,96.06,94.97
2013,10,12,19,22.19,0.13,4.71,97.5,95.05
2013,10,12,20,22.01,0.13,4.39,98.12,95.11
2013,10,12,21,21.8,0.14,4.12,98.62,95.13
2013,10,12,22,21.58,0.13,3.85,98.88,95.1
2013,10,12,23,21.38,0.12,3.69,99.06,95.05
2013,10,13,0,21.23,0.12,3.64,99.12,94.98
2013,10,13,1,21.07,0.12,3.65,99.12,94.9
2013,10,13,2,20.9,0.08,3.74,99.25,94.86
2013,10,13,3,20.74,0.07,3.68,99.19,94.86
2013,10,13,4,20.58,0.07,3.48,99.19,94.91
2013,10,13,5,20.51,0.07,3.23,98.94,94.99
2013,10,13,6,21.05,0.09,2.93,98.12,95.07
2013,10,13,7,22.84,0.13,2.79,93.25,95.13
2013,10,13,8,24.12,0.12,2.56,87.06,95.17
2013,10,13,9,25.65,0.18,2.34,80.25,95.17
2013,10,13,10,26.86,0.24,2.59,75.06,95.13
2013,10,13,11,27.48,0.3,3.21,73.38,95.05
2013,10,13,12,27.76,0.32,3.96,73.06,94.96
2013,10,13,13,27.68,0.32,4.64,73.88,94.88
2013,10,13,14,27.33,0.26,5.15,75.44,94.83
2013,10,13,15,26.76,0.22,5.5,77.56,94.82
2013,10,13,16,25.82,0.14,5.65,81.75,94.86
2013,10,13,17,24.31,0.1,5.33,90.25,94.93
2013,10,13,18,23.01,0.1,5.1,96.31,95
2013,10,13,19,22.64,0.09,4.83,97.56,95.09
2013,10,13,20,22.36,0.08,4.62,98.25,95.17
2013,10,13,21,22.12,0.06,4.47,98.69,95.2
2013,10,13,22,21.9,0.06,4.24,99,95.19
2013,10,13,23,21.69,0.05,4.08,99.31,95.17
2013,10,14,0,21.53,0.05,3.96,99.38,95.12
2013,10,14,1,21.39,0.05,3.85,99.44,95.06
2013,10,14,2,21.25,0.04,3.79,99.5,95.03
2013,10,14,3,21.12,0.04,3.73,99.38,95.03
2013,10,14,4,21.01,0.03,3.69,99.31,95.07
2013,10,14,5,20.94,0.03,3.54,99.12,95.12
2013,10,14,6,21.39,0.03,3.3,98.31,95.2
2013,10,14,7,23.42,0.03,3.06,93.31,95.27
2013,10,14,8,24.7,0.04,3.02,87.19,95.32
2013,10,14,9,25.95,0.03,2.91,80.62,95.35
2013,10,14,10,26.91,0.02,2.96,76.44,95.31
2013,10,14,11,27.37,0.03,3.21,74.44,95.24
2013,10,14,12,27.73,0.04,3.62,73.38,95.14
2013,10,14,13,27.79,0.04,4.08,73.31,95.05
2013,10,14,14,27.59,0.03,4.5,73.94,94.98
2013,10,14,15,27.1,0.03,4.8,75.56,94.96
2013,10,14,16,26.12,0.02,4.97,80.19,95
2013,10,14,17,24.58,0.03,4.79,89.56,95.05
2013,10,14,18,23.13,0.06,4.7,96.5,95.12
2013,10,14,19,22.74,0.06,4.49,98.12,95.21
2013,10,14,20,22.46,0.05,4.27,99,95.27
2013,10,14,21,22.23,0.03,4.12,99.31,95.3
2013,10,14,22,21.98,0.02,3.95,99.69,95.27
2013,10,14,23,21.73,0.02,3.66,99.94,95.24
2013,10,15,0,21.49,0.02,3.42,100,95.2
2013,10,15,1,21.32,0.02,3.32,100,95.15
2013,10,15,2,21.15,0.02,3.18,99.94,95.13
2013,10,15,3,21.01,0.02,2.95,99.88,95.15
2013,10,15,4,20.94,0.02,2.73,99.44,95.2
2013,10,15,5,20.89,0.01,2.51,99.12,95.29
2013,10,15,6,21.3,0.01,2.3,98.12,95.38
2013,10,15,7,23.17,0.03,2.17,92.62,95.45
2013,10,15,8,24.9,0.18,1.97,85.06,95.49
2013,10,15,9,26.62,0.25,1.3,77,95.48
2013,10,15,10,27.9,0.47,0.79,71.25,95.42
2013,10,15,11,28.56,0.51,1.44,68.75,95.31
2013,10,15,12,28.86,0.67,2.35,68.44,95.2
2013,10,15,13,28.81,0.91,3.14,68.88,95.1
2013,10,15,14,28.33,0.76,3.81,70.81,95.04
2013,10,15,15,27.65,0.55,4.38,73.62,95.04
2013,10,15,16,26.48,0.36,4.84,80.19,95.08
2013,10,15,17,24.86,0.26,4.93,90,95.16
2013,10,15,18,23.46,0.18,4.83,96.12,95.23
2013,10,15,19,23.03,0.11,4.6,97.62,95.29
2013,10,15,20,22.75,0.1,4.28,98.44,95.35
2013,10,15,21,22.5,0.15,3.97,99,95.36
2013,10,15,22,22.25,0.23,3.72,99.25,95.33
2013,10,15,23,22.06,0.26,3.52,99.19,95.29
2013,10,16,0,21.91,0.26,3.49,99.12,95.22
2013,10,16,1,21.8,0.28,3.57,99,95.15
2013,10,16,2,21.66,0.26,3.84,98.88,95.09
2013,10,16,3,21.55,0.25,4.14,98.81,95.06
2013,10,16,4,21.4,0.27,3.88,98.62,95.11
2013,10,16,5,21.32,0.25,2.97,98.12,95.22
2013,10,16,6,21.74,0.21,2.36,97.19,95.31
2013,10,16,7,23.31,0.33,2.47,93.19,95.38
2013,10,16,8,24.77,0.1,3.15,86.81,95.4
2013,10,16,9,26.43,0.17,3.31,78.88,95.4
2013,10,16,10,27.65,0.24,3.03,73.38,95.34
2013,10,16,11,28.37,0.32,2.68,70.44,95.25
2013,10,16,12,28.8,0.31,2.44,68.38,95.13
2013,10,16,13,29.03,0.32,2.4,67,95.04
2013,10,16,14,28.88,0.29,2.55,67.25,94.98
2013,10,16,15,28.21,0.21,2.87,71.38,94.98
2013,10,16,16,27.41,0.14,3.09,76.88,95.01
2013,10,16,17,26,0.12,3.01,84.69,95.07
2013,10,16,18,24.7,0.13,2.94,91.31,95.14
2013,10,16,19,24.26,0.13,2.79,92.31,95.22
2013,10,16,20,23.78,0.13,2.8,93.12,95.27
2013,10,16,21,23.24,0.13,2.99,93.88,95.27
2013,10,16,22,22.73,0.11,3.32,94.62,95.23
2013,10,16,23,22.33,0.1,3.74,95.12,95.2
2013,10,17,0,21.94,0.09,4.27,95.62,95.14
2013,10,17,1,21.62,0.08,4.79,96.06,95.09
2013,10,17,2,21.36,0.07,5.02,96.56,95.06
2013,10,17,3,21.17,0.06,5.16,97.06,95.06
2013,10,17,4,21.05,0.06,5.34,97.44,95.11
2013,10,17,5,20.95,0.05,5.56,97.69,95.16
2013,10,17,6,21.24,0.05,5.71,96.94,95.22
2013,10,17,7,22.62,0.05,5.16,93.75,95.27
2013,10,17,8,24.69,0.07,5.75,86.69,95.29
2013,10,17,9,26.83,0.17,6.37,76.94,95.3
2013,10,17,10,28.15,0.39,5.85,71.31,95.27
2013,10,17,11,29.01,0.7,4.97,68.31,95.21
2013,10,17,12,29.51,0.74,4.02,66.62,95.12
2013,10,17,13,29.8,0.68,3.18,65.38,95.04
2013,10,17,14,29.64,0.53,2.13,65.31,94.98
2013,10,17,15,29.11,0.38,1.17,67.69,94.97
2013,10,17,16,28.23,0.33,1.27,72.44,95.01
2013,10,17,17,26.71,0.34,1.44,80.31,95.06
2013,10,17,18,25.18,0.25,1.82,90.69,95.11
2013,10,17,19,24.48,0.22,2.33,93.25,95.19
2013,10,17,20,24,0.2,2.93,94.69,95.24
2013,10,17,21,23.67,0.18,3.68,95,95.24
2013,10,17,22,23.38,0.15,4.48,94.94,95.22
2013,10,17,23,23.06,0.13,5.24,94.94,95.19
2013,10,18,0,22.7,0.12,5.73,95.19,95.16
2013,10,18,1,22.4,0.12,5.97,95.62,95.12
2013,10,18,2,22.16,0.13,5.92,96,95.09
2013,10,18,3,21.9,0.12,5.81,96.31,95.1
2013,10,18,4,21.65,0.11,5.78,96.5,95.14
2013,10,18,5,21.44,0.09,5.84,96.25,95.21
2013,10,18,6,21.42,0.08,5.92,95.25,95.29
2013,10,18,7,22.12,0.07,5.41,92.12,95.36
2013,10,18,8,23.22,0,5.05,87.38,95.41
2013,10,18,9,24.92,0,6.07,76.69,95.41
2013,10,18,10,26.37,0,6.48,66.25,95.37
2013,10,18,11,27.44,0.01,6.33,59.38,95.29
2013,10,18,12,28.32,0.01,5.85,52.94,95.2
2013,10,18,13,28.91,0.01,5.16,49.38,95.13
2013,10,18,14,29.65,0.01,4.71,45.69,95.09
2013,10,18,15,29.67,0,4.47,43,95.08
2013,10,18,16,28.39,0.01,3.9,47.56,95.1
2013,10,18,17,26.54,0,2.81,68.81,95.14
2013,10,18,18,25.55,0,2.75,69.06,95.18
