,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
1923,25.19,0.0,8,20,8,2011,89.94,4.79,4.79
1924,25.69,0.0,9,20,8,2011,87.31,5.06,5.06
1925,26.05,0.0,10,20,8,2011,85.69,5.48,5.48
1926,26.22,0.0,11,20,8,2011,85.25,5.79,5.79
1927,26.3,0.0,12,20,8,2011,85.31,6.03,6.03
1928,26.28,0.0,13,20,8,2011,85.5,6.33,6.33
1929,26.08,0.0,14,20,8,2011,86.94,6.43,6.43
1930,25.86,0.0,15,20,8,2011,88.44,6.4,6.4
1931,25.52,0.0,16,20,8,2011,90.88,5.87,5.87
1932,25.22,0.0,17,20,8,2011,93.5,5.35,5.35
1933,25.01,0.0,18,20,8,2011,95.12,5.26,5.26
1934,25.03,0.0,19,20,8,2011,95.75,5.38,5.38
1935,25.07,0.0,20,20,8,2011,95.94,5.92,5.92
1936,25.08,0.0,21,20,8,2011,95.94,6.5,6.5
1937,25.05,0.0,22,20,8,2011,95.56,7.16,7.16
1938,24.96,0.0,23,20,8,2011,95.19,7.7,7.7
1939,24.84,0.0,0,21,8,2011,94.88,7.95,7.95
1940,24.73,0.0,1,21,8,2011,94.56,8.35,8.35
1941,24.58,0.0,2,21,8,2011,93.25,8.9,8.9
1942,24.44,0.0,3,21,8,2011,92.38,7.9,7.9
1943,24.38,0.0,4,21,8,2011,92.25,6.71,6.71
1944,24.32,0.0,5,21,8,2011,92.5,5.9,5.9
1945,24.49,0.0,6,21,8,2011,92.0,5.44,5.44
1946,24.82,0.0,7,21,8,2011,90.88,5.06,5.06
1947,25.18,0.0,8,21,8,2011,88.94,5.35,5.35
1948,25.48,0.0,9,21,8,2011,86.88,5.57,5.57
1949,25.71,0.0,10,21,8,2011,85.56,5.67,5.67
1950,25.83,0.0,11,21,8,2011,84.56,5.73,5.73
1951,25.81,0.0,12,21,8,2011,84.25,5.78,5.78
1952,25.65,0.0,13,21,8,2011,84.38,5.65,5.65
1953,25.39,0.0,14,21,8,2011,84.69,5.55,5.55
1954,25.01,0.0,15,21,8,2011,85.88,5.33,5.33
1955,24.59,0.0,16,21,8,2011,88.0,4.89,4.89
1956,24.2,0.0,17,21,8,2011,90.31,4.57,4.57
1957,23.8,0.0,18,21,8,2011,92.0,4.38,4.38
1958,23.65,0.0,19,21,8,2011,92.5,3.94,3.94
1959,23.52,0.0,20,21,8,2011,92.88,3.33,3.33
1960,23.44,0.0,21,21,8,2011,92.88,2.76,2.76
1961,23.41,0.0,22,21,8,2011,92.81,2.34,2.34
1962,23.33,0.0,23,21,8,2011,93.06,2.11,2.11
1963,23.22,0.0,0,22,8,2011,93.38,2.02,2.02
1964,23.08,0.0,1,22,8,2011,93.94,2.04,2.04
1965,23.11,0.0,2,22,8,2011,93.69,1.79,1.79
1966,23.18,0.0,3,22,8,2011,93.25,1.37,1.37
1967,23.19,0.0,4,22,8,2011,93.06,1.06,1.06
1968,23.22,0.0,5,22,8,2011,92.81,0.92,0.92
1969,23.49,0.0,6,22,8,2011,92.94,0.66,0.66
1970,24.19,0.0,7,22,8,2011,90.0,0.61,0.61
1971,25.13,0.0,8,22,8,2011,82.69,1.06,1.06
1972,25.93,0.0,9,22,8,2011,77.94,1.62,1.62
1973,26.37,0.0,10,22,8,2011,76.69,2.25,2.25
1974,26.6,0.0,11,22,8,2011,76.56,2.88,2.88
1975,26.58,0.0,12,22,8,2011,77.31,3.42,3.42
1976,26.33,0.0,13,22,8,2011,78.88,3.88,3.88
1977,25.96,0.0,14,22,8,2011,80.75,4.27,4.27
1978,25.49,0.0,15,22,8,2011,83.25,4.48,4.48
1979,24.98,0.0,16,22,8,2011,86.06,4.35,4.35
1980,24.44,0.0,17,22,8,2011,89.44,4.03,4.03
1981,23.91,0.0,18,22,8,2011,92.06,3.97,3.97
1982,23.76,0.0,19,22,8,2011,93.06,3.74,3.74
1983,23.68,0.0,20,22,8,2011,93.44,3.38,3.38
1984,23.59,0.0,21,22,8,2011,93.69,3.04,3.04
1985,23.5,0.0,22,22,8,2011,93.75,2.77,2.77
1986,23.39,0.0,23,22,8,2011,93.69,2.67,2.67
1987,23.29,0.0,0,23,8,2011,93.44,2.58,2.58
1988,23.23,0.0,1,23,8,2011,92.88,2.44,2.44
1989,23.2,0.0,2,23,8,2011,91.94,2.08,2.08
1990,23.29,0.0,3,23,8,2011,90.69,1.45,1.45
1991,23.4,0.0,4,23,8,2011,89.56,0.89,0.89
1992,23.37,0.0,5,23,8,2011,88.88,0.64,0.64
1993,23.7,0.0,6,23,8,2011,89.12,0.53,0.53
1994,24.73,0.0,7,23,8,2011,83.94,1.36,1.36
1995,25.62,0.0,8,23,8,2011,78.62,2.19,2.19
1996,26.25,0.0,9,23,8,2011,78.12,2.6,2.6
1997,26.59,0.0,10,23,8,2011,80.0,3.0,3.0
1998,26.74,0.0,11,23,8,2011,81.81,3.67,3.67
1999,26.83,0.0,12,23,8,2011,83.19,4.6,4.6
2000,26.74,0.0,13,23,8,2011,84.69,5.45,5.45
2001,26.32,0.0,14,23,8,2011,87.62,5.85,5.85
2002,25.83,0.0,15,23,8,2011,90.5,5.97,5.97
2003,25.38,0.0,16,23,8,2011,92.94,5.71,5.71
2004,24.98,0.0,17,23,8,2011,94.25,5.68,5.68
2005,24.58,0.0,18,23,8,2011,94.94,5.6,5.6
2006,24.32,0.0,19,23,8,2011,95.12,5.17,5.17
2007,24.09,0.0,20,23,8,2011,95.25,4.47,4.47
2008,23.9,0.0,21,23,8,2011,95.38,3.69,3.69
2009,23.73,0.0,22,23,8,2011,95.25,3.17,3.17
2010,23.58,0.0,23,23,8,2011,95.12,2.78,2.78
2011,23.46,0.0,0,24,8,2011,94.94,2.63,2.63
2012,23.33,0.0,1,24,8,2011,94.75,2.47,2.47
2013,23.21,0.0,2,24,8,2011,94.75,2.21,2.21
2014,23.15,0.0,3,24,8,2011,94.25,1.7,1.7
2015,23.15,0.0,4,24,8,2011,93.56,1.3,1.3
2016,23.07,0.0,5,24,8,2011,93.81,1.31,1.31
2017,23.17,0.0,6,24,8,2011,94.94,1.69,1.69
2018,23.63,0.0,7,24,8,2011,94.19,1.91,1.91
2019,24.08,0.0,8,24,8,2011,93.19,2.26,2.26
2020,24.58,0.0,9,24,8,2011,91.31,3.06,3.06
2021,25.1,0.0,10,24,8,2011,88.62,3.88,3.88
2022,25.41,0.0,11,24,8,2011,87.12,4.5,4.5
2023,25.44,0.0,12,24,8,2011,87.0,4.78,4.78
2024,25.34,0.0,13,24,8,2011,87.56,4.67,4.67
2025,25.21,0.0,14,24,8,2011,88.31,4.4,4.4
2026,24.98,0.0,15,24,8,2011,89.88,4.1,4.1
2027,24.71,0.0,16,24,8,2011,91.5,3.82,3.82
2028,24.47,0.0,17,24,8,2011,92.94,3.5,3.5
2029,24.16,0.0,18,24,8,2011,93.81,3.19,3.19
2030,24.1,0.0,19,24,8,2011,93.69,2.88,2.88
2031,24.08,0.0,20,24,8,2011,93.56,2.46,2.46
2032,24.04,0.0,21,24,8,2011,93.75,2.26,2.26
2033,23.92,0.0,22,24,8,2011,94.56,2.5,2.5
2034,23.78,0.0,23,24,8,2011,95.5,2.98,2.98
2035,23.76,0.0,0,25,8,2011,96.12,3.8,3.8
2036,23.83,0.0,1,25,8,2011,96.25,4.49,4.49
2037,23.91,0.0,2,25,8,2011,96.25,4.86,4.86
2038,24.01,0.0,3,25,8,2011,96.19,5.2,5.2
2039,24.15,0.0,4,25,8,2011,95.81,5.3,5.3
2040,24.26,0.0,5,25,8,2011,95.19,5.25,5.25
2041,24.47,0.0,6,25,8,2011,94.56,4.83,4.83
2042,24.9,0.0,7,25,8,2011,93.19,4.4,4.4
2043,25.24,0.0,8,25,8,2011,90.44,4.49,4.49
2044,25.62,0.0,9,25,8,2011,87.94,4.45,4.45
2045,25.92,0.0,10,25,8,2011,86.75,4.63,4.63
2046,26.16,0.0,11,25,8,2011,85.56,5.17,5.17
2047,26.29,0.0,12,25,8,2011,84.88,5.79,5.79
2048,26.24,0.0,13,25,8,2011,84.88,6.1,6.1
2049,26.01,0.0,14,25,8,2011,85.56,6.28,6.28
2050,25.64,0.0,15,25,8,2011,86.81,6.3,6.3
2051,25.2,0.0,16,25,8,2011,88.81,5.82,5.82
2052,24.69,0.0,17,25,8,2011,91.56,5.34,5.34
2053,24.32,0.0,18,25,8,2011,92.94,5.06,5.06
2054,24.2,0.0,19,25,8,2011,93.38,4.57,4.57
2055,24.14,0.0,20,25,8,2011,93.5,4.08,4.08
2056,24.08,0.0,21,25,8,2011,93.62,3.81,3.81
2057,24.03,0.0,22,25,8,2011,93.88,3.69,3.69
2058,23.97,0.0,23,25,8,2011,94.12,3.57,3.57
2059,23.91,0.0,0,26,8,2011,94.25,3.44,3.44
2060,23.87,0.0,1,26,8,2011,94.19,3.3,3.3
2061,23.84,0.0,2,26,8,2011,94.06,3.11,3.11
2062,23.83,0.0,3,26,8,2011,94.0,2.96,2.96
2063,23.87,0.0,4,26,8,2011,93.81,2.87,2.87
2064,23.91,0.0,5,26,8,2011,93.69,2.76,2.76
2065,24.3,0.0,6,26,8,2011,93.5,2.64,2.64
2066,25.06,0.0,7,26,8,2011,91.81,2.57,2.57
2067,25.51,0.0,8,26,8,2011,89.38,2.76,2.76
2068,26.03,0.0,9,26,8,2011,86.5,3.09,3.09
2069,26.37,0.0,10,26,8,2011,84.75,3.54,3.54
2070,26.55,0.0,11,26,8,2011,84.12,3.98,3.98
2071,26.62,0.0,12,26,8,2011,83.69,4.37,4.37
2072,26.65,0.0,13,26,8,2011,83.06,4.61,4.61
2073,26.51,0.0,14,26,8,2011,83.19,4.78,4.78
2074,26.25,0.0,15,26,8,2011,84.0,4.71,4.71
2075,25.87,0.0,16,26,8,2011,86.06,4.26,4.26
2076,25.36,0.0,17,26,8,2011,89.62,3.68,3.68
2077,24.74,0.0,18,26,8,2011,92.44,3.4,3.4
2078,24.49,0.0,19,26,8,2011,93.12,3.37,3.37
2079,24.33,0.0,20,26,8,2011,93.56,3.14,3.14
2080,24.19,0.0,21,26,8,2011,93.88,2.71,2.71
2081,24.12,0.0,22,26,8,2011,93.94,2.23,2.23
2082,24.05,0.0,23,26,8,2011,94.06,1.98,1.98
2083,23.98,0.0,0,27,8,2011,94.31,2.05,2.05
2084,23.89,0.0,1,27,8,2011,94.5,2.39,2.39
2085,23.84,0.0,2,27,8,2011,94.62,2.65,2.65
2086,23.85,0.0,3,27,8,2011,94.44,2.96,2.96
2087,23.87,0.0,4,27,8,2011,94.44,3.47,3.47
2088,23.96,0.0,5,27,8,2011,94.0,3.83,3.83
2089,24.47,0.0,6,27,8,2011,93.38,4.33,4.33
2090,25.23,0.0,7,27,8,2011,91.75,4.63,4.63
2091,25.74,0.0,8,27,8,2011,89.75,5.47,5.47
2092,26.23,0.0,9,27,8,2011,86.62,6.28,6.28
2093,26.54,0.0,10,27,8,2011,84.88,6.7,6.7
2094,26.69,0.0,11,27,8,2011,84.25,7.0,7.0
2095,26.74,0.0,12,27,8,2011,84.12,7.23,7.23
2096,26.68,0.0,13,27,8,2011,84.44,7.32,7.32
2097,26.49,0.0,14,27,8,2011,85.19,7.3,7.3
2098,26.23,0.0,15,27,8,2011,86.5,6.93,6.93
2099,25.92,0.0,16,27,8,2011,88.56,6.15,6.15
2100,25.45,0.0,17,27,8,2011,91.31,5.4,5.4
2101,24.95,0.0,18,27,8,2011,93.31,4.94,4.94
2102,24.8,0.0,19,27,8,2011,93.75,4.54,4.54
2103,24.73,0.0,20,27,8,2011,93.75,4.36,4.36
2104,24.69,0.0,21,27,8,2011,93.75,4.49,4.49
2105,24.68,0.0,22,27,8,2011,93.75,4.64,4.64
2106,24.69,0.0,23,27,8,2011,93.81,5.01,5.01
2107,24.73,0.0,0,28,8,2011,93.81,5.12,5.12
2108,24.71,0.0,1,28,8,2011,93.81,5.11,5.11
2109,24.68,0.0,2,28,8,2011,93.69,5.04,5.04
2110,24.68,0.0,3,28,8,2011,93.44,5.26,5.26
2111,24.64,0.0,4,28,8,2011,93.38,5.18,5.18
2112,24.62,0.0,5,28,8,2011,93.12,5.03,5.03
2113,24.98,0.0,6,28,8,2011,92.56,4.75,4.75
2114,25.56,0.0,7,28,8,2011,90.69,4.63,4.63
2115,26.04,0.0,8,28,8,2011,88.0,5.38,5.38
2116,26.53,0.0,9,28,8,2011,84.44,6.05,6.05
2117,26.96,0.0,10,28,8,2011,82.06,6.47,6.47
2118,27.2,0.0,11,28,8,2011,80.94,6.69,6.69
2119,27.28,0.0,12,28,8,2011,80.44,6.75,6.75
2120,27.19,0.0,13,28,8,2011,80.75,6.62,6.62
2121,27.01,0.0,14,28,8,2011,81.56,6.33,6.33
2122,26.77,0.0,15,28,8,2011,82.75,5.9,5.9
2123,26.4,0.0,16,28,8,2011,85.25,5.13,5.13
2124,25.86,0.0,17,28,8,2011,89.19,4.7,4.7
2125,25.29,0.0,18,28,8,2011,91.88,4.81,4.81
2126,25.15,0.0,19,28,8,2011,92.62,4.75,4.75
2127,25.05,0.0,20,28,8,2011,93.06,4.57,4.57
2128,25.01,0.0,21,28,8,2011,93.19,4.65,4.65
2129,25.01,0.0,22,28,8,2011,93.38,4.81,4.81
2130,24.98,0.0,23,28,8,2011,93.62,5.04,5.04
2131,24.95,0.0,0,29,8,2011,93.81,5.12,5.12
2132,24.98,0.0,1,29,8,2011,93.56,5.55,5.55
2133,25.03,0.0,2,29,8,2011,93.31,5.97,5.97
2134,25.03,0.0,3,29,8,2011,93.19,6.03,6.03
2135,25.03,0.0,4,29,8,2011,93.0,6.02,6.02
2136,25.05,0.0,5,29,8,2011,92.75,6.03,6.03
2137,25.37,0.0,6,29,8,2011,92.12,5.79,5.79
2138,25.89,0.0,7,29,8,2011,90.94,5.58,5.58
2139,26.33,0.0,8,29,8,2011,88.44,6.14,6.14
2140,26.74,0.0,9,29,8,2011,85.12,6.61,6.61
2141,27.03,0.0,10,29,8,2011,83.31,6.76,6.76
2142,27.17,0.0,11,29,8,2011,82.62,6.79,6.79
2143,27.16,0.0,12,29,8,2011,82.38,6.81,6.81
2144,27.08,0.0,13,29,8,2011,82.44,6.76,6.76
2145,26.84,0.0,14,29,8,2011,83.31,6.69,6.69
2146,26.57,0.0,15,29,8,2011,84.75,6.44,6.44
2147,26.14,0.0,16,29,8,2011,87.88,5.66,5.66
2148,25.69,0.0,17,29,8,2011,91.44,5.03,5.03
2149,25.3,0.0,18,29,8,2011,93.0,5.13,5.13
2150,25.17,0.0,19,29,8,2011,93.62,4.74,4.74
2151,25.15,0.0,20,29,8,2011,93.81,4.77,4.77
2152,25.15,0.0,21,29,8,2011,93.62,5.03,5.03
2153,25.09,0.0,22,29,8,2011,93.75,5.12,5.12
2154,25.05,0.0,23,29,8,2011,93.94,5.3,5.3
2155,24.97,0.0,0,30,8,2011,94.25,5.68,5.68
2156,24.87,0.0,1,30,8,2011,94.38,6.24,6.24
2157,24.68,0.0,2,30,8,2011,94.44,6.29,6.29
2158,24.5,0.0,3,30,8,2011,94.31,6.01,6.01
2159,24.33,0.0,4,30,8,2011,94.0,5.58,5.58
2160,24.17,0.0,5,30,8,2011,93.62,5.02,5.02
2161,24.66,0.0,6,30,8,2011,92.38,4.78,4.78
2162,25.4,0.0,7,30,8,2011,89.56,4.58,4.58
2163,26.15,0.0,8,30,8,2011,85.31,5.05,5.05
2164,26.78,0.0,9,30,8,2011,81.88,5.61,5.61
2165,27.08,0.0,10,30,8,2011,80.5,6.05,6.05
2166,27.19,0.0,11,30,8,2011,79.5,6.28,6.28
2167,27.16,0.0,12,30,8,2011,79.0,6.12,6.12
2168,27.01,0.0,13,30,8,2011,78.56,5.82,5.82
2169,26.8,0.0,14,30,8,2011,78.5,5.64,5.64
2170,26.45,0.0,15,30,8,2011,79.56,5.47,5.47
2171,25.95,0.0,16,30,8,2011,81.75,5.21,5.21
2172,25.28,0.0,17,30,8,2011,85.62,4.9,4.9
2173,24.66,0.0,18,30,8,2011,88.75,4.79,4.79
2174,24.43,0.0,19,30,8,2011,89.94,4.47,4.47
2175,24.32,0.0,20,30,8,2011,91.0,4.28,4.28
2176,24.27,0.0,21,30,8,2011,92.0,4.26,4.26
2177,24.29,0.0,22,30,8,2011,93.0,4.77,4.77
2178,24.4,0.0,23,30,8,2011,93.0,5.49,5.49
2179,24.44,0.0,0,31,8,2011,92.12,6.22,6.22
2180,24.4,0.0,1,31,8,2011,91.12,6.67,6.67
2181,24.28,0.0,2,31,8,2011,90.5,6.79,6.79
2182,24.09,0.0,3,31,8,2011,90.0,6.54,6.54
2183,23.89,0.0,4,31,8,2011,89.5,6.02,6.02
2184,23.73,0.0,5,31,8,2011,89.56,5.32,5.32
2185,23.97,0.0,6,31,8,2011,89.06,5.09,5.09
2186,24.44,0.0,7,31,8,2011,87.5,4.75,4.75
2187,24.86,0.0,8,31,8,2011,85.94,4.76,4.76
2188,25.37,0.0,9,31,8,2011,84.19,4.69,4.69
2189,25.83,0.0,10,31,8,2011,83.25,4.68,4.68
2190,26.1,0.0,11,31,8,2011,83.38,4.99,4.99
2191,26.1,0.0,12,31,8,2011,84.62,5.57,5.57
2192,26.0,0.0,13,31,8,2011,86.25,6.28,6.28
2193,25.9,0.0,14,31,8,2011,87.44,7.06,7.06
2194,25.72,0.0,15,31,8,2011,89.12,7.21,7.21
2195,25.42,0.0,16,31,8,2011,91.75,7.04,7.04
2196,25.15,0.0,17,31,8,2011,93.44,7.67,7.67
2197,24.94,0.0,18,31,8,2011,92.81,8.22,8.22
2198,24.72,0.0,19,31,8,2011,91.56,7.84,7.84
2199,24.43,0.0,20,31,8,2011,91.25,6.87,6.87
2200,24.31,0.0,21,31,8,2011,92.0,6.4,6.4
2201,24.36,0.0,22,31,8,2011,93.12,6.96,6.96
2202,24.55,0.0,23,31,8,2011,93.62,7.68,7.68
2203,24.76,0.0,0,1,9,2011,93.62,8.09,8.09
2204,24.86,0.0,1,1,9,2011,93.5,7.84,7.84
2205,24.87,0.0,2,1,9,2011,93.5,7.33,7.33
2206,24.86,0.0,3,1,9,2011,93.44,6.78,6.78
2207,24.87,0.0,4,1,9,2011,93.31,6.47,6.47
2208,24.92,0.0,5,1,9,2011,93.06,6.46,6.46
2209,25.05,0.0,6,1,9,2011,93.06,6.21,6.21
2210,25.33,0.0,7,1,9,2011,92.56,6.02,6.02
2211,25.59,0.0,8,1,9,2011,92.19,5.94,5.94
2212,25.77,0.0,9,1,9,2011,91.5,6.25,6.25
2213,25.86,0.0,10,1,9,2011,90.56,6.33,6.33
2214,25.94,0.0,11,1,9,2011,89.56,6.11,6.11
2215,25.87,0.0,12,1,9,2011,89.5,5.84,5.84
2216,25.78,0.0,13,1,9,2011,90.06,5.94,5.94
2217,25.63,0.0,14,1,9,2011,91.06,6.29,6.29
2218,25.55,0.0,15,1,9,2011,91.81,6.46,6.46
2219,25.44,0.0,16,1,9,2011,92.56,6.1,6.1
2220,25.19,0.0,17,1,9,2011,93.44,5.99,5.99
2221,24.98,0.0,18,1,9,2011,94.12,5.91,5.91
2222,24.94,0.0,19,1,9,2011,94.38,5.88,5.88
2223,24.93,0.0,20,1,9,2011,94.38,5.53,5.53
2224,24.85,0.0,21,1,9,2011,94.25,4.92,4.92
2225,24.72,0.0,22,1,9,2011,94.25,4.53,4.53
2226,24.59,0.0,23,1,9,2011,94.62,4.45,4.45
2227,24.58,0.0,0,2,9,2011,95.06,4.94,4.94
2228,24.67,0.0,1,2,9,2011,95.31,5.36,5.36
2229,24.76,0.0,2,2,9,2011,95.06,5.4,5.4
2230,24.7,0.0,3,2,9,2011,94.69,5.26,5.26
2231,24.6,0.0,4,2,9,2011,94.31,4.78,4.78
2232,24.52,0.0,5,2,9,2011,94.12,4.35,4.35
2233,24.73,0.0,6,2,9,2011,93.94,4.06,4.06
2234,25.15,0.0,7,2,9,2011,92.94,3.99,3.99
2235,25.48,0.0,8,2,9,2011,91.88,4.5,4.5
2236,25.78,0.0,9,2,9,2011,90.62,5.35,5.35
2237,26.01,0.0,10,2,9,2011,89.69,5.95,5.95
2238,26.13,0.0,11,2,9,2011,89.19,6.63,6.63
2239,26.16,0.0,12,2,9,2011,88.94,6.87,6.87
2240,26.04,0.0,13,2,9,2011,89.75,6.77,6.77
2241,26.0,0.0,14,2,9,2011,90.06,6.74,6.74
2242,25.79,0.0,15,2,9,2011,91.31,6.41,6.41
2243,25.58,0.0,16,2,9,2011,92.94,5.78,5.78
2244,25.32,0.0,17,2,9,2011,94.06,5.61,5.61
2245,25.03,0.0,18,2,9,2011,94.12,5.54,5.54
2246,24.9,0.0,19,2,9,2011,94.0,5.33,5.33
2247,24.84,0.0,20,2,9,2011,94.25,5.3,5.3
2248,24.8,0.0,21,2,9,2011,94.56,5.38,5.38
2249,24.76,0.0,22,2,9,2011,94.62,5.66,5.66
2250,24.71,0.0,23,2,9,2011,94.62,5.65,5.65
2251,24.65,0.0,0,3,9,2011,94.62,5.63,5.63
2252,24.57,0.0,1,3,9,2011,94.62,5.45,5.45
2253,24.48,0.0,2,3,9,2011,94.62,4.99,4.99
2254,24.33,0.0,3,3,9,2011,94.75,4.52,4.52
2255,24.28,0.0,4,3,9,2011,95.0,4.09,4.09
2256,24.26,0.0,5,3,9,2011,95.5,3.95,3.95
2257,24.6,0.0,6,3,9,2011,95.5,4.79,4.79
2258,25.15,0.0,7,3,9,2011,94.81,5.69,5.69
2259,25.53,0.0,8,3,9,2011,93.62,6.53,6.53
2260,25.65,0.0,9,3,9,2011,91.12,6.94,6.94
2261,25.71,0.0,10,3,9,2011,89.06,6.78,6.78
2262,25.84,0.0,11,3,9,2011,87.88,6.74,6.74
2263,25.83,0.0,12,3,9,2011,87.44,6.89,6.89
2264,25.73,0.0,13,3,9,2011,87.62,6.94,6.94
2265,25.6,0.0,14,3,9,2011,87.75,7.06,7.06
2266,25.44,0.0,15,3,9,2011,88.38,6.52,6.52
2267,25.23,0.0,16,3,9,2011,89.56,5.78,5.78
2268,24.86,0.0,17,3,9,2011,91.75,5.02,5.02
2269,24.5,0.0,18,3,9,2011,93.25,4.6,4.6
2270,24.45,0.0,19,3,9,2011,93.62,4.27,4.27
2271,24.45,0.0,20,3,9,2011,93.81,3.95,3.95
2272,24.45,0.0,21,3,9,2011,94.12,3.67,3.67
2273,24.44,0.0,22,3,9,2011,94.5,3.8,3.8
2274,24.39,0.0,23,3,9,2011,94.69,3.72,3.72
2275,24.33,0.0,0,4,9,2011,94.94,3.71,3.71
2276,24.25,0.0,1,4,9,2011,95.31,3.79,3.79
2277,24.22,0.0,2,4,9,2011,95.56,3.93,3.93
2278,24.18,0.0,3,4,9,2011,95.56,3.94,3.94
2279,24.19,0.0,4,4,9,2011,95.38,4.22,4.22
2280,24.19,0.0,5,4,9,2011,95.5,4.29,4.29
2281,24.61,0.0,6,4,9,2011,95.25,4.21,4.21
2282,25.24,0.0,7,4,9,2011,93.56,4.17,4.17
2283,25.8,0.0,8,4,9,2011,90.75,4.65,4.65
2284,26.36,0.0,9,4,9,2011,87.56,5.01,5.01
2285,26.7,0.0,10,4,9,2011,85.81,5.38,5.38
2286,26.87,0.0,11,4,9,2011,84.88,5.78,5.78
2287,26.89,0.0,12,4,9,2011,84.56,5.93,5.93
2288,26.81,0.0,13,4,9,2011,84.56,5.88,5.88
2289,26.63,0.0,14,4,9,2011,84.94,5.77,5.77
2290,26.37,0.0,15,4,9,2011,85.81,5.43,5.43
2291,25.98,0.0,16,4,9,2011,88.19,4.63,4.63
2292,25.44,0.0,17,4,9,2011,91.69,3.81,3.81
2293,24.87,0.0,18,4,9,2011,94.25,3.52,3.52
2294,24.64,0.0,19,4,9,2011,94.94,3.38,3.38
2295,24.51,0.0,20,4,9,2011,95.31,3.04,3.04
2296,24.46,0.0,21,4,9,2011,95.19,2.38,2.38
2297,24.47,0.0,22,4,9,2011,94.69,1.97,1.97
2298,24.33,0.0,23,4,9,2011,94.94,2.2,2.2
2299,24.26,0.0,0,5,9,2011,95.12,2.32,2.32
2300,24.19,0.0,1,5,9,2011,95.12,2.42,2.42
2301,24.14,0.0,2,5,9,2011,94.94,2.34,2.34
2302,24.05,0.0,3,5,9,2011,94.94,2.35,2.35
2303,23.92,0.0,4,5,9,2011,95.12,2.47,2.47
2304,23.92,0.0,5,5,9,2011,94.94,2.35,2.35
2305,24.4,0.0,6,5,9,2011,94.69,2.05,2.05
2306,25.22,0.0,7,5,9,2011,92.56,2.47,2.47
2307,25.9,0.0,8,5,9,2011,89.44,3.24,3.24
2308,26.51,0.0,9,5,9,2011,86.44,3.84,3.84
2309,26.9,0.0,10,5,9,2011,84.88,4.36,4.36
2310,27.08,0.0,11,5,9,2011,84.0,4.76,4.76
2311,27.09,0.0,12,5,9,2011,83.88,5.0,5.0
2312,27.0,0.0,13,5,9,2011,84.0,5.08,5.08
2313,26.78,0.0,14,5,9,2011,84.69,5.03,5.03
2314,26.44,0.0,15,5,9,2011,85.94,4.89,4.89
2315,25.96,0.0,16,5,9,2011,88.62,4.31,4.31
2316,25.38,0.0,17,5,9,2011,92.38,3.94,3.94
2317,24.9,0.0,18,5,9,2011,94.75,3.8,3.8
2318,24.73,0.0,19,5,9,2011,95.31,3.69,3.69
2319,24.66,0.0,20,5,9,2011,95.56,3.52,3.52
2320,24.61,0.0,21,5,9,2011,95.81,3.34,3.34
2321,24.56,0.0,22,5,9,2011,96.0,3.23,3.23
2322,24.51,0.0,23,5,9,2011,96.25,3.28,3.28
2323,24.54,0.0,0,6,9,2011,96.31,3.52,3.52
2324,24.62,0.0,1,6,9,2011,96.06,3.85,3.85
2325,24.66,0.0,2,6,9,2011,95.94,4.13,4.13
2326,24.62,0.0,3,6,9,2011,95.81,4.03,4.03
2327,24.56,0.0,4,6,9,2011,95.5,3.96,3.96
2328,24.47,0.0,5,6,9,2011,95.38,3.96,3.96
2329,24.87,0.0,6,6,9,2011,94.75,3.92,3.92
2330,25.4,0.0,7,6,9,2011,93.0,3.93,3.93
2331,25.94,0.0,8,6,9,2011,90.38,4.41,4.41
2332,26.5,0.0,9,6,9,2011,87.62,4.84,4.84
2333,26.8,0.0,10,6,9,2011,86.12,5.2,5.2
2334,26.88,0.0,11,6,9,2011,85.38,5.39,5.39
2335,26.8,0.0,12,6,9,2011,85.56,5.41,5.41
2336,26.68,0.0,13,6,9,2011,86.0,5.3,5.3
2337,26.51,0.0,14,6,9,2011,86.88,5.08,5.08
2338,26.23,0.0,15,6,9,2011,88.62,4.74,4.74
2339,25.87,0.0,16,6,9,2011,91.31,4.07,4.07
2340,25.51,0.0,17,6,9,2011,93.94,3.74,3.74
2341,25.17,0.0,18,6,9,2011,95.25,3.74,3.74
2342,25.02,0.0,19,6,9,2011,95.69,3.44,3.44
2343,24.96,0.0,20,6,9,2011,95.94,3.01,3.01
2344,24.93,0.0,21,6,9,2011,96.12,3.15,3.15
2345,24.91,0.0,22,6,9,2011,95.94,3.43,3.43
2346,24.82,0.0,23,6,9,2011,95.94,3.63,3.63
2347,24.73,0.0,0,7,9,2011,95.69,3.9,3.9
2348,24.64,0.0,1,7,9,2011,94.81,3.74,3.74
2349,24.53,0.0,2,7,9,2011,94.12,3.4,3.4
2350,24.46,0.0,3,7,9,2011,93.38,3.13,3.13
2351,24.36,0.0,4,7,9,2011,92.81,2.96,2.96
2352,24.27,0.0,5,7,9,2011,92.38,2.9,2.9
2353,24.58,0.0,6,7,9,2011,91.94,2.88,2.88
2354,25.27,0.0,7,7,9,2011,88.5,2.93,2.93
2355,25.8,0.0,8,7,9,2011,84.94,3.2,3.2
2356,26.5,0.0,9,7,9,2011,81.31,3.62,3.62
2357,26.9,0.0,10,7,9,2011,80.19,3.98,3.98
2358,27.08,0.0,11,7,9,2011,80.0,4.36,4.36
